Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Homergize,$1.00,21/09/2017,Bengaluru,General,Pre-Series A,https://inc42.com/buzz/homergize-services-marketplace-funding/,
91springboard,,20/09/2017,Gurugram,Real Estate Tech,Undisclosed,https://inc42.com/buzz/coworking-91springboard-funding/,Sandway Investment;Pearl Brook Holdings;AMA Holdings;Silo Holdings;Al Nour
HighRadius,$50.00,16/09/2017,Hyderabad,Fintech,,https://inc42.com/buzz/fintech-highradius-funding-integrated-receivables/,Susquehanna Growth Equity
Shortlist,$1.00,19/09/2017,Mumbai,HR Tech,Seed,https://inc42.com/buzz/shortlist-recruitment-funding-startup/,University Ventures;Samir Shah;Zephyr Acorn;FARM Ventures;Bodley Group
Typeset,$0.85,19/09/2017,Bengaluru,SaaS,Pre-Series A,https://inc42.com/buzz/typeset-consumer-saas-researchers-funding/,Haresh Chawla
Securonix,$29.00,21/09/2017,Bengaluru,General,Series A,https://entrackr.com/2017/09/securonix-raises-29-mn-volition-capital/,Volition Capital;Eight Road Ventures
HighRadius,$50.00,20/09/2017,Hyderabad,Fintech,Debt,https://entrackr.com/2017/09/highradius-secures-50-mn/,CEO;Sashi Narahari
Minio,$20.00,20/09/2017,Bengaluru,General,Series A,https://entrackr.com/2017/09/minio-secures-20-mn/,Dell Technologies Capital;General Catalyst Partners;Nexus Venture Partners
MamaEarth,$1.00,19/09/2017,Delhi,General,Series A,https://entrackr.com/2017/09/mamaearth-raises-1-mn/,Fireside
Power2SME,$36.00,19/09/2017,Gurugram,General,Series B,https://entrackr.com/2017/09/power2sme-raises-36-mn/,Infosys co-founder Nandan Nilekani
Moms Co,$1.00,18/09/2017,Gurugram,General,Series A,https://entrackr.com/2017/09/the-moms-co-raises-1-mn/,DSG Consumer Partners;Saama Capital;Nandu Doreswamy Nandkishore
Boonbox,$17.96,16/09/2017,Chennai,E-commerce,Acquisition,https://entrackr.com/2017/09/boonbox-raises-funds/,Keiretsu Forum;IAN;Indian Angel Network
Janalakshmi Financial,$242.01,16/09/2017,Bengaluru,Healthtech,Series B,https://entrackr.com/2017/09/indian-startups-funding-news-2/,Sequoia Capital India;SAIF Partners;WRV Capital;Nexus Venture Partners;Blume Ventures
Paul Merchants,$31.47,22/09/2017,India,Fintech,Acquisition,https://entrackr.com/2017/09/ebix-acquires-paul-merchants/,Ebix
Yatra,$11.98,21/09/2017,Gurgaon,Travel,Venture Debt,https://entrackr.com/2017/09/yatra-claims-funding-innoven-capital/,InnoVen Capital
GamingMonk,,20/09/2017,Delhi,Gaming,Undisclosed,https://entrackr.com/2017/09/advantedge-invests-gamingmonk/,AdvantEdge Capital Partners
Mamaearth,$1.00,20/09/2017,Delhi,General,,https://yourstory.com/2017/09/mamaearth-raises-1-mn-second-round-funding-led-fireside-ventures-investors,Fireside Ventures;Kanwaljit Singh
Mom Co,$1.00,18/09/2017,Gurugram,General,Series A,https://yourstory.com/2017/09/the-moms-co-raises-1-mn-series-a-funding-led-by-saama-capital-dsg-consumer-partners,Saama Capital;DSG Consumer Partners
Ecom Express,$30.00,16/09/2017,India,Fintech,Pre-Series A,https://yourstory.com/2017/09/mid-september-opens-door-bigger-funding-deals,Sequoia;Burda Investments;Sequoia Capital India;Burda Principal Investments;WRV Capital;Qualcomm Ventures;Edelweiss Private Equity;Artiman Ventures;IAN Fund
Typeset.io,$0.85,18/09/2017,India,SaaS,Pre-Series A,https://yourstory.com/2017/09/typeset-google-docs-for-research-funding,Haresh Chawla
