Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Dexter,$1.00,18/10/2016,Delhi,Edtech,,https://inc42.com/flash-feed/3dexter-funding/,
Furlenco,$30.00,19/10/2016,Bengaluru,E-commerce,Series B,https://inc42.com/flash-feed/furlenco-raises-30-mn-series-b/,Lightbox Ventures
Tazzo,$0.02,15/10/2016,Hyderabad,EV & Mobility,Seed,https://inc42.com/flash-feed/tazzo-seed-funding/,DSG Consumer Partners
Mykindofjob,$1.00,15/10/2016,Mumbai,Media & Entertainment,,https://inc42.com/flash-feed/mykindofjob-funding/,Mayank Shah;Shreyans Shah
Directground,,15/10/2016,Delhi,Media & Entertainment,Acquisition,https://inc42.com/flash-feed/play-sport-acquires-directground/,Play Your Sport
Pyoopil Education Technologies,,17/10/2016,Delhi,Edtech,Acquisition,https://inc42.com/flash-feed/upgrad-acquires-pyoopil/,UpGrad
Rooter,,17/10/2016,India,Media & Entertainment,Undisclosed,https://inc42.com/flash-feed/rooter-angel-funding/,Boman Irani;Dhruv Chitgopekar;Prantik Dasgupta
BabyOye,$54.00,15/10/2016,India,E-commerce,Acquisition,https://inc42.com/flash-feed/firstcry-acquires-babyoye-franchise/,FirstCry
ChatOnGo,$0.30,21/10/2016,India,E-commerce,,https://inc42.com/flash-feed/chatongo-300k-funding/,Janak Jain
Bharosa Club,,21/10/2016,Delhi,Fintech,Bridge,https://inc42.com/flash-feed/bharosa-club-raises-funding/,Sanjay Bhargava
Trilyo,,15/10/2016,Bengaluru,SaaS,Seed,https://inc42.com/flash-feed/trilyo-seed-funding/,Amplifi Angel Group;Vishnu Bhat;Rajiv Lunkad;Naresh Ravindranath
YuMiGo,$0.30,17/10/2016,India,Travel Tech,Seed,https://inc42.com/flash-feed/yumigo-angel-funding/,Hemant Sahni
Babychakra,,18/10/2016,Mumbai,E-commerce,Series A,https://inc42.com/flash-feed/babychakra-series-a/,RoundGlass Partners
Fisdom,$1.10,19/10/2016,Bengaluru,Fintech,,https://inc42.com/flash-feed/fisdom-funding/,Saama Capital
Hipcask,,20/10/2016,India,E-commerce,Undisclosed,https://inc42.com/buzz/hipcask-funding-mobikon/,Mobikon;Rajesh Sawhney;Japan Vyas;Surojit Niyogi
Epaathsala,,20/10/2016,Bengaluru,Edtech,Pre-Series A,https://inc42.com/flash-feed/epaathsala-funding/,Hyderabad Angels;TLabs
Dailyhunt,$25.00,15/10/2016,Bengaluru,General,Series C,https://yourstory.com/2016/10/local-language-app-dailyhunt-raises-25mn-series-d-led-chinese-company-bytedance,Chinese company ByteDance;ByteDance;New Yor
MYSUN,$2.50,18/10/2016,Delhi,General,,https://yourstory.com/2016/10/mysun-funding,
RailYatri,,19/10/2016,India,Travel,Undisclosed,https://yourstory.com/2016/10/railyatri-funding,Nandan Nilekani;Helion Venture Partners;Omidyar Network;Blume Ventures
Furlenco,$30.00,18/10/2016,Bengaluru,E-commerce,,https://yourstory.com/2016/10/furlenco-funding,Lightbox Ventures;Axis Capital
