Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
GenWise,$3.50,06/06/2023,India,General,Seed,https://inc42.com/buzz/genwise-bags-funding-from-matrix-partners-others-to-build-a-super-app-for-elders/,Matrix Partners India;Climber Capital;Kunal Shah;Suhail Sameer
Course5 Intelligence,$53.00,06/06/2023,India,Deeptech & AI,,https://inc42.com/buzz/course5-intelligence-raises-53-mn-fuel-ma-drive/,Nuvama Asset Management on Tuesday (June 6);IIFL in May 2023;Carnelian Asset Advisors
Togai,$3.10,06/06/2023,India,Fintech,Seed,https://inc42.com/buzz/saas-startup-togai-bags-funding-to-help-companies-with-dynamic-pricing/,Together Fund;BoldCap;Core91 VC
GoKwik,$35.00,06/06/2023,India,E-commerce,Acquisition,https://inc42.com/buzz/ecommerce-enabler-gokwik-acquires-chat-commerce-startup-tellephant/,Think Investments;RTP Global in May 2022
Health,$30.00,07/06/2023,India,Healthtech,Pre-Seed,https://inc42.com/buzz/2070-health-bags-30-mn-to-build-indias-first-healthcare-venture-studio/,
HealthifyMe,$30.00,07/06/2023,Bengaluru,Healthtech,Series D,https://inc42.com/buzz/healthifyme-bags-30-mn-from-leapfrog-others/,LeapFrog Investments;Khosla Ventures;Van Lanschot Kempen;Unilever Ventures;Chiratae Ventures
Proklean,$4.00,08/06/2023,Chennai,Cleantech,,https://inc42.com/buzz/cleantech-startup-proklean-bags-4-mn-funding-to-foray-into-new-markets-ramp-up-rd-hiring/,
Raising Superstar,$2.00,08/06/2023,Mumbai,Edtech,Pre-Series A,https://inc42.com/buzz/edtech-startup-raising-superstars-bags-funding-to-enable-childrens-early-stage-brain-development/,
Koparo,$1.50,06/06/2023,Delhi,D2C,Pre-Series A,https://inc42.com/buzz/d2c-brand-koparo-raises-funding-from-saama-dsg-for-its-home-cleaning-products/,Saama Capital;Fluid Ventures;M Venture Partners;DSG Consumer Partners
TagZ,$2.00,05/06/2023,India,D2C,Pre-Series A,https://inc42.com/buzz/cricketer-shikhar-dhawan-invests-in-d2c-snack-brand-tagz/,9 Unicorns
Revfin,$5.00,09/06/2023,India,EV & Mobility,Pre-Series A,https://entrackr.com/2023/06/revfin-raises-5-mn-in-fresh-round-from-dfc/,Redcliffe Life Solutions founder Dheeraj Jain
Raising Superstars,$2.00,08/06/2023,Mumbai,Fintech,Pre-Series A,https://entrackr.com/2023/06/raising-superstars-bags-2-mn-in-a-pre-series-a-round/,BLinC Invest
Attron Automotive,$0.57,07/06/2023,India,EV & Mobility,,https://entrackr.com/2023/06/attron-automotive-raises-rs-4-75-cr-led-by-anicut-capital/,Anicut Capital;Pontaq VC;Venture Catalyst;Yashovardhan Shah
Lentra,$27.00,07/06/2023,India,Fintech,Series B,https://entrackr.com/2023/06/fintech-saas-startup-lentra-raises-27-mn-in-extended-series-b-round/,MUFG Bank;Dharana Capital;SIG Venture Capital;Citi Ventures
TradingLeagues,$3.50,07/06/2023,Bengaluru,Fintech,Pre-Series A,https://entrackr.com/2023/06/fantasy-stock-gaming-app-tradingleagues-raises-3-5-mn-led-by-leo-capital/,Leo Capital;Westbridge Capital);Jeejeebhoy Family Office
Sentra.world,$2.00,05/06/2023,India,SaaS,Seed,https://entrackr.com/2023/06/sentra-world-raises-2-mn-in-seed-round-led-by-avaana-climate-fund/,Avaana Climate Fund;Avaana Capital;RPG;RPG Ventures;Golden Sparrow Ventures
Rising Stars,$2.00,08/06/2023,Mumbai,Fintech,Pre-Series A,https://yourstory.com/2023/06/startup-news-and-updates-daily-roundup-june-8-2023,BLinC Invest
Course5 Intelligence,$53.00,07/06/2023,India,Deeptech & AI,,https://yourstory.com/2023/06/course5-intelligence-raises-53-million-led-by-nuvama-private-equity,Nuvama Private Equity;360 ONE Asset Management Limited (formerly known as IIFL Asset Management Limited) in May 2023;Carnelian Asset Advisors
Antler,$285.00,08/06/2023,India,General,Series A,https://yourstory.com/2023/06/antler-elevate-fund-growth-stage-startups-investment,
Ola Electric,$200.00,08/06/2023,India,EV & Mobility,Pre-IPO,https://yourstory.com/2023/06/ola-electric-narayana-murthy-catamaran-funding,Tekne Private Ventures;Alpine Opportunity Fund;Edelweiss
Health,$30.00,06/06/2023,India,Healthtech,Series B,https://yourstory.com/2023/06/healthcare-venture-studio-2070-health-seed-funding-w-health-ventures,
PolicyBoss,$7.78,06/06/2023,Mumbai,Insurtech,Series B,https://yourstory.com/2023/06/funding-insurtech-policyboss-closes-series-b-round,
Revsure,$10.00,07/06/2023,Bengaluru,SaaS,Seed,https://yourstory.com/2023/06/revsure-sales-fundraise-neotribe-ventures-innovation-endeavors,Neotribe Ventures;Innovation Endeavors
River,$15.00,06/06/2023,Bengaluru,EV & Mobility,Seed,https://yourstory.com/2023/06/ev-startup-river-raises-15-million-dubai-company-al-futtaim,Dubai-based conglomerate;Al Futtaim Group
Elderly-focused GenWise,$3.50,05/06/2023,Delhi,General,Series A,https://yourstory.com/2023/06/elder-lifestyle-app-genwise-seed-funding-matrix-partners-india,Matrix Partners India;Jagran Group);Climber Capital;DBR Ventures (Family Office
WickedGud,$0.25,07/06/2023,Mumbai,D2C,,https://entrackr.com/2023/06/getvantage-leads-250k-round-in-d2c-food-brand-wickedgud/,GetVantage
CredFlow,,07/06/2023,India,Fintech,Acquisition,https://inc42.com/buzz/credflow-acquires-y-combinator-backed-techbiz-to-scale-up-sme-offerings/,
Capillary Technologies,,08/06/2023,Bengaluru,Enterprise Tech,Acquisition,https://inc42.com/buzz/capillary-acquires-teneritys-digital-connect-to-strengthen-foothold-in-us-europe/,
