Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Licious,$30.00,16/12/2019,Bengaluru,General,Series A,https://entrackr.com/2019/12/licious-raises-30-mn-in-series-e-round/,Singapore-based Vertex Growth Fund;Bertelsmann India Investments;Vertex Ventures Southeast Asia;India;Sistema Asia Fund;Abhay Hanjura;Vivek Gupta;Licious will invest the fresh proceeds in expanding into newer cities;CE Ventures;Joe Hirao;FreshToHome is expanding its services in Bengaluru
InCred,$5.90,16/12/2019,Mumbai,General,Series A,https://entrackr.com/2019/12/incred-raises-5-9-mn-in-its-third-debt-round-in-three-months/,Bhupinder Singh;Ajay Bahl;Devendra Motilal Kothari;MC Davar Holdings;Sudhir Nambiar;Santosh Singh;Bhavna Bahl
HappyEasyGo,$250.00,14/12/2019,Mumbai,Agritech,Series A,https://entrackr.com/2019/12/funding-in-indian-startups-this-week-09-dec-14-dec/,Tiger Global Management;Scale Venture Partners;FireSide Ventures;Nexus Venture Partners;Steadview Capital;01 Advisors;Emergent Ventures;Pramendra Tomar;Ratish Pandey;Munish Bhatia;Sumit Aggarwal
Zetwerk,$32.00,11/12/2019,Bengaluru,Logistics,Series A,https://entrackr.com/2019/12/zetwerk-raises-32-mn-in-series-b-round/,Accel;Kae Capital
Observe.Ai,$26.00,11/12/2019,India,SaaS,Series A,https://entrackr.com/2019/12/voice-customer-service-enabler-observe-ai-raises-26-mn/,Scale Venture Partners;Nexus VP;Nexus Venture Partners;Steadview Capital;01 Advisors;Emergent Ventures
PiBeam,$0.60,10/12/2019,Chennai,Logistics,Bridge,https://yourstory.com/2019/12/iit-madras-startup-pibeam-funding-electric-vehicles,
Moms Co,$5.00,10/12/2019,New Delhi,General,Series A,https://yourstory.com/2019/12/funding-alert-startup-moms-co-saama-capital-dsg-consumer-partners,Saama Capital;DSG Consumer Partners;DSG Partners
Stanza Living,$5.70,10/12/2019,Delhi,General,Debt,https://yourstory.com/2019/12/funding-alert-stanza-living-alteria-capital,
Origo,$5.81,10/12/2019,Gurugram,Agritech,Debt,https://yourstory.com/2019/12/funding-alert-origo-responsability-oikocredit-indusind-bank,
Cuemath,$5.50,10/12/2019,Bengaluru,Edtech,Series A,https://yourstory.com/2019/12/funding-alert-edtech-startup-cuemath-series-b,Capital G by Google;Sequoia India
HappyEasyGo,$41.92,10/12/2019,Gurugram,General,Series B,https://yourstory.com/2019/12/gurugram-travel-platform-happyeasygo-funding,
Paani,$5.50,11/12/2019,Mumbai,General,Series A,https://yourstory.com/2019/12/google-launchpad-startup-mpaani-funding-gojek,AC Ventures;Henkel;Candy Ventures
