Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
ShareChat,$18.20,18/01/2018,Bengaluru,Fintech,Series A,https://inc42.com/buzz/sharechat-xiaomi-funding/,Lightspeed India Partners in November 2016;Lightspeed Venture Partners;Saif Partners;India Quotient;VH Capital
Rivigo,$50.00,15/01/2018,Gurugram,Logistics,Series D,https://inc42.com/buzz/logistics-rivigo-funding/,SAIF Partners
Rubix108 Technologies,$1.00,15/01/2018,Pune,Edtech,Pre-Series A,https://inc42.com/buzz/rubix108-technologies-edtech-funding/,Polaris Fund
Razorpay,$20.00,15/01/2018,Bengaluru,Fintech,Series B,https://inc42.com/buzz/digital-payments-razorpay-series-b-funding-tiger-global-y-combinator/,Tiger Global;Y Combinator;Matrix Partners
Razorpay,$47.00,20/01/2018,Bengaluru,Fintech,Pre-Series A,https://entrackr.com/2018/01/indian-startups-funding-news-16/,Xiaomi;Tiger Global;Y Combinator in its series B round;Polaris Fund;Matrix Partners;SAIF Partners;Lightspeed Partners;India Quotient;Venture Highway
CollPoll,$0.24,17/01/2018,Bengaluru,Edtech,Pre-Series A,https://entrackr.com/2018/01/edtech-startup-collpoll-funding/,Manipal Global Education Services;Manipal Global Education Services (MaGE)
Scooterson,$1.75,19/01/2018,Gurugram,Fintech,Series A,https://yourstory.com/2018/01/this-weeks-fund-raises-showed-companies-grabbed-a-larger-bite-than-before,Xiaomi Singapore;Shun Wei;Tiger Global;Y Combinator;Matrix Partners;Walburg Pincus;SAIF Partners;Lightspeed Venture Partners;India Quotient;VH Capital
ShareChat,$18.00,19/01/2018,Kanpur,Deeptech & AI,Series B,https://yourstory.com/2018/01/sharechat-raises-18-mn-from-xiaomi-singapore-shun-wei-capital-and-others-in-series-b,Lightspeed Venture Partners;Saif Partners;India Quotient;VH Capital
Funding,$0.30,19/01/2018,Delhi,General,,https://yourstory.com/2018/01/120-employees-5-districts-rs-2-5-cr-annual-turnover-kozhikode-based-green-worms-turning-trash-money,
Nysaa Retail,$6.50,18/01/2018,Delhi,General,,https://yourstory.com/2018/01/nysaa-retail-raised-6-5-m-carpediem-capital,Ravinder Singh
Scooterson,$1.75,15/01/2018,India,EV & Mobility,,https://yourstory.com/2018/01/california-based-scooterson-raises-1-75-mn-funding-led-arsat-industry,ARSAT Industry
Awign,$0.60,18/01/2018,Bengaluru,SaaS,,https://entrackr.com/2018/01/unitus-seed-fund-invests-awign/,Unitus Seed Fund
myGate,$1.92,18/01/2018,Bengaluru,SaaS,Seed,https://yourstory.com/2018/01/serial-entrepreneur-shaurya-chakra-awardees-startup-raises-rs-16-cr-prime-venture-partners,Prime Venture Partners
Husk Power Systems,$20.00,16/01/2018,Bihar,CleanTech,Series C,https://yourstory.com/2018/01/husk-power-systems-series-c-expansion,Shell Technology Ventures;Swedfund International;ENGIE Rassembleurs d'Energies
