Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Springboard,$1.70,17/12/2015,Bengaluru,Edtech,Seed,https://inc42.com/flash-feed/springboard-funding/,Allen Blue
PepperTap,$40.00,21/12/2015,Gurugram,General,Series A,https://inc42.com/buzz/peppertap-acquires-jiffstore-to-launch-vendor-app/,
IndustryBuying,$9.00,21/12/2015,Delhi,E-commerce,Series B,https://inc42.com/flash-feed/industrybuying-com-funding/,Vellayan Subbiah
Shotang,$5.00,23/12/2015,Bengaluru,E-commerce,Seed,https://inc42.com/flash-feed/shotang-funding/,Exfinity Venture Partners;Unitus Impact
Konotor,,17/12/2015,Chennai,SaaS,Acquisition,https://inc42.com/flash-feed/freshdesk-acquires-konotor/,Freshdesk
Rivigo,$30.00,17/12/2015,Gurugram,Logistics,Series B,https://inc42.com/flash-feed/rivigo-funding/,SAIF Partners
ObiNo,,18/12/2015,Mumbai,Healthtech,Seed,https://inc42.com/flash-feed/obino-funding/,RoundGlass Partners
LetsIntern,,21/12/2015,Delhi,Edtech,Acquisition,https://inc42.com/flash-feed/aspiring-minds-acquires-letsintern/,Aspiring Minds
Shuttl,$20.00,22/12/2015,Gurugram,EV & Mobility,Series A,https://inc42.com/flash-feed/shuttl-series-a/,Lightspeed Ventures;Times Internet;Sequoia Capital
EntranceCorner,,22/12/2015,Delhi,Edtech,Acquisition,https://inc42.com/flash-feed/careers360-acquires-entrancecorner-com/,Careers360
LatestOne.com,$3.00,22/12/2015,Hyderabad,E-commerce,,https://inc42.com/flash-feed/latestone-com-3-mn-funding/,Palred Technologies
Planet GoGo,,22/12/2015,Gurugram,Media & Entertainment,Seed,https://inc42.com/flash-feed/gogo-funding/,HT Media;North Base Media
Melway,,22/12/2015,Hyderabad,E-commerce,Acquisition,https://inc42.com/flash-feed/sbricks-acquires-melway/,SBricks
Arya.ai,$0.75,22/12/2015,Mumbai,Deeptech & AI,Pre-Series A,https://inc42.com/flash-feed/arya-ai-pre-series-a-funding/,YourNest Angel Fund;VentureNursery
MobieFit,$1.00,23/12/2015,Bengaluru,Healthtech,,https://inc42.com/flash-feed/mobiefit-1-mn-funding-from-medi-assist/,Medi Assist India
LafaLafa,,23/12/2015,Gurugram,E-commerce,Seed,https://inc42.com/flash-feed/lafalafa-funding/,Vectr Ventures
Apalya Technologies,$2.40,22/12/2015,Hyderabad,Media & Entertainment,Acquisition,https://inc42.com/flash-feed/arre-acquires-apalya/,Arre
Springboard,$1.70,19/12/2015,India,Edtech,Seed,https://inc42.com/buzz/funding-galore-72/,Allen Blue;John Katzman;Naveen Tewari;Kartik Hosanagar;500 Startups;Blue Fog Capital
Stage3,,17/12/2015,Delhi,E-commerce,Undisclosed,https://inc42.com/flash-feed/stage-3-funding/,Nisha Kumar;Puneet Dalmia;Balaji Prabhakar
The News Minute,,18/12/2015,Bangalore,Media & Entertainment,Undisclosed,https://inc42.com/flash-feed/the-news-minute-funding/,Quintillion Media
RentOnGo,,22/12/2015,Bangalore,E-commerce,Undisclosed,https://inc42.com/flash-feed/rentongo-angel-funding/,Anand Chandrasekaran;Rajesh Sawhney;Shiva Pare;Kalpana Tatarvati
Mech Mocha,,23/12/2015,Bangalore,Media & Entertainment,Undisclosed,https://inc42.com/flash-feed/mech-mocha-funding-blume-ventures-flipkart/,Blume Ventures;Flipkart
LatestOne,$2.40,22/12/2015,Mumbai,E-commerce,,https://yourstory.com/2015/12/latestone-funding,
Rivigo,$30.00,21/12/2015,Gurgaon,Logistics,Series B,https://yourstory.com/2015/12/funding-roundup-dec-2015-3,SAIF Partners
