Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Paytm Mall,$445.00,13/06/2018,India,Fintech,,https://inc42.com/buzz/softbank-go-bold-on-paytm-mall-invests-close-to-200-mn/,
ToneTag,$5.00,13/06/2018,India,Fintech,,https://inc42.com/buzz/reaping-in-investment-amazon-to-get-offline-payment-touchpoints-with-tonetag/,Amazon;Mastercard;3one4 Capital;Elevate Innovation Partners
Chillr,,13/06/2018,India,Fintech,Acquisition,https://inc42.com/buzz/truecaller-acquires-indian-payments-app-chillr-launches-truecaller-2-0/,Truecaller
Loyal Hospitality,$15.00,14/06/2018,Bengaluru,Foodtech,,https://inc42.com/buzz/zomato-to-shut-down-its-own-cloud-kitchen-operations-under-zis-invests-15-mn-in-loyal-hospitality/,Zomato
CredAble,$14.80,12/06/2018,Mumbai,Fintech,Series A,https://inc42.com/buzz/fintech-startup-credable-raises-14-8-mn-in-series-a-funding-from-alpha-capital/,Alpha Capital
DailyNinja,$3.00,13/06/2018,Bengaluru,E-commerce,,https://inc42.com/buzz/micro-delivery-startup-dailyninja-raises-3-mn-funding-from-saama-sequoia-capital/,Saama Capital;Sequoia Capital
HomeLane,$3.54,14/06/2018,Bengaluru,Real Estate Tech,,https://inc42.com/buzz/home-furnishing-startup-homelane-raises-3-54-mn-from-bccls-brand-capital/,Brand Capital
Network Intelligence,$4.87,15/06/2018,Bengaluru,Enterprise Tech,,https://inc42.com/buzz/cybersecurity-services-company-network-intelligence-raises-4-8-mn/,Helix Investments
Aye Finance,$62.00,16/06/2018,New Delhi,General,Series A,https://entrackr.com/2018/06/funding-indian-startups-week-june-2/,Saama Capital;CapitalG;Sequoia Capital;SAIF Partners;LGT
Nivesh.com,$0.36,13/06/2018,Noida,General,Seed,https://yourstory.com/2018/06/f-word-nivesh-com-raises-rs-3-cr-seed-funding-google-india-md-rajan-anandan-others,Vivek Khare;Advisor Corporate Development at Naukri
AYE Finance,$17.60,12/06/2018,Gurugram,General,,https://yourstory.com/2018/06/oyo-partners-motherland-aye-finance-raises-funds-daily-capsule,SAIF Partners;LGT
Wow! Momo,$0.36,13/06/2018,Kolkata,Foodtech,,https://entrackr.com/2018/06/wow-momo-bags-funding-fabindia-md/,William Bissell
Aye Finance,$22.00,11/06/2018,Gurugram,Fintech,Series C,https://entrackr.com/2018/06/capitalg-22-mn-series-c-aye-finance/,CapitalG;SAIF Partners;LGT
Awfis,$20.00,15/06/2018,Delhi-NCR,Co-working,Series B,https://yourstory.com/2018/06/housing-mncs-smes-awfis-makes-room-every-office-user,Sequoia Capital
DailyNinja,$3.00,14/06/2018,Bengaluru,Logistics,Series A,https://yourstory.com/2018/06/truecaller-acquires-chillr-dailyninja-nivesh-com-raise-funds-daily-capsule,Saama Capital;Sequoia Capital
eShakti,$8.98,13/06/2018,Chennai,E-commerce,,https://yourstory.com/2018/06/paragon-partners-invests-rs-75-crore-in-womens-fashion-brand-eshakti,Paragon Partners
