Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Ecofy,$15.00,06/05/2026,Mumbai,Fintech,Debt,https://entrackr.com/snippets/ecofy-secures-15-mn-debt-from-mirova-11806321,Mirova
AI Library,$0.56,06/05/2026,India,AI,Pre-Seed,https://entrackr.com/snippets/ai-library-raises-pre-seed-funding-round-11805670,Not Disclosed
JobsUPI,$0.25,06/05/2026,India,AI,Pre-Seed,https://entrackr.com/snippets/jobsupi-raises-pre-seed-round-from-iima-ventures-and-others-11806024,IIMA Ventures;Alok Bansal;Anshoo Sharma;Amit Jain;Manoj Sinsinwar
MedVital,$1.89,06/05/2026,India,Healthtech,,https://entrackr.com/snippets/medvital-raises-rs-18-cr-led-by-alkemi-growth-capital-11804997,Alkemi Growth Capital;Sanjay Arora;Shubhan Ventures
MochaTrade,,06/05/2026,India,Fintech,Pre-Seed,https://entrackr.com/snippets/mochatrade-raises-pre-seed-funding-from-y-combinator-pioneer-fund-11804894,Y Combinator;Pioneer Fund
BazaarNow,$7.80,06/05/2026,India,E-Commerce,Series A,https://entrackr.com/exclusive/exclusive-bazaarnow-set-to-raise-around-8-mn-led-by-peak-xv-11804453,Peak XV Partners;Whiteboard Capital;Antler;Nirman Ventures;Vidit Aatrey
BigEndian Semiconductors,$6.00,06/05/2026,Bengaluru,Semiconductors,Pre-Series A,https://entrackr.com/snippets/bigendian-semiconductors-raises-6-mn-in-pre-series-a-round-led-by-ian-alpha-fund-11804240,IAN Alpha Fund;Vertex Ventures SEA and India;IvyCap Ventures
IncNut,$38.44,07/05/2026,Hyderabad,Beauty,,https://entrackr.com/snippets/emami-acquires-60-stake-in-vedix-skinkraft-parent-incnut-for-rs-321-cr-11809401,Emami
Blunav,$1.00,07/05/2026,India,SaaS,Seed,https://entrackr.com/snippets/piper-serica-leads-1-mn-seed-round-in-airport-operations-tech-company-blunav-11808501,Piper Serica
Skyroot Aerospace,$60.00,07/05/2026,Hyderabad,Spacetech,,https://entrackr.com/news/skyroot-becomes-indias-first-spacetech-unicorn-after-60-mn-funding-round-11808488,Sherpalo Ventures;GIC;BlackRock;Arkam Ventures;Playbook Partners
Pronto,$20.00,07/05/2026,India,Home Services,Series B,https://entrackr.com/news/pronto-raises-additional-20-mn-in-series-b-round-at-200-mn-valuation-11807841,Lachy Groom;General Catalyst;Bain Capital Ventures;Glade Brook Capital Partners;Epiq Capital
Figtree Pharmacy,,08/05/2026,Mumbai,Healthtech,Seed,https://entrackr.com/snippets/figtree-pharmacy-raises-seed-funding-from-ajvc-fund-11812221,AJVC Fund
NORI,$0.35,11/05/2026,Bengaluru,Fashion,Pre-Seed,https://entrackr.com/snippets/rebalance-leads-pre-seed-round-in-travel-gear-brand-nori-11823364,Rebalance;Vijay Shekhar Sharma;VSS Investco
Flo Mobility,$2.50,11/05/2026,Bengaluru,Robotics,Pre-Series A,https://entrackr.com/snippets/construction-robotics-startup-flo-mobility-raises-25-mn-in-pre-series-a-round-11822989,Mela Ventures;Arali Ventures
Sindhuja Microcredit,$5.00,11/05/2026,Noida,Fintech,Pre-Series D,https://entrackr.com/snippets/sindhuja-microcredit-raises-5-mn-in-pre-series-d-round-11822503,Abler Nordic;GAWA Capital;Oikocredit
Kathy's Beverages,$0.72,11/05/2026,Mumbai,Food & Beverage,Pre-Series A,https://entrackr.com/snippets/kathys-beverages-raises-rs-6-cr-in-pre-series-a-round-11821898,Not Disclosed
Wingreens,$12.60,11/05/2026,India,Food & Beverage,Series D,https://entrackr.com/news/wingreens-acquires-safe-harvest-raises-rs-120-cr-in-series-d-round-11821412,Ashish Kacholia;Alchemy Fund
HrdWyr,$13.00,12/05/2026,India,Semiconductors,Series A,https://entrackr.com/news/semiconductor-startup-hrdwyr-raises-13-mn-led-by-ideaspring-capital-11826658,Ideaspring Capital;Singularity AMC;Avatar Growth Capital;Persistent Systems
SCIKIQ,$1.50,12/05/2026,Gurugram,AI,Pre-Series A,https://entrackr.com/snippets/enterprise-intelligence-startup-scikiq-secures-15-mn-in-pre-series-a-11826466,Triton Fund II
Mekr,$7.00,12/05/2026,India,Manufacturing,Series A,https://entrackr.com/snippets/appliance-manufacturing-startup-mekr-raises-rs-67-cr-led-by-avaana-capital-11825425,Avaana Capital;Titan Capital Winners Fund
