Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Box8,$7.50,24/10/2016,Mumbai,Foodtech,Series A,https://inc42.com/buzz/box8-series-b/,US-based venture capital firm
KredX,$6.00,25/10/2016,Bengaluru,Fintech,Series A,https://inc42.com/flash-feed/kredx-6mn-sequoia/,Sequoia Capital India
Idea Bubbles,$0.54,26/10/2016,Bengaluru,Fintech,Series A,https://inc42.com/flash-feed/idea-bubbles-raises-funding/,Accel Partners
OrangeTwig,$1.00,25/10/2016,Delhi,E-commerce,Seed,https://inc42.com/flash-feed/orangetwig-funding/,
RailYatri,,22/10/2016,Noida,Travel Tech,Undisclosed,https://inc42.com/flash-feed/railyatri-funding/,Nandan Nilekani;Helion Ventures;Omidyar Partners;Blume Ventures
Healthians,$3.00,24/10/2016,Gurugram,Healthtech,Series A,https://inc42.com/flash-feed/healthians-funding/,BEENEXT;Digital Garage;BEENOS
Foyr,,24/10/2016,Hyderabad,Real Estate Tech,Undisclosed,https://inc42.com/flash-feed/jll-india-investment-vertical-foyr-funding/,JLL India Real Estate Technology Ventures
Satvacart,,25/10/2016,Gurugram,E-commerce,Undisclosed,https://inc42.com/buzz/satvacart-angel-round3/,Nimit Panigrahi
AugmentIQ,,25/10/2016,Pune,Deeptech & AI,Acquisition,https://inc42.com/flash-feed/lt-infotech-acquires-augmentiq/,L&T Infotech
Wooplr,,26/10/2016,Bengaluru,E-commerce,Undisclosed,https://inc42.com/flash-feed/wooplr-raises-funding/,Astarc Ventures
FR8,$0.97,27/10/2016,Chennai,Logistics,,https://inc42.com/flash-feed/fr8-secures-971k-funding/,Omnivore Partners
Snabar,,25/10/2016,India,E-commerce,Acquisition,https://inc42.com/flash-feed/scandid-acquires-snabar/,Scandid
Ather Energy,$21.56,27/10/2016,Bengaluru,EV & Mobility,,https://yourstory.com/2016/10/ather-energy-funding-2,Hero MotoCorp
