Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Synup,$6.00,25/09/2017,Bengaluru,SaaS,Series A,https://inc42.com/buzz/synup-funding-vertex-ventures-marketing/,Vertex Ventures;Prime Venture Partners
Vogo,,26/09/2017,Bengaluru,EV & Mobility,Seed,https://inc42.com/buzz/vogo-scooter-rental-seed-funding/,Murugappa Group;Karan Chandhok;A. V. Thomas Group;Thiagaraja Group;Speciale Invest
Pitstop,$1.00,29/09/2017,Bengaluru,SaaS,Pre-Series A,https://entrackr.com/2017/09/pitstop-bags-1-mn/,Blume Ventures;Singapore-based Goldbell Group;Shailesh Rao;Amiya Pathak;Rajesh Yohanan;Rahul Garg
Fashalot,$0.40,28/09/2017,Delhi,General,Pre-Series A,https://entrackr.com/2017/09/fashalot-secures-pre-series-a-round/,Capillary Technologies;Whiteboard Capital;Rajul Garg
Transerve,$1.60,27/09/2017,Pune,General,Series A,https://entrackr.com/2017/09/transerve-secures-1-6-mn/,
CrediFiable,$53.00,26/09/2017,Bengaluru,Fintech,Seed,https://entrackr.com/2017/09/credifiable-secures-investment/,
Sportobuddy,$1.50,25/09/2017,India,General,Pre-Series A,https://entrackr.com/2017/09/sportobuddy-secures-1-5-mn/,
CropIn Technology,$4.00,25/09/2017,Bengaluru,Agritech,Pre-Series A,https://entrackr.com/2017/09/cropin-raises-funding-beenext/,BEENEXT
Amazon,$21.47,25/09/2017,Bengaluru,E-commerce,Acquisition,https://entrackr.com/2017/09/amazon-picks-stake-shoppers-stop/,
FirstCry,$100.00,28/09/2017,Pune,E-commerce,,https://entrackr.com/2017/09/firstcry-plans-raise-100-mn/,Temasek Holdings
ShareChat,$15.00,28/09/2017,Bengaluru,Media & Entertainment,Series B,https://entrackr.com/2017/09/sharechat-claim-series-b-funding/,Xiaomi;Shunwei Capital
Inclov,,26/09/2017,Gurugram,Consumer Internet,Pre-Series A,https://entrackr.com/2017/09/matchmaking-inclov-funding/,Rajan Anandan;Jamil Khatri;Ravi Iyer;Debjani Ghosh;Raghav Bahl
Ditto,$1.00,26/09/2017,US,Deeptech & AI,,https://entrackr.com/2017/09/lenskart-invests-rs-6-5-crore-in-ditto/,Lenskart
TinMen,,25/09/2017,Hyderabad,Foodtech,Undisclosed,https://entrackr.com/2017/09/zomato-invests-tinmen/,Zomato
