Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Lenden Club,$0.42,18/10/2017,Mumbai,Fintech,,https://entrackr.com/2017/10/lenden-club-secures-rs-3-5-cr/,
Fingerlix,$5.39,17/10/2017,Mumbai,Foodtech,,https://entrackr.com/2017/10/fingerlix-rs-45-cr-accel-partners/,Zephyr Peacock
NearGroup,$1.20,16/10/2017,Gurugram,General,Pre-Series A,https://entrackr.com/2017/10/speed-dating-app-neargroup-raises-rs-10-crore-seed-round/,Venture Capital firm OpenOcean;Boost VC
Amazon India,$194.01,16/10/2017,Bengaluru,E-commerce,,https://entrackr.com/2017/10/amazon-india-raises-rs-1620-cr/,
RenewBuy,$7.19,16/10/2017,Gurugram,D2C,,https://entrackr.com/2017/10/renewbuy-secures-60-cr-amicus-capital/,Singapore-based Mount Nathan Advisors;US insurer Transamerica;Gurugram-based online insurance policy aggregator PolicyBazaar had closed its latest round of;Wellington Management;True North;IDG Ventures India
Capital Small Finance Bank,$4.00,18/10/2017,Jalandhar,Fintech,,https://entrackr.com/2017/10/capital-small-finance-bank-4-mn-sidbi/,SIDBI
Myntra Jabong India,$5.99,18/10/2017,India,E-commerce,Debt,https://entrackr.com/2017/10/myntra-retail-arm-secures-rs-50-loan/,Kotak Mahindra Bank
BankBazaar,$30.00,18/10/2017,Chennai,Fintech,Series D,https://entrackr.com/2017/10/bankbazaar-secures-30-mn-experian/,Experian
KrazyBee,$8.00,16/10/2017,Bengaluru,Fintech,Series A,https://entrackr.com/2017/10/krazybee-8-mn-xiaomi-shunwei-capital/,Xiaomi Technologies;Shunwei Capital;RK Group;E-city Ventures
RenewBuy,$30.00,21/10/2017,Bengaluru,Fintech,Pre-Series A,https://yourstory.com/2017/10/funding-roundup-bankbazaar-gets-30-m-diwali-gift-fingerlix-ropes-in-accel-partners,Amicus Captial;Singapore-based Mount Nathan Advisors;Xiaomi Technologies;Chinese venture capital fund Shunwei Capital;Essel Group’s E-City Ventures;RK Group
BankBazaar,$30.00,17/10/2017,India,General,Series C,https://yourstory.com/2017/10/bankbazaar-secures-30m-credit-rating-agency-experian-staff-strength-400,Amazon
