Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$365.00,19/03/2022,India,Fintech,Pre-IPO,https://inc42.com/buzz/funding-galore-over-365-mn-raised-by-indian-startups-this-week/,
Leverage Edu,$22.00,21/03/2022,Noida,Edtech,Series A,https://inc42.com/buzz/levarage-edu-bags-22-mn-from-kaizenvest-private-equity-others/,Artha Ventures;NB Ventures;9Unicorns;Kaizenvest Private Equity;DSP Mutual Fund Group;DSG Consumer Partners;Tomorrow Capital;Peyush Bansal;Farid Ahsan;Kunal Shah;Ashish Hemrani is now valued at $120 Mn
FutureCure,$4.00,21/03/2022,Jaipur,Healthtech,Series A,https://inc42.com/buzz/healthtech-startup-futurecure-secures-about-4-mn-to-develop-technologies/,RVCF India Growth Fund;Unicorn India Ventures;Kotak Investment Advisors Limited
Draup,$20.00,22/03/2022,India,SaaS,Acquisition,https://inc42.com/buzz/saas-startup-draup-secures-20-mn-from-us-based-private-equity-firm-hkw/,
Omnivore-Backed Aquaconnect,$8.00,22/03/2022,Chennai,General,Venture Debt,https://inc42.com/buzz/omnivore-backed-aquaconnect-raises-8-mn-for-business-expansion/,Trifecta Capital
Plum,$35.00,23/03/2022,India,E-commerce,Series C,https://inc42.com/buzz/d2c-brand-plum-raises-35-mn-funding-to-strengthen-omnichannel-presence-global-expansion/,A91 Partners;Unilever Ventures;Faering Capital
Rupifi,$8.00,22/03/2022,Bengaluru,Fintech,Venture Debt,https://inc42.com/buzz/b2b-fintech-startup-rupifi-secures-8-mn-venture-debt-from-alteria-capital/,
Credilio,$4.00,23/03/2022,India,Fintech,Pre-Series A,https://inc42.com/buzz/fintech-startup-credilio-raises-pre-series-a-funding-to-strengthen-product-portfolio/,Cornerstone Venture Partners Fund;Mukul Agarwal as an angel investor;Exfinity Venture Partners;Mukul Agarwal;Param Capital
Stanza Living,$57.00,23/03/2022,Delhi,General,Debt,https://inc42.com/buzz/coliving-startup-stanza-living-bags-57-mn-in-debt-funding-from-kotak-mahindra-rbl-bank/,Kotak Mahindra Bank;RBL Bank
Sprout,$4.00,23/03/2022,Hyderabad,General,Pre-Series A,https://inc42.com/buzz/coworking-startup-isprout-secures-4-mn-eyes-10-mn-series-a-funding-by-june-this-year/,
Aye Finance,$8.98,24/03/2022,Gurugram,Fintech,Debt,https://inc42.com/buzz/aye-finance-raises-inr-75-cr-in-debt-to-strengthen-on-lending-play/,Elevation Capital;LGT;Falcon Edge Capital;A91 Partners
LectureNotes,$2.50,24/03/2022,Kolkata,Edtech,Pre-Series A,https://inc42.com/buzz/edtech-startup-lecturenotes-raises-funding-to-scale-its-content-personalisation-infra-lecturerooms/,
Janani,$2.20,25/03/2022,India,General,Seed,https://entrackr.com/2022/03/janani-raises-2-2-mn-from-y-combinator-and-others/,Venture Catalysts;Inflection Point Ventures;Apollo Hospitals;Y Combinator (YC);Olive Tree Capital;Good Water Capital
LectureNotes,$2.50,25/03/2022,Kolkata,Edtech,Pre-Series A,https://entrackr.com/2022/03/lecturenotes-raises-2-5-mn-in-pre-series-a-round/,
MediSimVR,$0.42,24/03/2022,Chennai,General,Pre-Series A,https://entrackr.com/2022/03/medisimvr-raises-rs-3-5-cr-in-pre-series-a-round/,Inflection Point Ventures;Chennai Angels;Jana Balasubramaniam (MedTech investor)
Cub McPaws,$2.20,24/03/2022,Mumbai,General,Pre-Series A,https://entrackr.com/2022/03/cub-mcpaws-raises-2-2-mn-led-by-facebook-google-executives/,Facebook;Google executives
Uppskill,$0.12,23/03/2022,Bengaluru,Edtech,Seed,https://entrackr.com/2022/03/edtech-startup-uppskill-raises-100k/,
Skillbee,$3.20,23/03/2022,Delhi,General,Seed,https://entrackr.com/2022/03/skillbee-raises-3-2-mn-in-seed-round/,
VAMA,$1.00,22/03/2022,India,General,Seed,https://entrackr.com/2022/03/virtual-spiritual-platform-vama-raises-750k-in-seed-round/,Huddle;7Square Ventures
O’hi,$0.36,22/03/2022,Goa,General,Seed,https://entrackr.com/2022/03/ohi-bags-392k-in-seed-round/,
Zocket,$3.00,22/03/2022,India,SaaS,Seed,https://entrackr.com/2022/03/zocket-raises-3-mn-led-by-kalaari-capital/,Kalaari Capital;Kettleborough VC
Struct Finance,$3.90,22/03/2022,India,General,Seed,https://entrackr.com/2022/03/struct-finance-raises-3-9-mn/,
Licious,$428.10,19/03/2022,Bengaluru,EV & Mobility,Series A,https://entrackr.com/2022/03/funding-and-acquisitions-in-indian-startups-this-week-14-mar-19-mar/,
Oxyzo,$200.00,23/03/2022,India,Fintech,Series A,https://entrackr.com/2022/03/ofbusiness-lending-arm-oxyzo-turns-unicorn-in-largest-series-a-round/,Alpha Wave;Tiger Global;Norwest Venture Partners;Matrix Partners;Creation Investments
Byju's,$800.00,22/03/2022,Bengaluru,Edtech,Series F,https://entrackr.com/2022/03/decoding-byjus-latest-funding-round-and-acquisitions-of-hello-english-geogebra/,Byju Raveendran;Oxshot Capital;Sumeru Global Digital Fund;AMS Investment Management;BlackRock;Redspring Innovation Partners
CommerceIQ,$115.00,21/03/2022,Bengaluru,E-commerce,Series D,https://entrackr.com/2022/03/commerceiq-turns-unicorn-with-115-mn-round-led-by-softbank/,SoftBank Vision Fund 2;Insight Partners;Trinity Ventures;Shasta Ventures;Madrona Venture Group
Clovia,$113.77,20/03/2022,India,D2C,Acquisition,https://entrackr.com/2022/03/reliance-retail-ventures-acquires-majority-stake-in-clovia/,Reliance Retail Ventures
Clovia,$113.77,21/03/2022,India,D2C,Acquisition,https://inc42.com/buzz/reliance-retail-acquires-majority-stake-in-d2c-lingerie-brand-clovia-for-inr-950-cr/,Reliance Retail
ShareChat,$60.50,21/03/2022,India,Media & Entertainment,Series G,https://inc42.com/buzz/exclusive-times-internet-puts-60-mn-in-social-media-unicorn-sharechat/,Times Internet
Clean Slate,,21/03/2022,India,Enterprise Tech,Acquisition,https://inc42.com/buzz/tiger-global-backed-b2b-startup-bizongo-acquires-clean-slate-to-deploy-cloud-factory-solutions/,Bizongo
GigIndia,,21/03/2022,Pune,Fintech,Acquisition,https://inc42.com/buzz/walmarts-phonepe-acquires-b2b-micro-entrepreneur-platform-gigindia/,PhonePe
Lithium Urban Technologies,,22/03/2022,Bengaluru,EV,Acquisition,https://inc42.com/buzz/eversource-capital-acquires-a-majority-stake-in-ev-startup-lithium-urban-technologies/,EverSource Capital
CommerceIQ,$115.00,22/03/2022,Bengaluru,SaaS,Series D,https://inc42.com/buzz/commerceiq-plans-wider-india-presence-after-raising-115-mn-at-unicorn-valuation/,SoftBank Vision Fund 2;Insight Partners;Trinity Ventures;Shasta Ventures;Madrona Venture Group
Malbork Technologies,,23/03/2022,India,EV,Undisclosed,https://inc42.com/buzz/yamaha-motor-invests-in-b2c-startup-malbork-to-enter-ev-industry-for-4-wheelers/,Yamaha Motor
Stage3,,23/03/2022,Delhi NCR,Ecommerce,Undisclosed,https://inc42.com/buzz/actress-athiya-shetty-backs-social-commerce-startup-stage3/,Athiya Shetty
The Ayurveda Co.,$3.00,23/03/2022,India,D2C,,https://inc42.com/buzz/ayurveda-d2c-brand-tac-raises-funds-eyes-inr-100-cr-turnover-by-mid-2023/,Wipro Consumer Care Ventures;Rahul Gupta;Harsh Gupta
Unbxd Inc,$100.00,24/03/2022,India,SaaS,Acquisition,https://inc42.com/buzz/ipo-bound-netcore-cloud-acquires-majority-stake-in-unbxd-inc-for-100-mn/,Netcore Cloud
FanCraze,$100.00,25/03/2022,India,Web3,,https://inc42.com/buzz/fancraze-raises-100-mn-led-by-insight-partners-to-expand-its-cricket-metaverse/,Insight Partners;B Capital
Rage Coffee,,23/03/2022,Delhi,D2C,Undisclosed,https://inc42.com/buzz/cricketer-virat-kohli-invests-in-d2c-brand-rage-coffee/,Virat Kohli
