Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Anchanto,$4.00,04/07/2018,India,E-commerce,Series C,https://inc42.com/buzz/to-make-ecommerce-easy-saas-company-anchanto-raises-4-mn-from-mdi-ventures/,MDI Ventures
CrimzonCode,,03/07/2018,India,Media & Entertainment,Acquisition,https://inc42.com/buzz/nazara-acquires-27-42-stake-in-quiz-gaming-company-crimzoncode/,Nazara Technologies
Hubhopper,,03/07/2018,Delhi,Media & Entertainment,Undisclosed,https://inc42.com/buzz/exclusive-to-make-podcast-synonyms-to-hubhopper-digital-content-startup-raises-venture-capital/,Unit-E Ventures
LoanTap,$6.25,05/07/2018,Bengaluru,Fintech,,https://inc42.com/buzz/loantap-raises-6-2-mn-from-shunwei-capital-and-others/,Shunwei Capital;Tuscan Ventures;Ashish Goenka;India Quotient;Kae Capital
Koovs,$6.70,05/07/2018,India,E-commerce,,https://inc42.com/buzz/biyanis-future-lifestyle-fashion-buys-30-stake-in-fashion-etailer-koovs/,Future Lifestyle Fashion
HungerBox,$4.50,05/07/2018,Bengaluru,Foodtech,Series A,https://inc42.com/buzz/south-koreas-neoplus-and-sabre-capital-led-4-5-mn-series-a-funding-in-hungerbox/,Neoplux;Sabre Partners;Lionrock Capital;Kris Gopalakrishnan
HungerBox,$4.50,06/07/2018,Mumbai,Foodtech,Series A,https://yourstory.com/2018/07/hungerbox-raises-4-5m,Neoplux;Sabre Partners;Infosys Co-founder Kris Gopalkrishnan;Lionrock Capital;Tuscan Ventures;Ashish Goenka from Suashish Diamonds
Picostone,$0.60,05/07/2018,Mumbai,General,,https://yourstory.com/2018/07/smart-home-automation-startup-picostone-raises-rs-5-cr-metaform-ventures-llc,
Anchanto,$4.00,05/07/2018,Bengaluru,SaaS,Series B,https://yourstory.com/2018/07/anchanto-raises-4-million-bengaluru-is-the-smartest-city-says-mayor,MDI Ventures;Telkom Indonesia’s corporate venture capital arm
Kilo,$1.00,03/07/2018,India,E-commerce,Pre-Series A,https://yourstory.com/2018/07/biryani-by-kilo-raises-funds-facebook-reveals-it-shared-user-data-with-52-tech-companies,Ajay Relan;HT Media
Kilo,$1.00,02/07/2018,Gurugram,General,Pre-Series A,https://yourstory.com/2018/07/gurgaon-based-food-startup-biryani-kilo-raises-1-m,Ajay Relan;HT Media
Eruditus,$2.30,06/07/2018,Mumbai,Edtech,Debt,https://entrackr.com/2018/07/innoven-capital-fund-2-3-mn-eruditus/,InnoVen Capital
NightStay,$20.00,03/07/2018,Delhi,Hospitality,Acquisition,https://entrackr.com/2018/07/paytm-acquires-nightstay/,Paytm
Biryani by Kilo,$1.00,02/07/2018,Gurugram,Foodtech,Pre-Series A,https://entrackr.com/2018/07/biryani-kilo-1-mn-fund/,Ajay Relan;Vinay Mittal
Eruditus Executive Education,$1.92,05/07/2018,Mumbai,Edtech,Debt,https://yourstory.com/2018/07/innoven-capital-invests-rs-16-cr-mumbai-based-eruditus-executive-education,InnoVen Capital
Indian School Finance Company,$29.76,03/07/2018,Delhi,Fintech,Acquisition,https://yourstory.com/2018/07/gray-matters-capital-sell-entire-stake-ifsc-manappuram-finance-deal-valued-rs-248-50-crore,Manappuram Finance
