Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Lendingkart,$5.99,13/08/2022,Ahmedabad,Fintech,Debt,https://inc42.com/buzz/fintech-startup-lendingkart-raises-inr-50-cr-debt-funding-to-offer-credit-solutions-to-msmes/,
Fi,$16.80,13/08/2022,Bengaluru,General,Series C,https://inc42.com/buzz/neobank-startup-fi-pockets-16-8-mn-funding-from-temasek-qcm-holdings/,
Mn,$440.00,13/08/2022,India,Edtech,Series D,https://inc42.com/buzz/funding-galore-440-mn-raised-by-indian-startups-this-week/,
MetaMorphoSys,$3.00,17/08/2022,Pune,Fintech,Pre-Series A,https://inc42.com/buzz/insurtech-startup-metamorphosys-raises-funding-to-help-businesses-launch-insurance-products/,Capital 2B
Jar,$22.60,18/08/2022,India,General,Series A,https://inc42.com/buzz/investment-startup-jar-pockets-22-6-mn-funding-to-offer-gold-saving-opportunities-to-individuals/,Tiger Global;Arkam Ventures;Eximius Ventures;Force Ventures;LetsVenture;Rocketship Venture Capital;WEH Ventures;Eximius
Rusk Media,$9.50,17/08/2022,New Delhi,Gaming,Series A,https://yourstory.com/2022/08/entertainment-startup-rusk-media-raises-seriesa-round,
Shiprocket,$32.60,17/08/2022,India,E-commerce,,https://yourstory.com/2022/08/funding-shiprocket-temasek-march-capital-unicorn,
Zomato Hyperpure,$8.00,12/08/2022,India,Consumer Services,Acquisition,https://inc42.com/buzz/zomato-hyperpure-acquires-blinkits-warehousing-ancillary-service/,
IBISA,,16/08/2022,Luxembourg,Insurtech,Seed,https://inc42.com/buzz/ankur-capital-invests-in-agri-insurtech-startup-ibisas-seed-round/,Ankur Capital
Goodfellows,,16/08/2022,India,Health Tech,Undisclosed,https://inc42.com/buzz/ratan-tata-backs-eldercare-startup-goodfellows/,Ratan Tata
Ezetap,,16/08/2022,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/razorpay-acquires-digital-payment-startup-ezetap-marks-third-acquisition-of-2022/,
Abhi Loans,$4.50,17/08/2022,India,Fintech,,https://inc42.com/buzz/dmi-sparkle-fund-leads-4-5-mn-dollar-investment-round-in-digital-lending-platform-abhi-loans/,DMI Sparkle Fund;Niten Malhan;Ashvin Chadha;S K Jain
Graas,$40.00,17/08/2022,India,Enterprise Tech,Series A,https://inc42.com/buzz/ecommerce-solutions-provider-graas-raises-40-mn-to-scale-operations-ramp-up-hiring/,Kejora (Galaxy SPV);Performa;Integra Partners;Yuj Ventures;AJ Capital
PhysicsWallah,,18/08/2022,India,Edtech,Acquisition,https://inc42.com/buzz/physicswallah-acquires-edtech-startup-freeco-to-enhance-learning-solutions/,
Prolance,$2.00,18/08/2022,India,Enterprise Tech,Pre-Series A,https://inc42.com/buzz/interior-designing-startup-prolance-raises-funding-to-help-businesses-automate-operations/,Foundamental;Axilor;Arali Ventures;Force Ventures
Exponent Energy,$13.00,17/08/2022,Bengaluru,Clean Tech,Series A,https://inc42.com/buzz/ev-charging-startup-exponent-energy-raises-13-mn-dollar-to-expand-its-e-pump-network/,Lightspeed;YourNest VC;3one4 Capital;AdvantEdge VC
Phyllo,$15.10,17/08/2022,India,Enterprise Tech,Series A,https://inc42.com/buzz/creator-economy-focused-data-platform-phyllo-raises-15-mn-for-product-development/,RTP Global;Nexus Venture Partners;Better Capital;iSeed;Sima Gandhi;Pat Shah;Ankur Nagpal;Nakul Gupta
