Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
AR,$1.56,06/11/2023,India,Deeptech & AI,,https://inc42.com/buzz/exclusive-mirrar-bags-funding-to-help-retail-brands-deploy-3d-and-360-degree-shopping-experiences/,
Sequretek,$8.00,07/11/2023,India,Deeptech & AI,Series A,https://inc42.com/buzz/sequretek-secures-8-mn-funding-to-fuel-expansion-in-the-us-and-indian-markets/,Omidyar Network India;Alteria Capital
Xpressbees,$80.00,07/11/2023,India,Logistics,,https://inc42.com/buzz/logistics-unicorn-xpressbees-secures-80-mn-funding-from-teachers-venture-growth/,
LivSYT,$2.50,08/11/2023,India,SaaS,Seed,https://inc42.com/buzz/saas-startup-livsyt-raises-2-5-mn-to-help-digitise-on-site-construction-processes/,
Euler Motors,$14.37,06/11/2023,India,EV & Mobility,Series C,https://inc42.com/buzz/ev-startup-euler-motors-raises-inr-120-cr-in-a-down-round/,British International Investment;Green Frontier Capital;ADB Ventures
Quickwork,$2.50,08/11/2023,Mumbai,General,,https://inc42.com/buzz/quickwork-raises-2-5-mn-to-provide-enterprises-a-no-code-platform-to-automate-workflows/,DMI Alternative Investment Fund - The Sparkle Fund;NIS Ventures Group;DMI Alternative Investment Fund – The Sparkle Fund
Byju’s Aakash,$168.00,10/11/2023,India,Edtech,Debt,https://entrackr.com/2023/11/byjus-aakash-bags-168-mn-from-ranjan-pai-to-clear-davidson-kempners-debt/,
Hearzap,$5.99,10/11/2023,Hyderabad,General,Series A,https://entrackr.com/2023/11/hearzap-raises-rs-50-cr-in-series-a-round/,
Natch,$0.36,09/11/2023,India,E-commerce,Seed,https://entrackr.com/2023/11/natch-raises-rs-3-cr-in-seed-round-led-by-artha-venture-fund/,Artha Venture Fund
Neobank BranchX,$2.30,08/11/2023,India,Deeptech & AI,Seed,https://entrackr.com/2023/11/neobank-branchx-raises-900k-in-bridge-round/,Abdul Khaliq;Rais Motlekar
Offee,$0.63,08/11/2023,Mumbai,Edtech,,https://entrackr.com/2023/11/edtech-startup-offee-raises-rs-5-25-cr-from-jito-bia-and-riidl/,
Vaaree,$4.00,07/11/2023,Bengaluru,General,Pre-Seed,https://entrackr.com/2023/11/vaaree-raises-4mn-in-seed-round-led-by-peak-xvs-surge/,Peak XV’s Surge;Surge;Peak XV Partners;Peak XV Partners’ rapid scale-up program;PeerCapital;All In Capital;Better Capital;Arjun Vaidya;Vineeta Singh;Ghazal Alagh;Varun Dua;Manish Dugar;Anjali Bansal;Suhai
Himshakti,$0.02,06/11/2023,India,General,Pre-Seed,https://entrackr.com/2023/11/himshakti-raises-pre-seed-round-led-by-evolvex/,EvolveX;We Founder Circle as a co-investor;Artha Venture Fund;IIM Kashipur
WishCare,$2.40,08/11/2023,India,D2C,,https://yourstory.com/2023/11/homegrown-beauty-brand-wishcare-raises-20-cr-unilever-ventures,
InCred,$59.88,09/11/2023,India,General,Series D,https://yourstory.com/2023/11/incred-secures-commitment-of-rs-500-cr-to-join-unicorn-club,
GoMechanic,$6.00,08/11/2023,Delhi,General,Acquisition,https://yourstory.com/2023/11/gomechanic-secures-6-million-capital-funding-car-service,
Hearing Solutions,$5.99,08/11/2023,Hyderabad,General,Series A,https://yourstory.com/2023/11/hearing-solutions-secures-rs-50-cr-in-series-a-funding,
Zepto,$31.25,08/11/2023,Mumbai,General,Series E,https://yourstory.com/2023/11/zepto-funding-goodwater-capital-nexus-venture-partners-series-e,StepStone Group;Goodwater Capital;Nexus Venture Partners;Glade Brook Capital in August;Glade Brook Capital among others;Aadit Palicha;Oliver;Lish Jung;Mangum II
GoMechanic,$6.00,10/11/2023,Gurugram,Automotive,Series C,https://entrackr.com/2023/11/gomechanic-valued-at-20-mn-in-new-fundraise/,Sunil Kant Munjal (Hero Enterprise Partner Ventures);Gensol Engineering;Emerge Capital Opportunities;Lifelong;Stride Ventures
Battery Smart,$33.00,10/11/2023,India,EV,Pre-Series B,https://entrackr.com/2023/11/decoding-battery-smarts-latest-funding-round-valuation-and-shareholding/,Tiger Global;The Ecosystem Integrity Fund;Blume Ventures;British International Investment;Stride Ventures
Bharat Housing Network,$14.50,09/11/2023,India,Fintech,Series A,https://entrackr.com/2023/11/bharat-housing-network-raises-14-5-mn-series-a-led-by-nabventures/,Nabventures Fund;Varanium NexGen Fund;9Unicorns;Riverwalk Holdings;SMK Ventures;DMI Sparkle Fund;LC Nueva
OnFinance AI,$1.05,07/11/2023,Bengaluru,Generative AI,Seed,https://entrackr.com/2023/11/onfinance-ai-raises-1-05-mn-in-seed-round/,Silverneedle Ventures;IAN;LetsVenture Fund;SSV Fund;Kunal Shah
Varco Leg Care,$0.24,06/11/2023,Delhi,Healthtech,Bridge,https://entrackr.com/2023/11/healthtech-company-varco-leg-care-raises-rs-2-cr/,Neeraj Garg
Matchday.ai,,09/11/2023,India,AI,Acquisition,https://inc42.com/buzz/nithin-kamaths-rainmatter-capital-backed-game-theory-acquires-matchday-ai/,Game Theory
Moneyboxx Finance,$8.98,11/11/2023,India,Fintech,,https://inc42.com/buzz/lendingtech-startup-moneyboxx-finance-to-raise-inr-75-cr/,
Tellyo,,11/11/2023,India,SaaS,Acquisition,https://inc42.com/buzz/amagi-acquires-tellyo-to-bolster-live-sports-offerings-expand-footprint-in-europe/,Amagi
FlipItMoney,,09/11/2023,India,Fintech,Acquisition,https://yourstory.com/2023/11/delente-technologies-acquires-flipitmoney-aims-build-financial-community,Delente Technologies
Bharat Housing Network,$14.97,10/11/2023,India,Fintech,Series A,https://yourstory.com/2023/11/funding-bharat-housing-network-series-a-nabventures-fund,NABVENTURES Fund;Varanium NexGen Fund;9Unicorns;Riverwalk Holdings;SMK Ventures;DMI Sparkle Fund
Wistron InfoComm Manufacturing (India),$125.00,09/11/2023,India,Electronics Manufacturing,Acquisition,https://yourstory.com/2023/11/tata-electronics-100-stake-wistron-infocomm-manufacturing-iphone,Tata Electronics
