Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Cash Suvidha,$1.00,27/03/2018,Delhi,Fintech,Pre-Series A,https://inc42.com/buzz/fintech-startup-cash-suvidha-raises-1-mn-in-pre-series-a-funding/,
USPL,$4.64,27/03/2018,Bengaluru,Foodtech,Venture Debt,https://inc42.com/buzz/fashion-startup-uspl-raises-4-64-mn-of-venture-debt-fund-from-alteria-capital/,Sachin Tendulkar
Smaaash,$6.17,29/03/2018,Mumbai,Gaming,Acquisition,https://inc42.com/buzz/gaming-startup-smaaash-raises-6-17-mn-funding-from-hnis/,
Creditas,,26/03/2018,Gurugram,Fintech,Pre-Series A,https://inc42.com/buzz/fintech-startup-creditas-raises-pre-series-a-funding-from-1crowd-and-others/,1Crowd;Infina Finance;Aniruddha Malpani;Daud Ali;S Sriniwasan
DriveU,$3.00,27/03/2018,Bengaluru,EV & Mobility,Pre-Series A,https://inc42.com/buzz/on-demand-driver-aggregator-driveu-raises-3-mn-in-pre-series-a-funding/,Singhal Foundation;Unitus Seed Fund;Patamar Ventures;Clear Ventures
SmartCoin,$2.00,28/03/2018,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/micro-lending-company-smartcoin-raises-2-mn-in-pre-series-a-funding/,Accion Venture Lab;Unicorn India Ventures;ISME ACE
Fynd,,29/03/2018,Mumbai,E-commerce,Series C,https://inc42.com/buzz/google-leads-series-c-funding-in-o2o-fashion-ecommerce-startup-fynd/,Google;Kae Capital;IIFL;Singularity Ventures;GrowX;Tracxn Labs;Venture Catalysts;Axis Capital
Smaaash,$23.00,31/03/2018,Bengaluru,Gaming,Pre-Series A,https://entrackr.com/2018/03/week-indian-startups-funding-news-6/,Chinese VC fund;Accion Venture Lab;Singhal Foundation
Fundamentum,$20.00,29/03/2018,Bengaluru,Logistics,Series B,https://entrackr.com/2018/03/fundamentum-bags-20-mn-cdpq/,
Smaaash,$4.79,28/03/2018,Mumbai,Gaming,Debt,https://entrackr.com/2018/03/gaming-smaaash-funding/,
SmartCoin,$2.00,27/03/2018,Bengaluru,General,Pre-Series A,https://entrackr.com/2018/03/smartcoin-raises-2-mn/,Accion Venture Lab;Chinese VC fund
Milkbasket,$3.00,27/03/2018,Gurugram,General,Pre-Series A,https://entrackr.com/2018/03/milkbasket-raises-fresh-round-kalaari/,Unilever Ventures
Print,$0.42,26/03/2018,Delhi,General,Seed,https://entrackr.com/2018/03/theprint-funding-ratan-tata/,
Ken,$0.18,26/03/2018,Bengaluru,General,,https://entrackr.com/2018/03/ken-raises-funding-jp-morgan-directors/,
Universal Sportsbiz,$3.59,27/03/2018,India,General,Venture Debt,https://yourstory.com/2018/03/sachin-tendulkar-backed-universal-sportsbiz-raises-debt-funding-rs-30-cr-alteria-capital,Alteria Capital;Alteria Capital in a span of two weeks;000 crore fund
Huddle,$0.30,31/03/2018,Gurugram,Startup Incubator,,https://yourstory.com/2018/03/startup-incubator-huddle-raises-300k-bay-area-singapore-based-investors,
Carmel Organics,,29/03/2018,Madhya Pradesh,Agritech,Undisclosed,https://yourstory.com/2018/03/exclusive-carmel-organics-raises-first-round-funding-led-ankur-capital,Ankur Capital
SmartCoin,$2.00,29/03/2018,Bengaluru,Fintech,Pre-Series A,https://yourstory.com/2018/03/amazon-launches-kindle-lite-smartcoin-raise-funds-daily-capsule,Accion Venture Lab;Unicorn India Ventures;ISME ACE
Cash Suvidha,$1.00,28/03/2018,Delhi,Fintech,Pre-Series A,https://yourstory.com/2018/03/cash-suvidha-universal-sportsbiz-raise-funds-xiaomi-invest-startup-daily-capsule,Initia Holdings;Vipin Agarwal
