Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
VDeliver,,12/07/2017,Hyderabad,Logistics,Pre-Series A,https://inc42.com/buzz/logistics-vdeliver-funding/,Corvus Ventures;MAPE Advisory Group
Chumbak,$1.32,14/07/2017,Mumbai,General,Debt,https://entrackr.com/2017/07/lifestyle-retailer-chumbak-raises-rs-11-crore-blacksoil-others/,
QwikSpec,$0.42,14/07/2017,Bengaluru,General,Pre-Series A,https://entrackr.com/2017/07/qwikspec-raises-rs-3-5-crore/,Brigade Innovations LLP
Innoviti,$18.00,12/07/2017,Bengaluru,General,Series B,https://entrackr.com/2017/07/pos-platform-innoviti-raises-18-mn-in-series-b-round/,Singapore-based SBI-FMO Fund;American venture capital firm Bessemer Venture Partners;Catamaran
Fabogo,$2.25,11/07/2017,Pune,General,Seed,https://entrackr.com/2017/07/salon-spa-discovery-start-fabogo-raises-2-25-million/,
Open,$0.25,13/07/2017,Bengaluru,Fintech,,https://entrackr.com/2017/07/fintech-startup-open-raises-250k-from-payu-india-executives/,Amrish Rau;Jitendra Gupta
Halli Labs,,12/07/2017,Bengaluru,Deeptech & AI,Acquisition,https://entrackr.com/2017/07/google-acquires-two-months-old-bengaluru-based-ai-startup-halli-labs/,Google
Blue Tokai Coffee Roasters,,12/07/2017,India,Foodtech,Undisclosed,https://entrackr.com/2017/07/blue-tokai-funds/,Snow Leopard Ventures;Bold Ventures
Smart Auto Systems,$2.40,10/07/2017,Hyderabad,EV & Mobility,Series A,https://entrackr.com/2017/07/bootstrapped-startup-smart-auto-systems-raises-rs-20-cr-from-japanese-firm-mitsui/,Mitsui & Co
Stellapps,,10/07/2017,India,Agritech,Series A,https://entrackr.com/2017/07/stellapps-raises-series-a-funding-led-by-blume-ventures/,Blume Ventures;Omnivore Partners;Binny Bansal;Venture Highway
Design Cafe,,10/07/2017,Bengaluru,Real Estate,Undisclosed,https://entrackr.com/2017/07/design-cafe-raises-funding-from-fireside-ventures/,Fireside Ventures;Apurva Salarpuria;Sidharth Pansari;Sprout Capital
UrbanClap,$20.00,08/07/2017,Bengaluru,Fintech,Series B,https://yourstory.com/2017/07/funding-urbanclap-series-c-fintech-online-groceries,GSR Ventures;Contrarian Capital;Emergent Ventures;Pallav Nadhani (founder of FusionCharts);Ashish Gupta (co-founder Helion Ventures);Indus Khaitan of SirionLabs;Sharad Sharma of iSPIRT;Bessemer Venture Partners
