Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Fingerlix,$1.31,19/03/2018,Mumbai,Foodtech,Series A,https://inc42.com/buzz/foodtech-startup-fingerlix-raises-venture-debt-alteria-capital/,
CustomerSuccessBox,$1.00,19/03/2018,Gurugram,SaaS,Pre-Series A,https://inc42.com/buzz/customersuccessbox-funding-pi-ventures-axilor/,pi Ventures;Axilor Ventures
Novascotia Boutique Homes,$1.00,19/03/2018,Chennai,Travel,Acquisition,https://inc42.com/buzz/homegrown-hotel-aggregator-oyo-acquires-chennai-based-novascotia-boutique-homes/,OYO
One Labs,,19/03/2018,India,Deeptech & AI,Undisclosed,https://inc42.com/buzz/micromax-invests-in-ai-based-startup-one-labs-to-imbibe-its-product-inone/,Micromax Informatics
Zappfresh,$3.00,19/03/2018,Gurugram,Foodtech,,https://inc42.com/buzz/raw-meat-etailer-zappfresh-funding-sidbi-venture-capital-amit-burman/,Amit Burman;SIDBI Venture Capital
Chargebee,$18.00,21/03/2018,Chennai,SaaS,Series C,https://inc42.com/buzz/with-18-mn-funding-led-by-insight-venture-chargebee-aims-to-break-even-profitability-soon/,Insight Venture Partners;Accel Partners;Tiger Global Management
Cynosure,$33.00,22/03/2018,Bengaluru,SaaS,Acquisition,https://inc42.com/buzz/it-service-company-zensar-set-to-acquire-insurance-tech-startup-cynosure-for-33-mn/,Zensar
Soulfull,$5.30,22/03/2018,Bengaluru,Foodtech,,https://inc42.com/buzz/aavishkaar-commits-5-3-mn-funding-to-kottaram-agro-foods-owned-soulfull/,Aavishkaar
PhonePe,$79.60,24/03/2018,Bengaluru,Fintech,,https://inc42.com/buzz/flipkart-funding-upi-based-digital-payments-phonepe/,Flipkart
GigIndia,,21/03/2018,Pune,SaaS,Seed,https://inc42.com/buzz/micro-jobs-providing-startup-gigindia-raises-seed-funding-from-angel-investors/,Jessica Wong;Hiro Mashita;Xue Manzi;Yiyun Zhang
HungerBox,$0.48,23/03/2018,Bengaluru,Foodtech,Pre-Series A,https://entrackr.com/2018/03/hungerbox-raises-fresh-round/,Singapore-based Lionrock Capital;Srihari Kumar
NowFloats,$1.72,22/03/2018,Hyderabad,General,Series A,https://entrackr.com/2018/03/nowfloats-14-36-cr-bridge-round-omidyar/,
CarDekho,$2.50,21/03/2018,Jaipur,General,Series B,https://entrackr.com/2018/03/cardekho-funding-sequoia-capital/,Google Capital;Integrated Asset Management;Digital Garage
Goodera,$9.46,19/03/2018,Bengaluru,General,Series A,https://entrackr.com/2018/03/csr-goodera-rs-79-cr-saif-partners/,SAIF Partners;SAIF Partners also saw participation from existing investors Nexus Venture Partners;Omidyar Network;Nexus;Nexus Venture Partners
PhonePe,$62.04,23/03/2018,India,Fintech,Acquisition,https://yourstory.com/2018/03/phonepe-secures-rs-518-cr-flipkart,
Auxilo Finserve,$4.49,23/03/2018,Mumbai,General,,https://yourstory.com/2018/03/auxilo-finserve-raises-rs-37-5-cr-balrampur-chini-mills,
AgShift,$2.00,23/03/2018,India,General,Seed,https://yourstory.com/2018/03/agshift-raises-2-million-seed-funding-exfinity-ventures,Exfinity Ventures
FIFA,$80.00,23/03/2018,India,General,Acquisition,https://yourstory.com/2018/03/global-sports-commerce-funding,Paul Aiello;B2B industries across Asia for which parent company;KKR
Chargebee,$18.00,22/03/2018,Chennai,General,Series C,https://yourstory.com/2018/03/chargebee-raises-18-m-in-series-c-experts-give-funding-lessons-at-rajasthan-it-fest-daily-capsule,Insight Venture Partners;Tiger Global Management
BASIX Sub-K,$41.92,21/03/2018,Hyderabad,Fintech,,https://yourstory.com/2018/03/basix-sub-k-raises-rs-350-million-equity-funding-from-accion-and-nordic-microfinance-initiative,
LTV,$1.00,19/03/2018,India,Fintech,Pre-Series A,https://yourstory.com/2018/03/customersuccessbox-funding-pi-ventures,Axilor Ventures
Global Sports Commerce,$80.00,23/03/2018,Chennai,SaaS,,https://entrackr.com/2018/03/emerald-media-80-mn-gsc/,Emerald Media
Minjar,$50.00,23/03/2018,Bengaluru,SaaS,Acquisition,https://entrackr.com/2018/03/minjar-make-50-mn-2-mn/,Nutanix
Oyo,$250.00,19/03/2018,Gurugram,Hospitality,,https://entrackr.com/2018/03/oyo-acquires-novascotia/,SoftBank;Hero Enterprise
Global Sports Commerce,$80.00,24/03/2018,India,SaaS,,https://yourstory.com/2018/03/gsc-phonepe-raise-funds-balrampur-chini-invests-in-education-dedicated-nbfc-auxilo-finserve-daily-capsule,Emerald Media
Kottaram Agro Foods,$4.19,22/03/2018,Bengaluru,Foodtech,,https://yourstory.com/2018/03/kottaram-agro-foods-raises-35-cr-from-aavishkaar,Aavishkaar Bharat Fund
Caredose,,21/03/2018,New Delhi,Healthtech,Undisclosed,https://yourstory.com/2018/03/forgot-take-medicines-delhi-ncr-based-caredose-will-help-remember,Gems Partners
Karma Healthcare,$0.50,20/03/2018,Rajasthan,Healthtech,,https://yourstory.com/2018/03/karma-healthcare-raises-500000-from-1crowd-ankur-capital-and-others,1Crowd;Ankur Capital;Ennovent Capital;Beyond Capital;Anil Chatta
ZineOne,$2.50,21/03/2018,India,SaaS,Series A,https://yourstory.com/2018/03/karma-healthcare-zineone-raise-funds-ola-partners-with-irctc-daily-capsule,Omidyar Network
Zappfresh,$2.40,20/03/2018,Gurugram,Foodtech,Series B,https://yourstory.com/2018/03/ola-uber-drivers-go-on-indefinite-strike-zappfresh-customersuccessbox-fingerlix-raise-funds-daily-capsule,Amit Burman;SIDBI Venture Capital
