Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$312.00,15/10/2022,Bengaluru,Edtech,Series A,https://inc42.com/buzz/funding-galore-from-ecom-express-to-pillow-312-mn-raised-by-indian-startups-this-week/,Accel;Quona Capital;Elevation Capital;Jump Capital
BYJU’S,$250.00,17/10/2022,India,Edtech,Debt,https://inc42.com/buzz/after-laying-off-2500-employees-byjus-raises-250-mn-from-existing-investors/,
GOPIZZA,$25.00,17/10/2022,India,Foodtech,Series C,https://inc42.com/buzz/korean-pizza-chain-gopizza-bags-25-mn-eyes-100-outlets-in-india-by-2023/,GS Ventures;CJ Investment;Mirae Asset Securities;NCORE Ventures;Woori Bank;Capstone Partners;Big Basin Capital;DS Asset Management;Pureun Investment
Investmint,$2.00,18/10/2022,India,Fintech,Seed,https://inc42.com/buzz/trading-startup-investmint-bags-funding-to-build-product-for-investors-traders/,Nexus Venture Partners
Leegality,$5.00,18/10/2022,Mumbai,Fintech,Series A,https://inc42.com/buzz/leegality-5-mn-digital-document-workflow-platform/,IIFL Fintech Fund;Mumbai Angels
Ather Energy,$50.00,18/10/2022,India,EV & Mobility,Series E,https://inc42.com/buzz/ather-energy-raises-50-mn-dollar-in-a-funding-round-led-by-caladium-investment/,Caladium Investment
Mistry.Store,$2.00,19/10/2022,India,E-commerce,Seed,https://inc42.com/buzz/mistry-store-bags-funding-to-make-tech-enabled-solution-for-interior-professionals/,Omidyar Network India;Vasant Sridhar-OfBusiness;Sumer Juneja-SoftBank;Vikram Chopra-Cars24;Rohit Kapoor- Swiggy;Alok Mittal-Indifi;Sharad Goenka from Globalfaces;Maninder Gulati from OYO;Sumer Juneja from SoftBank
ClearDekho,$5.00,18/10/2022,India,E-commerce,Pre-Series A,https://inc42.com/buzz/cleardekho-secures-funding-to-sell-eyewear-products-in-tier-2-cities-beyond/,Venture Catalysts;SphitiCap
DeHaat,$46.00,21/10/2022,Gurugram,Agritech,Series D,https://inc42.com/buzz/agritech-startup-dehaat-raises-46-mn-in-funding-round-led-by-sofina-ventures/,Sofina Ventures;Lightrock Ind;RTP Global Partners;Lightrock India
Read Mistry.Store,$2.00,19/10/2022,India,Fintech,Series A,https://yourstory.com/2022/10/funding-roundup-mistrystore-mother-sparsh-miho-int,Omidyar Network India
Read Carapace,$2.50,20/10/2022,India,SaaS,Pre-Seed,https://yourstory.com/2022/10/funding-roundup-intellemo-infinity-box-carapace-goldsetu-capital,2am VC;Broom Ventures;Magic F
GlobalFair,$20.00,20/10/2022,India,General,Series A,https://yourstory.com/2022/10/funding-alert-globalfair-startup-series-a-lightspeed-ventures,Lightspeed;Lightspeed Venture Partners;Saama Capital;India Quotient;AUM Ventures;Stride Ventures
Read Reevoy,$5.75,18/10/2022,Jaipur,Deeptech & AI,Seed,https://yourstory.com/2022/10/funding-round-up-investmint-reevoy,Nexus Venture Partners
Tring,$5.00,20/10/2022,Mumbai,General,Pre-Series A,https://yourstory.com/2022/10/celebrity-engagement-platform-tring-funding-kalaari-capital,Kalaari Capital;Blume Founders Fund;Redbrook Pte (Singapore);Sujeet Kumar (Udaan
Revfin,$10.00,20/10/2022,Delhi,EV & Mobility,Series A,https://yourstory.com/2022/10/revfin-ev-financing-platform-series-a-funding-electric-three-wheelers,Green Frontier Capital;Green Frontier Capital (GFC)
Read FitBudd,$3.40,17/10/2022,India,SaaS,Pre-Series A,https://yourstory.com/2022/10/startup-funding-news-roundup-fitbudd-workruit-early-stage-deals,
Leegality,$5.00,19/10/2022,Gurugram,Fintech,Pre-Series A,https://yourstory.com/2022/10/infrastructure-platform-leegality-5m-funding-round-iifl-fintech-fund,IIFL Fintech Fund;Mumbai Angels
Snapmint,$21.00,17/10/2022,Mumbai,Fintech,Series A,https://yourstory.com/2022/10/snapmint-raises-usd-21-mn-million-to-continue-its-endeavour-to-empower-indias-shoppers,Northern Arc Capital;HNIs
BeepKart,$9.00,19/10/2022,Bengaluru,EV & Mobility,Series A,https://yourstory.com/2022/10/beepkart-two-wheeler-mobility-startup-funding-vertex-ventures,Vertex Ventures;Vertex Ventures South East Asia;India;Stellaris Venture Partners;Chiratae Ventures who had led the $3 million seed round of the company in September;2021
Shopr.TV,$1.70,18/10/2022,India,Ecommerce,Seed,https://inc42.com/buzz/live-commerce-startup-shopr-tv-raises-funds-to-create-interactive-shopping-experience/,BEENEXT;Y-Combinator;Locus Ventures;Shiprocket;Goodwater Capital;Kunal Shah;Lalit Keshre;Venky Karnam
Lumiq,$5.28,19/10/2022,Delhi NCR,Data Analytics,Series A,https://inc42.com/buzz/data-analytics-startup-lumiq-raises-inr-44-cr-from-info-edge-season-two-ventures/,Info Edge;Season Two Ventures;RedStart Labs
Drivetrain,$15.00,19/10/2022,India,Fintech,,https://inc42.com/buzz/ex-elevation-capital-partner-alok-goels-financial-planning-startup-raises-15-mn/,Elevation Capital;Jungle Ventures;Venture Highway
Progcap,$10.00,17/10/2022,India,Fintech,Series C,https://inc42.com/buzz/fintech-startup-progcap-raises-50-mn-from-beams-others/,Beams Fintech Fund
Shardeum,$18.20,18/10/2022,India,Blockchain,Seed,https://inc42.com/buzz/nischal-shetty-led-l1-blockchain-startup-shardeum-bags-18-2-mn-seed-funding/,Jane Street;Struck Crypto;The Spartan Group;Big Brain Holdings;DFG;Ghaf Capital Partners;Foresight Ventures
Soothe Healthcare,$20.96,21/10/2022,India,Ecommerce,,https://inc42.com/buzz/personal-hygiene-brand-soothe-healthcare-raises-inr-175-cr-from-dfc-existing-investors/,US International Development Finance Corporation (DFC);A91 Partners;Symphony Ventures;Sixth Sense Ventures;Gulf Islamic Investments
Drivetrain AI,$15.00,18/10/2022,India,SaaS,Series A,https://yourstory.com/2022/10/funding-us-saas-startup-drivetrain-ai-elevation-capital-jungle-ventures,Elevation Capital;Jungle Ventures;Venture Highway
BYJU'S,$250.00,21/10/2022,India,Edtech,,https://yourstory.com/2022/10/weekly-funding-roundup-venture-capital-funding-inflow-startups,Qatar Investment Authority
Garuda Aerospace,$30.00,17/10/2022,India,Drones,Series A,https://yourstory.com/2022/10/startup-news-and-updates-daily-roundup-october-17-2022,Mahendra Singh Dhoni
LimeRoad,,17/10/2022,India,D2C,Acquisition,https://yourstory.com/2022/10/v-mart-acquires-tiger-global-backed-limeroad,V-Mart Retail
