Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Flipkart,$700.00,01/08/2015,New Delhi,E-commerce,,https://inc42.com/buzz/funding-galore-53/,Paytm alongwith SAIF Partners;Tiger Global Management;Accel Partners;TraxcnLabs;Mumbai-based LightBox Ventures;Japanese internet firm Beenos to expand in Southeast Asia by next year;Steadview
Snapdeal,$500.00,02/08/2015,New Delhi,E-commerce,Acquisition,https://inc42.com/buzz/snapdeal-gets-500-mn-from-alibaba-foxconn-softbank/,Softbank;Bessemer Venture Partners;Nexus Venture Partners over the last year alone
NeoGrowth Credit,$2.00,04/08/2015,Mumbai,Fintech,,https://inc42.com/buzz/neogrowth-funding/,Silicon Valley-based social venture investor Khosla Impact;Omidyar Network;Aspada Investment
WizRocket,$8.00,04/08/2015,Mumbai,General,Seed,https://inc42.com/flash-feed/wizrocket-8-mn/,Accel Partners
Oyo Rooms,$100.00,03/08/2015,India,General,,https://inc42.com/flash-feed/oyo-rooms-closes-100-mn-from-softbank-existing-investors/,SoftBank Corp
LetsTransport,$1.30,04/08/2015,Bengaluru,Logistics,Seed,https://inc42.com/buzz/letstransport-raises-1-3mn/,Rebright Partners;Singapore-based Japanese venture capital firm
Little,$50.00,29/07/2015,Bangalore,E-commerce,,https://inc42.com/flash-feed/little-50-mn/,Paytm;SAIF Partners;Tiger Global Management
Zimmber,$2.00,29/07/2015,Mumbai,Consumer Services,,https://inc42.com/flash-feed/zimmber-gets-2-mn-funding/,IDG Ventures;Omidyar Network;Sherpalo Ventures;TV Mohandas Pai
Wrig Nanosystems,$2.30,29/07/2015,Delhi,Healthtech,,https://inc42.com/flash-feed/flipkart-founders-invests-in-wrig-nanosystem/,Sachin Bansal;Binny Bansal;Malvinder Singh;Shivinder Singh;Gurpreet Singh
Droom,$16.00,30/07/2015,Gurgaon,E-commerce,,https://inc42.com/buzz/droom-funding/,Lightbox;Beenos
MadRat Games,$0.17,30/07/2015,Bangalore,E-commerce,Seed,https://inc42.com/flash-feed/madrat-games-funding/,Kunal Bahl;Rohit Bansal
Pipa + Bella,$0.60,30/07/2015,Mumbai,E-commerce,Pre-Series A,https://inc42.com/buzz/pipa-bella-raises-600k/,Lionrock Capital;Teruhide Sato;Roopa Nath
TripFactory,,31/07/2015,Bangalore,Travel Tech,Series A,https://inc42.com/flash-feed/tripfactory-raises-funding/,Aarin Capital Partners
Bona Vita Technologies,$5.00,31/07/2015,Gurgaon,Travel Tech,,https://inc42.com/flash-feed/makemytrip-invests-in-bona-vita/,MakeMyTrip
Ressy,$0.40,03/08/2015,Pune,Consumer Services,Seed,https://inc42.com/flash-feed/ressy-raises-400k/,Vikram Chachra;Mohandas Pai;Akshay Garg;Jeljo Johny Kottoor;Ketharaman Swaminathan
Pickingo,$1.30,04/08/2015,Gurgaon,Logistics,,https://inc42.com/flash-feed/pickingo-raises-funds-from-orios/,Orios Venture Partners;Zishaan Hayath
JustRide,,03/08/2015,Mumbai,EV & Mobility,Undisclosed,https://inc42.com/buzz/justride-raises-angel-funding/,Alok Mittal;Zishaan Hayath;Niraj Singh;Nikunj Jain;Anupam Mittal;Kunal Shah;Phanindra Sama;Dinesh Kanabar
Cartisan,,30/07/2015,Bangalore,Consumer Services,Undisclosed,https://inc42.com/startups/cartisian-gets-funding-from-youwecan/,YouWeCan Ventures;Aprameya Radhakrishna;Global Founders Capital
Cue Learn,,03/08/2015,Delhi,Edtech,Undisclosed,https://inc42.com/buzz/cue-learn-secures-funds-from-alok-mittal/,Alok Mittal
Cartisan,$16.00,31/07/2015,Bengaluru,General,Seed,https://yourstory.com/2015/07/cartisan-funding,
JustRide,$1.00,04/08/2015,Mumbai,General,Seed,https://yourstory.com/2015/08/justride-funding,IAN Co-founder Alok Mittal;Niraj Singh;Nikunj Jain;Zishaan Hayath;Punit K Goyal;Anirudh Damani;Rohit Chokhan;Palaash Venture
Ressy,$0.30,02/08/2015,Pune,Foodtech,,https://yourstory.com/2015/08/ressy-raises-fund,Vikram Chachra;Founding Partner;Eight Capital
Xamcheck,$1.80,03/08/2015,Secunderabad,Edtech,,https://yourstory.com/2015/08/xamcheck-funding,
LazyLad,$0.50,31/07/2015,Gurgaon,E-commerce,,https://yourstory.com/2015/07/lazylad-funding,Kiyohiro Sugashita;Jai Choi;Hirokazu
Pepperfry,$100.00,30/07/2015,Mumbai,E-commerce,,https://yourstory.com/2015/07/pepperfry-funding-goldman-sachs,Goldman Sachs;Zodius Technology Fund;Bertelsmann India Investments;Norwest Venture Partners
Little (Zovi),$50.00,29/07/2015,Bengaluru,E-commerce,,https://yourstory.com/2015/07/zovi-funding-little-app,Paytm;SAIF Partners;Tiger Global Management
Learning Outcomes,,04/08/2015,Bangalore,Edtech,Acquisition,https://inc42.com/buzz/learning-outcomes-acquisition/,Liga Edutech
