Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Ola,$350.00,04/03/2017,Ahmedabad,Fintech,Series B,https://inc42.com/buzz/funding-galore-135/,Alibaba Singapore E-Commerce Pvt;Quona Capital;Brand Capital;California-based Paragon Trust;Lightspeed Venture Partners;91springboard;S Partners founder Hirokazu Mashita;Jabong co-founder Praveen Sinha
Belong,$10.00,28/02/2017,Bengaluru,SaaS,Series A,https://inc42.com/buzz/belong-seriesb-10mn/,Sequoia Capital India;Launches New Hiring Solution
CreditMantri,$7.60,01/03/2017,Bengaluru,Fintech,Series A,https://inc42.com/flash-feed/creditmantri-series-b-funding/,Quona Capital
Karomi Technology,$0.40,02/03/2017,Chennai,General,Seed,https://inc42.com/flash-feed/karomi-technology-funding/,
RedCarpet,$2.50,01/03/2017,Delhi,Fintech,Seed,https://inc42.com/flash-feed/redcarpet-lightspeed-funding/,Lightspeed Venture Partners
IGenetic Diagnostics,$19.50,03/03/2017,Mumbai,Healthtech,Pre-Series A,https://inc42.com/flash-feed/igenetics-diagnostics-funding/,
Ola,$350.00,27/02/2017,Bengaluru,EV & Mobility,,https://inc42.com/buzz/ola-funding-350mn/,
Celes Care,$1.50,28/02/2017,Hyderabad,Healthtech,Pre-Series A,https://inc42.com/buzz/celescare-funding-preseriesa/,Ventureast;Endiya Partners;Eight Roads Ventures;F-Prime Capital;Dr. Varaprasad Reddy
Hummingbill,,02/03/2017,New York,Fintech,Acquisition,https://inc42.com/buzz/kredx-acquires-hummingbill/,KredX
OhoShop,$1.00,02/03/2017,Ahmedabad,E-commerce,,https://inc42.com/buzz/ohoshop-funding-1mn/,Brand Capital
Paytm Mall,$200.00,03/03/2017,Noida,E-commerce,,https://inc42.com/buzz/paytm-ecommerce-alibaba-200-mn-funding/,Alibaba;SAIF Partners
NeoStencil,$1.00,01/03/2017,Delhi,Edtech,,https://inc42.com/buzz/neostencil-funding/,Brand Capital;Paragon Trust;91springboard
Kristys Kitchen,,03/03/2017,Bengaluru,Foodtech,Acquisition,https://inc42.com/flash-feed/curefit-acquisition/,CureFit
Updater Services,$11.98,28/02/2017,Chennai,E-commerce,,https://yourstory.com/2017/02/updater-services-raises-rs-100-crore-from-mope,New Vernon Private Equity;ICICI Ventures in 2004;2008 respectively
