Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Raaho,$2.40,13/03/2023,Gurugram,Logistics,Pre-Series A,https://inc42.com/buzz/raaho-bags-funding-from-ip-ventures-vijay-shekhar-sharma-to-connect-truckers-with-shippers/,IPV;Nazara Technologies founder Nitish Mittersain in 2021;CRED founder Kunal Shah
Ayurveda Co,$11.98,13/03/2023,India,E-commerce,Series A,https://inc42.com/buzz/d2c-brand-the-ayurveda-co-raises-inr-100-cr-to-bolster-offline-presence/,Sixth Sense Ventures
Jumbotail,$8.98,14/03/2023,Bengaluru,E-commerce,Debt,https://inc42.com/buzz/jumbotail-bags-inr-75-cr-debt-funding-eyes-operational-profitability-in-12-months/,Kalaari Capital;Invus;Nexus Ventures;Arkam Ventures;Alteria Capital
Optimized Electrotech,$2.80,15/03/2023,India,Deeptech & AI,Series B,https://inc42.com/buzz/deeptech-startup-optimized-electrotech-bags-funding-to-design-long-range-surveillance-systems/,Rajiv Dadlani Group;Equanimity Investments;Venture Catalysts
BuyStars,$5.00,15/03/2023,India,Gaming,Pre-Series A,https://inc42.com/buzz/gaming-startup-buystars-raises-5-mn-funding-to-offer-sports-collectibles-skill-based-games/,VC fund Lumikai;Chiratae;Leo Capital
ADIA,$500.00,16/03/2023,India,E-commerce,,https://inc42.com/buzz/aida-picks-up-10-stake-lenskart-for-500-mn-funding/,
PhonePe,$200.00,17/03/2023,India,Fintech,,https://inc42.com/buzz/phonepe-raises-200-mn-from-walmart-to-scale-new-businesses/,Ribbit Capital;General Atlantic
HealthPlix,$22.00,15/03/2023,Bengaluru,Healthtech,Series B,https://inc42.com/buzz/saas-startup-healthplix-raises-22-mn-expand-doctor-base/,Avataar Venture Partners;SIG Venture Capital;JSW Ventures;Kalaari Capital;Chiratae Ventures;Lightspeed Venture Partners
Aerem,$5.00,16/03/2023,Mumbai,Cleantech,Pre-Series A,https://entrackr.com/2023/03/solar-startup-aerem-raises-5-mn-in-pre-series-a-round/,Blume Ventures;Elevatio
AR,$0.50,16/03/2023,Chennai,General,Pre-Series A,https://entrackr.com/2023/03/in-restaurant-ordering-app-pear-raises-pre-series-a-round/,1crowd;Chennai Angels
Lenskart,$500.00,16/03/2023,India,D2C,Acquisition,https://entrackr.com/2023/03/lenskart-bags-500-mn-from-abu-dhabi-investment-authority/,KKR;Alpha Wave Incubation
Finsire,$1.30,15/03/2023,Chennai,Fintech,Seed,https://entrackr.com/2023/03/fintech-startup-finsire-bags-1-3-mn-in-seed-round/,Spark Capital;Devx;1947 Rise;Adept ventures;Portal angel investors;Purple Matters
Vitraya,$4.10,15/03/2023,Mohali,Deeptech & AI,Series A,https://entrackr.com/2023/03/insurtech-firm-vitraya-raises-4-1-mn-from-xceedance/,
Gynoveda,$10.00,15/03/2023,Mumbai,D2C,Series A,https://entrackr.com/2023/03/ayurveda-d2c-startup-gynoveda-raises-10-mn-in-a-series-a-round/,India Alternatives Fund;Fireside Ventures in October 2019
Yellow Metal,$3.00,15/03/2023,India,General,Seed,https://entrackr.com/2023/03/yellow-metal-raises-3-mn-in-seed-round/,MSA Novo
T.A.C,$11.98,13/03/2023,India,D2C,Series A,https://entrackr.com/2023/03/t-a-c-raises-rs-100-cr-in-series-a-round-led-by-sixth-sense-ventures/,Sixth Sense Ventures
Adept,$350.00,17/03/2023,India,Deeptech & AI,Series B,https://yourstory.com/2023/03/ai-startup-adept-raises-350-million-fresh-funding,General Catalyst;Spark Capital
HealthPlix Technologies,$22.00,15/03/2023,Bengaluru,Healthtech,Series C,https://yourstory.com/2023/03/healthplix-technologies-22-million-series-c-startup-funding-round,Avataar Venture Partners;SIG Venture Capital;JSW Ventures;Kalaari Capital;Chiratae Ventures;Blacksoil Capital
One Impression,$10.00,15/03/2023,India,General,Series A,https://yourstory.com/2023/03/one-impression-10m-raise-krafton-pub-g-influencer-platform,
Optimized Electrotech,$2.40,14/03/2023,India,Deeptech & AI,Series B,https://yourstory.com/2023/03/optimized-electrotech-defence-deeptech-startup-funding,Equanimity Investments;Venture Catalysts;Dholakia Ventures again bet on the deeptech startup;GVFL
ParentLane,,17/03/2023,India,Healthtech,Acquisition,https://entrackr.com/2023/03/acko-acquires-healthtech-platform-parentlane/,Acko
Atlys,$12.00,16/03/2023,India,Travel Tech,Series A,https://entrackr.com/2023/03/exclusive-visa-application-startup-atlys-raising-12-mn-from-sequoia-and-accel/,Sequoia Capital;Accel Partners
LEAD,,15/03/2023,India,Edtech,Acquisition,https://inc42.com/buzz/edtech-unicorn-lead-completes-acquisition-of-pearsons-india-k-12-learning-business/,LEAD
Kabira Mobility,$50.00,18/03/2023,Panjim,Electric Mobility,Series A,https://inc42.com/buzz/kabira-mobility-raises-50-mn-ramp-up-production/,Al-Abdulla Group
Zouk,$3.00,16/03/2023,India,Ecommerce,,https://inc42.com/buzz/d2c-lifestyle-brand-zouk-bags-funding-from-stellaris-venture-for-offline-foray/,Stellaris Venture Partners;Sharrp Ventures;Titan Capital
Vitraya Technologies,$4.10,14/03/2023,Mohali,Insurtech,,https://yourstory.com/2023/03/lifesigns--vitraya-fightright-funding-roundup-march-14-2023,Xceedance
Univest,$1.50,17/03/2023,India,Fintech,Seed,https://yourstory.com/2023/03/phonepe-raises-200-million-walmart-univest-secures-seed-funding,Trinity Media Group
The Ayurveda Co,$12.20,13/03/2023,India,D2C,Series A,https://yourstory.com/2023/03/the-ayurveda-co-omnibrx-raaho-raise-early-stage-startup-funding,Sixth Sense Ventures
