Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Eupheus Learning,$2.04,29/10/2018,Mumbai,Edtech,,https://inc42.com/buzz/eupheus-learning-raises-investment-from-sixth-sense-ventures/,
NIRA,$1.00,31/10/2018,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/fintech-startup-nira-raises-1-mn-from-india-uk-based-angel-investors/,
Sentieo,$19.00,31/10/2018,Delhi,Fintech,Series A,https://inc42.com/buzz/fintech-company-sentieo-raises-19-mn-series-a-funding/,Clocktower Ventures;Long Focus Capital also participated in the Series A financing round
Captain Zack,$1.50,31/10/2018,Mumbai,E-commerce,Pre-Series A,https://inc42.com/buzz/pet-care-brand-captain-zack-gets-1-5-mn-in-pre-series-a-funding/,Chaitanya Desai;Japan Vyas;Chaitanya Desai through their family office
Invenmi,$0.15,29/10/2018,Bengaluru,Foodtech,Seed,https://inc42.com/buzz/exclusive-invenmi-to-brew-up-a-storm-in-indian-tea-market-with-funding-from-texas-based-vc/,Austin Seed Ventures
Sukkhi,$7.00,29/10/2018,Mumbai,E-commerce,,https://inc42.com/buzz/fashion-jewellery-brand-sukkhi-raises-7-mn-from-carpediem-duane-park/,Carpediem Capital;Duane Park
Medikabazaar,$5.00,29/10/2018,Mumbai,Healthtech,Series A,https://inc42.com/buzz/medical-supplies-aggregator-medikabazaar-raises-5mn-in-series-a/,HealthQuad;Elan Corporation;Sasaki Foods;CBCCo. Ltd;Kois Invest;Mitsui Sumitomo Insurance Venture Capital
Acadview,,29/10/2018,Gurugram,Edtech,Acquisition,https://inc42.com/buzz/edtech-startup-upgrad-acquires-acadview-increases-focus-on-upskilling-working-professionals/,UpGrad
Lucideus,$5.00,30/10/2018,New Delhi,Deeptech & AI,,https://inc42.com/buzz/cyber-security-platform-lucideus-raises-5-mn-from-john-chambers/,John Chambers
Supreme Trans Concepts,,30/10/2018,Pune,EV & Mobility,Acquisition,https://inc42.com/buzz/mobility-startup-zipgo-marks-its-first-acquisition-deal-with-supreme-trans/,ZipGo
Turms,$0.75,29/10/2018,India,General,,https://yourstory.com/2018/10/intelligent-apparel-company-turms-raises-rs-6-3-cr-freshworks-girish-mathrubootham-others,
INDwealth,$30.00,29/10/2018,India,Deeptech & AI,Seed,https://yourstory.com/2018/10/ibibo-group-founder-starts-new-venture-gets-30-million-in-seed-funding,
Lucideus,$5.00,03/11/2018,India,SaaS,,https://entrackr.com/2018/11/funding-indian-startups-week-oct-nov/,John Chambers
Sukkhi Online,$7.00,29/10/2018,Mumbai,E-commerce,Series A,https://yourstory.com/2018/10/fashion-jewellery-sukkhi-online-raises-funds,Carpediem Capital;Duane Park
Supreme Trans Concepts,,29/10/2018,Pune,EV & Mobility,Acquisition,https://yourstory.com/2018/10/zipgo-acquires-supreme-trans-concepts,ZipGo
