Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Udaan,$50.00,21/02/2018,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/b2b-udaan-lightspeed-funding/,
HighRadius,$50.00,21/02/2018,Hyderabad,Fintech,,https://inc42.com/buzz/fintech-highradius-funding-citi/,Citi Ventures
Furlenco,$2.50,25/02/2018,Bengaluru,General,Debt,https://entrackr.com/2018/02/furlenco-secures-5-cr-fresh-round/,Aamir Khan;Ajay Relan;ThinKuvate
Udaan,$120.00,24/02/2018,Gurugram,Logistics,Series A,https://entrackr.com/2018/02/week-indian-startups-funding-news-2/,Ncubate Capital Partners;August Capital;Warburg Pincus;Sequoia Capital
Planys,$1.68,23/02/2018,Chennai,General,Series A,https://entrackr.com/2018/02/planys-funding-kris-gopalakrishnan/,Pratithi Investment Trust;MEMG Family Office
CoLive,$1.44,22/02/2018,Bengaluru,General,Seed,https://entrackr.com/2018/02/co-living-colive-funding/,Ncubate Capital Partners
FastFox,$1.20,22/02/2018,Gurugram,General,Series A,https://entrackr.com/2018/02/fastfox-raises-rs10-crore/,
Zomato-backed Grab.in,$1.08,21/02/2018,Mumbai,E-commerce,,https://entrackr.com/2018/02/delivery-startup-grab-9-cr-sidbi/,Oliphans Capital;Zomato
THB,$1.68,20/02/2018,Gurugram,General,Series C,https://entrackr.com/2018/02/thb-secures-rs-14-cr-blume/,
Udaan,$50.00,20/02/2018,Delhi,E-commerce,Series A,https://entrackr.com/2018/02/b2b-udaan-50-mn-lightspeed-milner/,
UpGrad,$0.18,19/02/2018,Mumbai,Edtech,,https://entrackr.com/2018/02/ronnie-screwvalas-upgrad-funds-unilazer/,
ShopClues,$1.00,19/02/2018,Gurugram,General,Pre-IPO,https://entrackr.com/2018/02/shopclues-bags-1-mn-unilazer/,Tiger Global;Nexus;Bennos;GIC amongst others
Capillary Technologies,$20.00,21/02/2018,India,Deeptech & AI,,https://yourstory.com/2018/02/capillary-technologies-raises-around-20-m-from-warburg-pincus-and-sequoia-capital,
Capillary Technologies,$20.00,22/02/2018,Bengaluru,Deeptech & AI,,https://yourstory.com/2018/02/capillary-technologies-raises-funds-while-small-town-startups-say-investors-ignore-them-daily-capsule,
Doodhwala,$35.00,24/02/2018,Bengaluru,General,Seed,https://yourstory.com/2018/02/uber-ceo-dara-khosrowshahi-meets-driver-partners-doodhwala-raises-seed-investment-daily-capsule,Silicon Valley-based venture capital firm August Capital;Bain Capital Ventures;Hyde Park Venture Partners
FourKites,$35.00,23/02/2018,Chennai,E-commerce,,https://yourstory.com/2018/02/fourkites-raises-35-m-august-capital-others,Silicon Valley-based venture capital firm August Capital;Bain Capital Ventures;Hyde Park Venture Partners
Doodhwala,$2.20,23/02/2018,Bengaluru,Logistics,Pre-Series A,https://yourstory.com/2018/02/doodhwala-secures-2-2-m-in-a-seed-round-of-funding-by-omnivore,
Grab.in,$1.50,22/02/2018,Bengaluru,E-commerce,Series F,https://yourstory.com/2018/02/grab-in-raises-venture-funding,Meituan-Dianping
Swiggy,$100.00,19/02/2018,Bengaluru,Foodtech,Series F,https://entrackr.com/2018/02/swiggy-100-mn-dollars-naspers-meituan/,Naspers;Meituan-Dianping
CoLive,$1.44,23/02/2018,India,Real Estate,,https://yourstory.com/2018/02/colive-grab-raise-funding-report-says-cybercrime-takes-600-b-toll-global-economy,Ncubate Capital Partners
