Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
LoadShare Networks,$35.93,01/02/2022,India,Logistics,Series B,https://inc42.com/buzz/loadshare-networks-raises-inr-300-cr-to-intensify-warehousing-network/,Tiger Global;CDC Group Plc;Matrix Partners India
EekiFoods,$2.00,04/02/2022,Jaipur,Agritech,,https://entrackr.com/2022/02/agritech-startup-eekifoods-raises-2-mn-led-by-avaana-capital/,Avaana Capital
Pillow,$3.00,04/02/2022,India,Fintech,Seed,https://entrackr.com/2022/02/pillow-raises-3-mn-led-by-elevation-capital/,Elevation Capital;DeFi Pulse);JD Kanani;Sandeep Nailwal (Co-founders;Polygon);Prabhakar Reddy (Co-founder;FalconX);Aniket Jindal (Co-founder;Biconomy)
Jar,$32.00,03/02/2022,India,General,Series A,https://entrackr.com/2022/02/jar-raises-32-mn-in-series-a-led-by-tiger-global-at-over-200-mn-valuation/,Tiger Global at over $200 Mn valuation;Tiger Global;Arkam Ventures;WEH
CyborgIntell,$1.19,03/02/2022,Bengaluru,Edtech,Pre-Series A,https://entrackr.com/2022/02/cyborgintell-raises-1-19-mn-in-pre-series-a-round/,SenseAI;Pentathlon Ventures
Headout,$30.00,02/02/2022,India,General,Series B,https://entrackr.com/2022/02/headout-raises-30-mn-led-by-glade-brook-capital/,Glade Brook Capital;Nexus Venture Partners;FJ Labs;500 Startups
SuperShare,$5.81,02/02/2022,India,General,Series A,https://entrackr.com/2022/02/exclusive-content-sharing-app-supershare-raises-series-a-led-by-lightspeed/,Lightspeed
Loadshare,$40.00,01/02/2022,Bengaluru,E-commerce,Series C,https://entrackr.com/2022/02/loadshare-raises-40-mn-in-series-b-round/,Tiger Global;CDC Group;Matrix Partners India
Chargebee,$250.00,01/02/2022,Chennai,E-commerce,,https://entrackr.com/2022/02/chargebee-raises-250-mn-led-by-tiger-and-sequoia-at-3-5-bn-valuation/,Tiger;Sequoia at $3;Tiger Global;Sequoia Capital;Sapphire Ventures at a valuation of $1;Insight Partners;Sapphire;Steadview Capital
Scaler,$55.00,01/02/2022,Bengaluru,General,Series A,https://entrackr.com/2022/02/scaler-raises-55-mn-in-series-b-at-710-mn-valuation/,Sequoia India;Tiger Global in January 2020
Scrut Automation,$3.00,03/02/2022,Bengaluru,SaaS,Seed,https://entrackr.com/2022/02/scrut-automation-raises-3-mn-in-seed-round/,Lightspeed;Endiya Partners
Nautilus Mobile,$5.40,03/02/2022,India,Gaming,,https://entrackr.com/2022/02/krafton-backs-game-development-studio-nautilus-mobile/,Krafton
Knowlarity,$100.00,02/02/2022,Gurugram,Cloud Communications,Acquisition,https://entrackr.com/2022/02/gupshup-acquires-cloud-communications-firm-knowlarity/,Gupshup
Lavelle Networks,,31/01/2022,Bengaluru,Enterprise Tech,Acquisition,https://inc42.com/buzz/airtel-acquires-25-stake-in-bengaluru-based-lavelle-networks/,Bharti Airtel
Scaler Academy,$55.00,01/02/2022,Bengaluru,Edtech,Series B,https://inc42.com/buzz/upskilling-startup-scaler-academy-raises-55-mn-funding-at-710-mn-valuation/,Lightrock India;Sequoia Capital India;Tiger Global
Nautilus Mobile,$5.40,02/02/2022,India,Gaming,,https://inc42.com/buzz/pubg-maker-krafton-invests-5-4-mn-in-jetsynthesys-owned-nautilus/,Krafton
Jar,$32.00,04/02/2022,India,Fintech,Series A,https://inc42.com/buzz/gold-investment-startup-jar-raises-32-mn-at-200-mn-valuation-from-tiger-global-others/,Tiger Global;Rocketship.vc;Third Prime;Stonks;Force Ventures;Arkam Ventures;WEH Ventures
Bombay Shaving Company,$3.59,04/02/2022,Delhi NCR,Ecommerce,Series C,https://inc42.com/buzz/bombay-shaving-company-raises-additional-inr-50-cr-in-extended-series-c-round-from-gii/,Gulf Islamic Investments
Two Platforms (TWO),$15.00,04/02/2022,Silicon Valley,Deeptech,,https://inc42.com/buzz/jio-backs-ex-samsung-chief-pranav-mistrys-ai-firm-to-build-metaverse-web3-capabilities/,Reliance Jio
