Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mintoak,$20.00,21/02/2023,Mumbai,Fintech,Series A,https://inc42.com/buzz/fintech-startup-mintoak-bags-20-mn-from-paypal-ventures-others/,PayPal Ventures;British International Investment;HDFC Bank;Pravega Ventures
NxtWave,$33.00,21/02/2023,Hyderabad,Edtech,,https://inc42.com/buzz/edtech-startup-nxtwave-raises-33-mn-to-offer-industrial-training-programs/,Greater Pacific Capital (GPC);Orios Venture Partners
Intangles,$10.00,21/02/2023,Pune,EV & Mobility,Series A,https://inc42.com/buzz/deeptech-startup-intangles-bags-10-mn-funding-to-help-fleet-operators-monitor-vehicle-health/,
Chronicle,$7.50,22/02/2023,India,General,Seed,https://inc42.com/buzz/b2c-startup-chronicle-secures-7-5-mn-funding-from-accel-square-peg-others/,
TreZix,$1.20,22/02/2023,India,SaaS,Seed,https://inc42.com/buzz/saas-startup-trezix-raises-funding-to-help-importers-exporters-digitise-operations/,
AdmitKard,$6.00,22/02/2023,India,Edtech,Series A,https://inc42.com/buzz/admitkard-bags-6-mn-funding-to-offer-customised-overseas-education-solutions-to-students/,
C Network,$4.60,23/02/2023,India,Healthtech,Series A,https://inc42.com/buzz/tata-1mg-backed-5c-network-acquires-healthtech-startup-krayen/,VC firm Celesta Capital;Unitus Ventures;Axilor Ventures also participated in the round
Mindgrove,$2.35,23/02/2023,India,General,Seed,https://entrackr.com/2023/02/mindgrove-raises-seed-funding-led-by-sequoia-india-and-others/,Sequoia India;Sequoia Capital India;Speciale Invest;Whiteboard Capital
Kratos,$19.16,23/02/2023,India,Gaming,Seed,https://entrackr.com/2023/02/former-nazara-ceos-web3-startup-kratos-raises-rs-160-cr-in-seed-round/,Accel;Courtside Ventures;Nexus Venture Partners;Nazara;Prosus Ventures
FreshToHome,$104.00,21/02/2023,Bengaluru,General,Series C,https://entrackr.com/2023/02/freshtohome-raises-104-mn-led-by-amazon-smbhav-venture-fund/,Amazon Smbhav Venture Fund
NimbleS2P,$0.48,21/02/2023,India,SaaS,Pre-Series A,https://entrackr.com/2023/02/saas-startup-nimbles2p-raises-rs-4-cr-in-pre-series-a-round/,Inflection Point Ventures (IPV)
GetWork,$0.84,20/02/2023,Gurugram,SaaS,Pre-Series A,https://entrackr.com/2023/02/getwork-raises-rs-7-cr-in-pre-series-a-round/,Artha Venture Fund;Shuchi Kothari;Saurabh Garg
Chronicle,$7.50,21/02/2023,India,EV & Mobility,Seed,https://yourstory.com/2023/02/startup-presentations-chronicle-seed-funding-accel-square-peg,Google;Meta;Slack;Stripe;Superhuman;OnDeck;Adobe
Scrut Automation,$7.50,21/02/2023,India,General,,https://yourstory.com/2023/02/funding-scrut-automation-massmutual-ventures-others,
Kratos Studios,$19.16,23/02/2023,India,Media & Entertainment,Seed,https://inc42.com/buzz/nazaras-ex-ceo-launches-new-startup-kratos-studios-raises-inr-160-cr/,Accel;Prosus Ventures;Courtside Ventures;Nexus Venture Partners;Nazara
Last Decimal,,24/02/2023,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/turtlemints-turtlefin-acquires-insurtech-saas-startup-last-decimal/,Turtlemint
SKAN Marine,,24/02/2023,Mumbai,Logistics,Acquisition,https://inc42.com/buzz/supply-chain-solutions-provider-leap-india-acquires-asset-renting-firm-skan-marine/,LEAP India
The Starter Labs,,20/02/2023,India,Marketing,Acquisition,https://inc42.com/buzz/zoo-media-acquires-d2c-focused-marketing-startup-the-starter-labs/,Zoo Media
Blingg,$0.10,23/02/2023,India,Ecommerce,Pre-Seed,https://yourstory.com/2023/02/kratos-studio-blingg-raise-fresh-funding,Decentralised Venture Capital;Pavan Kumar
Eko India Financial Services,$3.59,22/02/2023,India,Fintech,,https://yourstory.com/2023/02/ibs-software-acquisition-eko-trezix-crest-dawntown-raise-funding,EXXORA
FreshToHome,$104.00,24/02/2023,Bengaluru,Ecommerce,,https://yourstory.com/2023/02/weekly-funding-roundup-feb-20-24-venture-capital-inflow-deals,
