Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Toprankers,$4.00,17/04/2023,India,Edtech,Series A,https://inc42.com/buzz/edtech-startup-toprankers-acquires-career-guidance-platform-probano/,Sixth Sense Ventures
Mesa School,$4.07,20/04/2023,Bengaluru,General,,https://inc42.com/buzz/mesa-school-raises-inr-34-cr-open-startup-focused-b-school/,Elevation Capital;Vidit Aatrey;Abhiraj Bahl
Tricog Health,$8.50,20/04/2023,Bengaluru,Healthtech,Series B,https://inc42.com/buzz/tricog-health-raises-8-5-mn-help-hospitals-clinics-diagnose-heart-problems/,The University of Tokyo Edge Capital;Inventus Partners;SG Innovate;Omron Health Care;Sony Innovation Fund
Business,$4.07,20/04/2023,Bengaluru,Fintech,,https://entrackr.com/2023/04/mesa-school-of-business-raises-rs-34-cr-from-elevation-and-others/,
SwitchON,$4.20,17/04/2023,India,Deeptech & AI,Series A,https://entrackr.com/2023/04/vision-ai-startup-switchon-raises-4-2-mn-in-series-a-round/,Pi Ventures;Axilor Ventures;Laxmi Narayan
EcoSoul Home,$10.00,20/04/2023,India,D2C,Series A,https://yourstory.com/2023/04/ecosoul-home-inc-10m-series-a-accel-venture-capital-sustainabilty,Accel Partners;Singh Capital Partners
Cognecto,$0.48,20/04/2023,Bengaluru,AI,Seed,https://entrackr.com/2023/04/ipv-leads-rs-4-cr-round-in-cognecto/,Inflection Point Ventures
ProBano,,17/04/2023,New Delhi,Edtech,Acquisition,https://entrackr.com/2023/04/edtech-startup-toprankers-acquires-career-guidance-platform-probano/,Toprankers
TROOPERS,,17/04/2023,Malaysia,HR Tech,Acquisition,https://entrackr.com/2023/04/betterplace-acquires-malaysia-based-troopers/,BetterPlace
Thrive,,18/04/2023,India,Foodtech,Undisclosed,https://inc42.com/buzz/coca-cola-pick-up-stake-zomato-swiggy-rival-thrive/,The Coca-Cola Company
Safe Security,$50.00,18/04/2023,India,Enterprise Tech,Series B,https://inc42.com/buzz/cyber-security-startup-safe-security-bags-50-mn-funding-from-sorenson-capital-others/,Sorenson Capital;Eight Roads;Telstra Ventures;WTI
Meolaa,,18/04/2023,Bengaluru,Ecommerce,Seed,https://inc42.com/buzz/ecommerce-platform-meolaa-bags-funding-to-expand-operations/,Ranjan Pai
U GRO Capital,$40.72,15/04/2023,India,Fintech,,https://inc42.com/buzz/funding-galore-from-phonepe-to-mpls-mayhem-studios-indian-startups-raised-216-mn-this-week/,IFU
Nightingales Home Health Services,,20/04/2023,Bengaluru,Healthtech,Acquisition,https://yourstory.com/2023/04/hcah-nightingales-healthcare-acquisition-share-swap-deal,Health Care At Home
Medeor Hospital,$26.95,20/04/2023,Manesar,Healthcare,Acquisition,https://yourstory.com/2023/04/fortis-healthcare-acquires-medeor-hospital-vps-group,Fortis Healthcare
Thrive,,17/04/2023,Mumbai,Foodtech,Undisclosed,https://yourstory.com/2023/04/coca-cola-india-thrive-investment-food-ordering-startup-zomato-swiggy,Coca-Cola India
myHarvest Farms,,17/04/2023,Chennai,Agritech,Undisclosed,https://yourstory.com/2023/04/startup-news-and-updates-daily-roundup-april-17-2023,Acumen Fund
