Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$532.00,23/04/2022,India,Fintech,Acquisition,https://inc42.com/buzz/over-532-mn-raised-by-indian-startups-this-week/,
FreshMenu,$6.50,25/04/2022,Bengaluru,Foodtech,Series C,https://inc42.com/buzz/freshmenu-bags-6-5-mn-from-former-blackstone-mds-fund/,
Navikenz,$4.00,26/04/2022,Delhi,Deeptech & AI,Seed,https://inc42.com/buzz/ai-startup-navikenz-secures-4-mn-in-seed-funding-to-expand-in-india-the-us/,Sekar PRC;Sudip Nandy
Poshn,$3.45,27/04/2022,New Delhi,Agritech,Seed,https://inc42.com/buzz/agritech-startup-poshn-raises-inr-28-8-cr-from-prime-venture-others/,Prime Venture Partners
BGauss,$7.00,27/04/2022,Mumbai,EV & Mobility,,https://inc42.com/buzz/ev-startup-bgauss-bags-7-mn-a-series-funding-to-chart-retail-expansion/,Darshan Patel;Vini Cosmetics
Tractor Junction,$5.70,28/04/2022,India,E-commerce,Seed,https://inc42.com/buzz/farm-vehicle-marketplace-tractor-junction-closes-5-7-mn-funding-from-info-edge-others/,Info Edge Ventures;Omnivore;Rockstart AgriFood Fund;Mehul Agrawal;Murugappa Group’s Vellayan Subbiah;Arun Venkatachalam;Sanjiv Rangrass;AgFunder GROW Impact Fund
Finbots.AI,$3.00,28/04/2022,India,Fintech,Series A,https://inc42.com/buzz/fintech-startup-finbots-ai-raises-3-mn-from-accel-to-expand-its-asia-footprints/,
TEAL,$0.60,28/04/2022,Bengaluru,Proptech,Pre-Series A,https://inc42.com/buzz/proptech-startup-teal-raises-fund-led-by-omidyar-network-to-expand-data-engineering-capabilities/,Omidyar Network India;Info Edge
Ayu Health,$27.00,27/04/2022,Bengaluru,Healthtech,Series A,https://inc42.com/buzz/ayu-health-raises-21-mn-from-fundamentum-partnership/,Nandan Nilekani’s Fundamentum Partnership;Stellaris Venture;Vertex Ventures;Waao Partners;US based fund 57 Stars;Rohit MA led Capier Investments;Khadim Batti;Vara Kumar;Stellaris Venture Partners;Alteria Capital;Capier Investments
Forge,$20.00,28/04/2022,India,General,Series B,https://inc42.com/buzz/drone-startup-ideaforge-raises-20-mn-in-series-b-funding-to-fuel-global-ambition/,Florintree;Celesta;Infosys;Qualcomm;Infina;Exim Bank of India
Melorra,$40.00,27/04/2022,India,E-commerce,Debt,https://inc42.com/buzz/melorra-in-talks-to-raise-40-mn-from-axis-aif-norwest/,Axis
Skillmatic,$14.49,28/04/2022,Mumbai,D2C,Series A,https://entrackr.com/2022/04/exclusive-skillmatic-raises-rs-121-cr-led-by-sofina-ventures/,Sofina Ventures;Sequoia Capital India;Sequoia Capital;Smiti Holdings
Ayu Health,$21.40,28/04/2022,Chandigarh,General,Series B,https://entrackr.com/2022/04/hospital-chain-ayu-health-bags-21-4-mn-at-valuation-of-80-mn/,Fundamentum Partnership at a valuation of $200 million;Fundamentum Partnership
Captain Fresh,$7.50,27/04/2022,Bengaluru,General,Series A,https://entrackr.com/2022/04/captain-fresh-raises-additional-funds-in-its-series-c-round/,Evolvence India;Evolvence India Fund;Prosus Ventures;Tiger Global;Utham Gowda;Captain Fresh is a farm-to-retail platform for animal protein–fish
TeaMonk,$0.42,27/04/2022,Bengaluru,General,Pre-Series A,https://entrackr.com/2022/04/teamonk-raises-pre-series-a-round-led-by-ipv/,IPV;Inflection Point Ventures
Lenskart,$25.00,27/04/2022,Delhi,General,,https://entrackr.com/2022/04/exclusive-lenskart-raises-25-mn-in-ongoing-series-i-round/,Epiq Capital
BeatO,$3.23,27/04/2022,Delhi,Healthtech,Series A,https://entrackr.com/2022/04/beato-raises-rs-27-cr-in-debt/,W Health Global LLC;W Health Ventures
Nao Spirits,$2.40,25/04/2022,Delhi,General,Series A,https://entrackr.com/2022/04/nao-spirits-raises-rs-20-cr-from-united-spirits/,
DSLR Technologies,$7.00,25/04/2022,Bengaluru,General,Seed,https://entrackr.com/2022/04/exclusive-dslr-technologies-raises-7-mn-in-seed-round/,Matrix;Accel;Matrix Partners;Accel Partners
Zenda,$9.40,25/04/2022,Bengaluru,Fintech,Seed,https://entrackr.com/2022/04/fintech-startup-zenda-raises-9-4-mn-seed-round/,STV;COTU;VentureSouq;Global Founders Capital
CoinDCX,$564.44,23/04/2022,Delhi,Fintech,Series A,https://entrackr.com/2022/04/funding-and-acquisition-in-indian-startups-this-week-18-apr-23-apr/,
Chalo,$14.00,23/04/2022,Mumbai,General,Series C,https://entrackr.com/2022/04/exclusive-bus-tracking-and-ticketing-platform-chalo-raises-14-mn/,
CoinDCX,$136.00,28/04/2022,India,Crypto,Series D,https://entrackr.com/2022/04/decoding-coindcxs-series-d-round-captable-and-founder-stake-worth/,Steadview Capital;Pantera Blockchain Fund;Polychain Opportunities Fund;Kingsway Frontier;B Capital;Draper Dragon
Corpository,$11.98,26/04/2022,India,Fintech,Acquisition,https://entrackr.com/2022/04/credavenue-acquires-majority-stake-in-corpository/,CredAvenue
GoPaani,$0.60,26/04/2022,Indore,SaaS,Seed,https://entrackr.com/2022/04/gopaani-raises-seed-round-from-3one4-capital-others/,3one4 Capital;PointOne Capital
Truemeds,$22.00,26/04/2022,Mumbai,Healthtech,Series B,https://entrackr.com/2022/04/westbridge-leads-22-mn-series-b-round-in-truemeds/,Westbridge Capital;InfoEdge Ventures;Asha Impact;IAN Fund
Geniemode,$28.00,23/04/2022,Gurugram,E-commerce,Series B,https://entrackr.com/2022/04/tiger-global-leads-28-mn-round-in-geniemode-at-over-160-mn-valuation/,Tiger Global;Info Edge Ventures
GlowRoad,,22/04/2022,India,Social Commerce,Acquisition,https://entrackr.com/2022/04/amazon-acquires-social-commerce-startup-glowroad/,Amazon
Mylo,$17.00,22/04/2022,Delhi NCR,Ecommerce,Series B,https://inc42.com/buzz/mom-care-brand-mylo-raises-17-mn-to-launch-health-service-vertical-expand-operations/,W Health Ventures;ITC Ltd;Endiya Partners;Riverwalk Holdings;Alteria Capital;Innoven Capital
WIOM,$4.00,23/04/2022,Delhi,Telecom,Seed,https://inc42.com/buzz/telecom-startup-wiom-raises-4-mn-in-seed-funding-led-by-yournest-and-9unicorns/,YourNest;9Unicorns;Auxano;Omidyar Network India
Candes,$3.20,23/04/2022,India,Consumer Electronics,Acquisition,https://inc42.com/buzz/globalbees-invests-in-consumer-electronics-startup-candes/,GlobalBees
PipeCandy,,26/04/2022,Chennai,Enterprise Tech,Acquisition,https://inc42.com/buzz/global-ecommerce-software-company-assembly-acquires-chennai-based-daas-startup-pipecandy/,Assembly
Cnergee Technologies,,27/04/2022,Mumbai,Enterprise Tech,Acquisition,https://inc42.com/buzz/airtel-acquires-7-stake-in-naas-startup-cnergee/,Bharti Airtel
Globalise,,28/04/2022,India,Fintech,Acquisition,https://inc42.com/buzz/investment-tech-startup-kristal-ai-acquires-globalise-to-widen-offerings/,Kristal.AI
TravClan,$4.70,28/04/2022,Delhi,Travel Tech,Pre-Series A,https://inc42.com/buzz/travel-tech-startup-travclan-secures-4-7-mn-to-scale-up-product-technology/,Hashed Emergent Fund
Earth Rhythm,$4.99,22/04/2022,Gurugram,D2C,Acquisition,https://inc42.com/buzz/nykaa-to-acquire-stakes-in-earth-rhythm-nudge-wellness-kica/,Nykaa
Wooden Street,$30.00,27/04/2022,Jaipur,D2C,Series B,https://inc42.com/buzz/d2c-furniture-startup-wooden-street-secures-30-mn-to-add-new-category-offerings/,Westbridge Capital
Pawfectly Made,$1.00,27/04/2022,Bengaluru,D2C,,https://inc42.com/buzz/d2c-unicorn-licious-backs-pet-food-startup-pawfectly-made-adds-pet-food-offerings/,Licious
Zypp Electric,$1.00,25/04/2022,Gurugram,Electric Vehicles,Debt,https://yourstory.com/2022/04/startup-news-updates-daily-roundup-april-25-2022-zypp-swiggy-urban-company-goqii,Northern Arc
