Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Noticeboard,$1.20,25/07/2017,Bengaluru,Logistics,,https://inc42.com/buzz/noticeboard-stellaris-funding/,Stellaris Venture Partners
FabHotels,$25.00,26/07/2017,Gurugram,General,Series B,https://inc42.com/buzz/fabhotels-goldman-sachs-funding/,Accel Partners
FreeCharge,$60.00,27/07/2017,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/axis-bank-freecharge-acquisition/,Axis Bank
1mg,$15.00,27/07/2017,Gurugram,Healthtech,Series C,https://inc42.com/buzz/healthtech-1mg-15-mn-funding/,HBM Healthcare Investments;Sequoia India;Maverick Capital Ventures;Omidyar Network;Kae Capital
BigStylist,$0.96,27/07/2017,Mumbai,Foodtech,,https://entrackr.com/2017/07/on-demand-beauty-marketplace-bigstylist-raises-rs-8-crore-from-info-edge/,
Thinkerbell Labs,$0.16,26/07/2017,Bengaluru,General,,https://entrackr.com/2017/07/assistive-tech-startup-thinkerbell-labs-raises-rs-1-3-crore-from-ian/,Rajesh Navaneetham;Manjunath Nayak while Mahindra invested in the company in his personal capacity
Creator's Gurukul,$33.80,25/07/2017,Delhi,Logistics,,https://entrackr.com/2017/07/co-working-startup-creators-gurukul-secures-funding-from-yuvraj-singh/,
Byju’s,$0.26,25/07/2017,Bengaluru,Edtech,Series B,https://entrackr.com/2017/07/celebrated-edtech-startup-byjus-raises-funds-tencent/,Mark Zuckerberg;Sequoia
Gympik,$1.00,28/07/2017,Bengaluru,Healthtech,,https://entrackr.com/2017/07/fitness-discovery-platform-gympik-pumps-up-with-1-mn-from-existing-investor/,RoundGlass Partners
Sokrati,$95.81,27/07/2017,Pune,Marketing,Acquisition,https://entrackr.com/2017/07/dentsu-acquires-digital-marketing-firm-sokrati-for-rs-800-crore/,Dentsu Aegis Network
Air Travel Bureau,,24/07/2017,India,Travel,Acquisition,https://entrackr.com/2017/07/yatra-acquires-air-travel-bureau/,Yatra
1mg,$15.00,26/07/2017,India,Healthtech,Series C,https://yourstory.com/2017/07/1mg-series-c-funding-15m,HBM Healthcare Investments;Sequoia Capital;Maverick;Kae Capital
