Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Peritus.ai,$2.00,15/03/2018,Bengaluru,Deeptech & AI,,https://inc42.com/buzz/ai-based-startup-peritus-ai-secures-funding-from-ideaspring-capital-the-hive/,
HealthAssure,$1.00,12/03/2018,Mumbai,Fintech,Pre-Series A,https://inc42.com/buzz/healthtech-startup-healthassure-raises-1-mn-funding/,The HR Fund
Pine Labs,$82.00,13/03/2018,New Delhi,Fintech,,https://inc42.com/buzz/digital-retail-payments-platform-pine-labs-raises-82mn-led-actis/,Actis Capital;Altimeter Capital
SmartQ,$1.00,14/03/2018,Bengaluru,Foodtech,,https://inc42.com/buzz/dubai-based-investors-back-foodtech-startup-smartq-pump-1-mn-in-funding/,YourNest
Avail Finance,$17.20,14/03/2018,Bengaluru,Fintech,Series A,https://inc42.com/buzz/matrix-partners-india-invests-17-2-mn-online-lending-startup-avail-finance/,Matrix Partners India;Bhavish Aggarwal;Ankit Bhati;Binny Bansal;Kunal Shah;Manish Patel
MyPoolin,,14/03/2018,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/california-based-wibmo-acquires-payments-tech-startup-mypoolin/,Wibmo
FanFight,$1.00,14/03/2018,India,Gaming,Acquisition,https://inc42.com/buzz/online-gaming-startup-ace2three-acquires-majority-stake-in-fanfight-for-1-mn/,Ace2three
Final Mile,,15/03/2018,Mumbai,Deeptech & AI,Acquisition,https://inc42.com/buzz/data-analytics-company-fractal-analytics-acquires-behavioural-architecture-firm-final-mile/,Fractal Analytics
Healofy,$1.00,15/03/2018,India,E-commerce,Seed,https://inc42.com/buzz/parenting-social-network-startup-healofy-raises-1-mn-seed-funding-omidyar-network/,Omidyar Network
BabyOnBoard,,15/03/2018,Bengaluru,Healthtech,Acquisition,https://inc42.com/buzz/babyonboard-roundglass-parenting/,RoundGlass Partners
Grofers,$61.60,16/03/2018,Gurugram,E-commerce,Series E,https://inc42.com/buzz/online-grocery-grofers-funding-softbank/,SoftBank;Tiger Global;Yuri Milner
Grofers,$47.90,17/03/2018,Bengaluru,Fintech,Series E,https://yourstory.com/2018/03/grofers-raises-rs-400-cr-softbank-tiger-global-spotify-says-land-indian-shores-soon,Japan's SoftBank Group;Tiger Global;Apolette Asia
Paytm Money,$1.08,16/03/2018,India,General,,https://yourstory.com/2018/03/financial-services-business-paytm-money-raises-rs-9-cr-parent-one97-communications,
Avail Finance,$17.20,15/03/2018,India,Fintech,Series A,https://yourstory.com/2018/03/avail-finance-raise-funds-flipkart-to-conduct-surprise-warehouse-visits-daily-capsule,Matrix Partners;Bhavish Aggarwal;Ankit Bhati;Binny Bansal;Kunal Shah;Manish Patel
Appiyo,,14/03/2018,India,SaaS,Seed,https://yourstory.com/2018/03/appiyo-raises-sgd-500k,Axilor Ventures;The Chennai Angels
Pine Labs,$82.00,14/03/2018,India,Fintech,,https://yourstory.com/2018/03/deadline-to-link-aadhaar-with-various-services-extended-indefinitely-pine-labs-ofo-raise-funds-daily-capsule,Actis Capital;Altimeter Capital
