Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
BOX8,$1.00,23/05/2017,Mumbai,Foodtech,Series B,https://inc42.com/buzz/box8-trifecta-1mn-foodtech/,
Delhivery,$30.00,22/05/2017,Gurugram,E-commerce,Series C,https://inc42.com/buzz/delhivery-funding-fosun/,Tiger Global Management;Multiples Alternate Asset Management;Nexus Venture Partners;Times Internet Limited
The Print,,23/05/2017,Delhi,Media & Entertainment,Undisclosed,https://inc42.com/buzz/shekhar-gupta-the-print-funding/,Ratan Tata;Uday Kotak;Nandan Nilekani;Kiran Mazumdar Shaw;Rajiv C. Mody;Vijay Shekhar Sharma
ItzCash,$123.00,24/05/2017,Mumbai,Fintech,,https://inc42.com/buzz/itzcash-funding/,Ebix
WhatsLoan,,26/05/2017,Bengaluru,Fintech,Undisclosed,https://inc42.com/buzz/happn-whatsloan-funding/,Lahiri Music
CreditPeriod,,22/05/2017,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/flexiloans-acquires-creditperiod/,FlexiLoans
Amazon Wholesale India,$15.50,22/05/2017,Bengaluru,E-commerce,,https://inc42.com/buzz/amazon-b2b-marketplace-funding/,Amazon
Yepme,,22/05/2017,Gurugram,E-commerce,Undisclosed,https://inc42.com/buzz/yepme-funding-gokaldas/,Gokaldas Exports
Zipgrid,$0.50,22/05/2017,Mumbai,Real Estate Tech,Pre-Series A,https://inc42.com/buzz/zipgrid-funding/,1Crowd;JLL India
ItzCash,$123.00,25/05/2017,Mumbai,Fintech,Acquisition,https://yourstory.com/2017/05/itzcash-raises-123m-funding-ebix,
Mavin,$3.00,24/05/2017,Bengaluru,General,Series A,https://yourstory.com/2017/05/mavin-funding,
Foodpanda,$431.45,23/05/2017,India,Foodtech,Acquisition,https://yourstory.com/2017/05/foodpanda-funding-naspers,Goldman Sachs for $100 million each;Foodpanda was started in 2012;Germany
Acko,$30.00,23/05/2017,India,Fintech,Seed,https://yourstory.com/2017/05/acho-startup-seed-round,
Paytm,$1400.00,20/05/2017,Ahmedabad,Fintech,Series A,https://yourstory.com/2017/05/funding-news,Rohit Sethi;Adnan Merhaba;Viditha Kanakamedala;Arun Venkatachalam;Sunil Kalra from Murugappa Group;Ideaspring Capital;Rocketship
Ummeed Housing Finance,$5.60,22/05/2017,Delhi,Fintech,Series B,https://yourstory.com/2017/05/ummeed-housing-finance-raises-5-6m-series-b-funding-existing-investors,Lok Capital Growth Fund;Duane Park
