Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
InMobi,$45.00,10/09/2019,Bengaluru,Gaming,Series D,https://entrackr.com/2019/09/inmobi-45-mn-mithril/,
Paytm Entertainment,$4.50,10/09/2019,Noida,General,Acquisition,https://entrackr.com/2019/09/paytm-entertainment-rs-31-68-cr-valuation-rs-580-cr/,
WhiteHat Jr,$10.00,10/09/2019,Mumbai,Edtech,Series A,https://yourstory.com/2019/09/funding-edtech-startup-whitehat-jr-nexus-venture-partners-omidyar,Nexus Venture Partners;Omidyar Network India;Qatar Investment Authority
Marsplay,$5.00,11/09/2019,New Delhi,E-commerce,Pre-Series A,https://yourstory.com/2019/09/startup-funding-alert-community-led-commerce-platform-marsplay-venture-highway,Venture Highway;Amit Agrawal;Alvin Tse from Xiaomi
Truebil,$1.00,11/09/2019,Mumbai,EV & Mobility,Series A,https://yourstory.com/2019/09/startup-funding-used-car-marketplace-truebil-spiral-ventures,Japanese investor;Inventus Capital Partners;Cayman Islands;Hillhouse
Thursday,$28.86,13/09/2019,India,E-commerce,,https://yourstory.com/2019/09/bennett-coleman-co-buys-shares-worth-rs-241-cr-in-future-retail,
OkCredit,$67.00,13/09/2019,Bengaluru,Fintech,Series A,https://yourstory.com/2019/09/funding-fintech-startup-okcredit-lightspeed-tiger-global-sme,
Live,$0.48,13/09/2019,Goa,EV & Mobility,Seed,https://yourstory.com/2019/09/funding-ev-tourism-startup-b-live-dna-network,Shrinivas V Dempo
Fitso,$1.50,09/09/2019,Delhi,General,Pre-Series A,https://yourstory.com/2019/09/fitness-startup-fitso-funding-sri-capital-swimming,
Lenskart,$46.95,14/09/2019,Faridabad,E-commerce,Series F,https://entrackr.com/2019/09/lenskart-raising-rs-392-cr-from-kedaara-capital/,Kedaara Capital
FamPay,$8.00,12/09/2019,India,Fintech,Seed,https://entrackr.com/2019/09/fampay-funding-sequoia-neeraj-arora/,Sequoia Capital India;Neeraj Arora (Venture Highway)
JioSaavn,$16.81,11/09/2019,India,Media & Entertainment,,https://entrackr.com/2019/09/jio-saavn-secures-rs-240-35-cr-reliance-industries/,Reliance Industries
Delhivery,$115.00,09/09/2019,India,Logistics,,https://entrackr.com/2019/09/cppib-115-mn-delhivery/,CPPIB
Rebel Foods,$67.54,09/09/2019,Mumbai,Foodtech,Series D,https://entrackr.com/2019/09/rebel-food-surpasses-ubereats-india-valuation/,Coatue PE Asia;GV Bites (Go-Jek)
Delhivery,$115.00,10/09/2019,Gurugram,Logistics,,https://yourstory.com/2019/09/canada-pension-plan-investment-board-logistics-unicorn-delhivery,CPPIB
Glance,$45.00,10/09/2019,Bengaluru,Media,,https://yourstory.com/2019/09/funding-startup-inmobi-group-glance-45-million-mithril,Mithril Capital
SoStronk,,10/09/2019,Bengaluru,Gaming,Undisclosed,https://yourstory.com/2019/09/startup-funding-esports-gaming-sostronk-funding-ip-ventures,IP Ventures
Qdesq,,11/09/2019,Gurugram,Coworking,Undisclosed,https://yourstory.com/2019/09/startup-funding-jll-spark-indian-coworking-qdesq,JLL Spark
Nocca Robotics,$1.49,11/09/2019,Pune,Deeptech & AI,,https://yourstory.com/2019/09/startup-funding-ian-fund-nocca-robotics,IAN Fund;Indian Angel Network
Heads Up For Tails,$10.00,11/09/2019,Delhi,D2C,Pre-Series A,https://yourstory.com/2019/09/pet-couture-heads-up-for-tails-startup-funding,family offices;HNIs;existing promoters
Hungry Foal,,12/09/2019,Gurugram,Foodtech,Pre-Series A,https://yourstory.com/2019/09/startup-funding-healthy-snacks-brand-hungry-foal-madison-capital,Madison Capital;Das42 Ventures;Rajesh Sawhney;Amit Singhal
Acculi Labs,,12/09/2019,Bengaluru,Healthtech,Pre-Seed,https://yourstory.com/2019/09/funding-healthcare-startup-acculi-labs,Startup Basket
Prodapt,,09/09/2019,Chennai,SaaS,Undisclosed,https://yourstory.com/2019/09/affirma-capital-prodapt-startup-funding-investment,Affirma Capital
Kawa Space,,09/09/2019,Mumbai,Deeptech & AI,Pre-Series A,https://yourstory.com/2019/09/vijay-shekhar-sharma-startup-funding-paytm-kawa-space,Vijay Shekhar Sharma;SpecialE
SimSim,$1.25,09/09/2019,India,E-commerce,Seed,https://inc42.com/buzz/good-capital-announces-25-mn-venture-fund-funding-simsim-spatial-inc/,Good Capital
Fitso,$1.50,10/09/2019,Delhi,Healthtech,Pre-Series A,https://inc42.com/buzz/sports-startup-fitso-raises-1-5-mn-funding-from-zomatos-pankaj-chaddah-and-others/,SRI Capital;Sprout Capital;IPV Capital;Pankaj Chaddah;Ashish Gupta
Hungry Foal,,11/09/2019,Gurugram,Foodtech,Pre-Series A,https://inc42.com/buzz/madison-capital-leads-pre-series-a-funding-in-snacks-brand-hungry-foal/,Madison Capital;Rajesh Sawhney;Amit Singhal
Heads Up For Tails,$10.00,12/09/2019,Delhi,E-commerce,Pre-Series A,https://inc42.com/buzz/pet-care-brand-heads-up-for-tails-raises-10-mn-in-pre-series-a-funding/,family offices;HNIs;existing promoters
Kawa Space,,10/09/2019,Mumbai,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/kawa-space-gets-funding-from-paytms-vijay-shekar-sharma/,Vijay Shekhar Sharma
ShoeKonnect,$1.32,14/09/2019,Agra,E-commerce,Series C,https://inc42.com/buzz/shoekonnect-is-raising-1-5-mn-from-info-edge-and-new-investor/,Info Edge
