Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
GoWork,$125.00,10/08/2019,Gurugram,Agritech,Series A,https://entrackr.com/2019/08/funding-indian-startups-week-aug-5/,ChrysCapital;Bertelsmann India;India Quotient;Arali Ventures
Lendingkart,$30.00,09/08/2019,Ahmedabad,General,Series B,https://entrackr.com/2019/08/lendingkart-raise-31-mn/,Bertelsmann;India Quotient;Bertelsmann India;Aditya Birla Sun Life AMC;Harshavardhan Lunia leverages technology tools based on big data analytics
Dailyhunt,$2.40,07/08/2019,Bengaluru,General,Series F,https://entrackr.com/2019/08/dailyhunt-rs-20-cr-stonebridge-acquihires-imagetranslate/,Tencent;Alibaba;Goldman Sachs;SoftBank
Awfis,$30.00,06/08/2019,Gurugram,General,Series D,https://entrackr.com/2019/08/awfis-bags-30-mn-series-d-round-from-chryscapital-sequoia-and-others/,ChrysCapital
CynLr,$0.66,06/08/2019,Bengaluru,Deeptech & AI,Seed,https://yourstory.com/2019/08/robotics-deep-tech-startup-cynlr-seed-funding-speciale-invest-arali-ventures,Speciale Invest;Chiratae Ventures;Dr Vijay Kedia
GoWork,$53.00,06/08/2019,Gurugram,General,Debt,https://yourstory.com/2019/08/startup-funding-co-working-gowork-53m-blackrock-csa-partners,BlackRock;BlackRock's private credit team
Gramophone,$2.87,06/08/2019,Indore,Agritech,Pre-Series A,https://yourstory.com/2019/08/funding-startup-agritech-gramophone-info-edge-asha-impact-better-capital,Bertelsmann India
AppViewX,$30.00,06/08/2019,India,Logistics,Series A,https://yourstory.com/2019/08/funding-startup-automation-appviewx-brighton-park-capital,
Yoti,$9.70,06/08/2019,Bengaluru,Deeptech & AI,,https://yourstory.com/2019/08/startup-funding-digital-identity-platform-yoti,
JewelMaze,$4.00,07/08/2019,Mumbai,E-commerce,,https://yourstory.com/2019/08/jewelmaze-brand-capital-funding-brand-capital-jewellery-startup,
Rooter,$0.42,07/08/2019,Delhi,General,Pre-Series A,https://yourstory.com/2019/08/sports-engagement-startup-rooter-funding-lead,
Dailyhunt,$2.40,08/08/2019,Bengaluru,General,Series F,https://yourstory.com/2019/08/news-content-app-dailyhunt-funding-stonebridge,
Vedantu,$1.13,08/08/2019,Bengaluru,Edtech,Series B,https://yourstory.com/2019/08/funding-edtech-startup-vedantu-trifecta-capital,
C2FO,$200.00,09/08/2019,India,Fintech,,https://yourstory.com/2019/08/funding-fintech-firm-c2fo-softbank-india,Softbank's Vision Fund I
BalleBaazi,$4.00,05/08/2019,Delhi,Gaming,Series A,https://yourstory.com/2019/08/fantasy-cricket-startup-ballebaazi-series-a-funding,
Cred,$500.00,05/08/2019,India,Fintech,Series A,https://inc42.com/buzz/cred-eyes-a-valuation-of-500-mn-with-a-125-mn-series-a-funding/,
Mama Mia!,,06/08/2019,Kolkata,Foodtech,Pre-Series A,https://yourstory.com/2019/08/funding-startup-premium-dessert-mama-pareto-capital,Pareto Capital
Spyne,,06/08/2019,Delhi,SaaS,Seed,https://yourstory.com/2019/08/ai-saas-startup-funding-spyne-smile-group,Smile Group
iDreamCareer,,07/08/2019,Delhi,Edtech,Pre-Series A,https://yourstory.com/2019/08/career-counselling-startup-idreamcareer-funding-gray-matters-capital,Gray Matters Capital
Thirdwatch,,05/08/2019,Gurugram,Deeptech & AI,Acquisition,https://yourstory.com/2019/08/razorpay-acquires-gurugram-based-ai-startup-thirdwatch,Razorpay
Fynd,$35.36,05/08/2019,Mumbai,E-commerce,Acquisition,https://yourstory.com/2019/08/reliance-stake-google-backed-fynd,Reliance Industries
Pernias Pop Up Shop,,07/08/2019,Mumbai,Fashion,Acquisition,https://yourstory.com/2019/08/binny-bansal-purple-style-labs-pernia-pop-up-shop-acquisition,Purple Style Labs
Winjit Technologies,,07/08/2019,Nashik,Deeptech & AI,Undisclosed,https://yourstory.com/2019/08/rib-software-winjit-ai-iot-blockchain-startup-funding,RIB Software
Binge Digital,,09/08/2019,Delhi,Foodtech,Acquisition,https://yourstory.com/2019/08/dineout-acquisition-binge-digital-foodtech-dine-in,Dineout
Upwardly,,09/08/2019,Bengaluru,Fintech,Acquisition,https://yourstory.com/2019/08/startup-scripbox-acquires-upwardlyp-mutual-funds,Scripbox
