Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Practo,$30.00,12/02/2015,Bengaluru,Healthtech,Series A,https://inc42.com/buzz/practo-raises-30-mn-sequoia-capital-matrix-partners/,
Traveller,$0.72,16/02/2015,Bengaluru,General,Series A,https://inc42.com/buzz/itraveller-raises-inr-6-cr-ah-ventures-letsventure-mantra-ventures/,Outbox ventures
Wooplr,$5.00,18/02/2015,Bengaluru,E-commerce,,https://inc42.com/buzz/bangalore-based-wooplr-raises-5-mn/,
20Dresses,$1.00,13/02/2015,Mumbai,E-commerce,Seed,https://inc42.com/buzz/20dresses-funding/,Srinivas Aluri;Srinivas Modukury;BS Nagesh
Scandid,$0.50,13/02/2015,Pune,E-commerce,,https://inc42.com/buzz/scandid-managed-star-seedstars-world-bagged-5-lakh-investment/,SeedStars World
News In Shorts,$2.99,16/02/2015,NCR,Media & Entertainment,,https://inc42.com/buzz/news-shorts-gets-inr-25-cr-tiger-globals-lee-fixel-flipkart-founders/,Tiger Global;Sachin Bansal;Binny Bansal;Rebright Partners
Exclusively.com,,18/02/2015,India,E-commerce,Acquisition,https://inc42.com/buzz/snapdeal-acquires-online-fashion-retailer-exclusively-com/,Snapdeal
Ekstop.com,$4.19,18/02/2015,Mumbai,E-commerce,Acquisition,https://inc42.com/buzz/godrej-natures-basket-acquires-mumbai-based-online-grocery-store-ekstop-com/,Godrej Nature's Basket
CimplyFive,,13/02/2015,Bengaluru,SaaS,Undisclosed,https://inc42.com/buzz/wipros-suresh-senapaty-mohandas-pai-infuses-fresh-funds-cimplyfive/,Suresh Senapaty;T V Mohandas Pai
NextGen,,17/02/2015,Bengaluru,SaaS,Undisclosed,https://inc42.com/buzz/cloud-based-tech-startup-nextgen-raises-funding-mumbai-angels-angel-investors/,Mumbai Angels;Phanindra Sama;Bijou Kurien
Shorts,$2.99,16/02/2015,Delhi,General,Series A,https://yourstory.com/2015/02/news-in-shorts-raises-25-cr-funding,Tiger Global;Gaurav Bhatnagar;Manish Dhingra;Rebright Partners of Japan;Sachin;Binny Bansal;Flipkart Co-founders Sachin
Kerala,$1.00,16/02/2015,Kochi,General,Seed,https://yourstory.com/2015/02/itraveller-funding-1-million,
Caratlane,$30.00,13/02/2015,Chennai,E-commerce,,https://inc42.com/buzz/personal-accessories-brand-titan-plans-buy-15-stake-caratlane-com/,Titan
