Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
LISSUN,$1.30,04/09/2023,Gurugram,Healthtech,Seed,https://inc42.com/buzz/lissun-bags-funding-to-offer-full-stack-emotional-mental-health-solutions/,Inflection Point Ventures (IPV);Rainmatter Capital;WFC;GrowX Ventures;IvyCap Ventures
Cirkla,$3.00,05/09/2023,India,Cleantech,Pre-Seed,https://inc42.com/buzz/cirkla-secures-funding-to-offer-sustainable-packaging-solutions-to-businesses/,Matrix Partners India;Stellaris Venture Partners
Anicut,$5.99,05/09/2023,India,General,Series A,https://inc42.com/buzz/anicut-secures-inr-50-cr-from-sidbis-fund-of-funds/,
Manastu,$3.00,05/09/2023,Mumbai,Spacetech,Pre-Series A,https://inc42.com/buzz/spacetech-startup-manastu-raises-funding-to-reduce-debris-pollution-in-space/,Capital 2B;BIG Capital;E2MC;Baring India through Sanchi Connect;Wealthy via Ventures;Roots Ventures;Riceberg Ventures;Atomberg founders;Spectrum Impact
Pepperfry,$23.00,05/09/2023,India,E-commerce,Debt,https://inc42.com/buzz/pepperfry-bags-23-mn-funding-appoints-cofounder-ashish-shah-as-ceo/,
Captain Fresh,$20.00,05/09/2023,Bengaluru,E-commerce,Series C,https://inc42.com/buzz/captain-fresh-raises-20-mn-to-expand-operations-in-europe-us/,SBI Investments;Evolvence Capital;Accel Partners;Matrix Partners India;Prosus Ventures;Japan’s SBI Investments;Tiger Global;Captain Fresh’s existing investors – Tiger Global
Ather Energy,$107.78,06/09/2023,Bengaluru,EV & Mobility,,https://inc42.com/buzz/ev-startup-ather-energy-bags-inr-550-cr-funding-from-hero-motocorp/,
Nazara,$49.10,07/09/2023,Mumbai,Gaming,,https://inc42.com/buzz/sbi-mutual-fund-to-invest-inr-410-cr-in-gaming-giant-nazara/,
M,$3.50,07/09/2023,India,Cleantech,Seed,https://inc42.com/buzz/biomaterials-startup-altm-funding-cut-carbon-footprints-industrial-supply-chains/,Omnivore;Theia Ventures;Thai Wah Ventures;Sanjiv Rangrass;Neha Mudaliar;Maninder Gulati (OYO);Mirik Gogri (Spectrum Impact);Paula Mariwala (Aureolis Ventures)
Certa,$35.00,08/09/2023,Bengaluru,General,Series B,https://entrackr.com/2023/09/certa-raises-35-mn-in-series-b-round/,Fin Capital;Vertex Ventures;Vertex Ventures Southeast Asia;India
Madmix,$0.21,07/09/2023,India,General,Pre-Seed,https://entrackr.com/2023/09/madmix-raises-rs-1-76-cr-in-pre-seed-round-led-by-prime-securities/,Prime Securities;Authum Investments;Team India Managers
Nazara Technologies,$49.10,07/09/2023,India,Gaming,,https://entrackr.com/2023/09/nazara-technologies-bags-rs-410-cr-from-sbi-mutual-fund/,
Atomicwork,$11.00,05/09/2023,Bengaluru,SaaS,Seed,https://entrackr.com/2023/09/atomicwork-raises-11-mn-seed-round-led-by-blume-and-matrix/,Blume;Matrix;Blume Ventures;Matrix Partners India;Storm Ventures;Neon Fund;India
CEO,$23.00,05/09/2023,Mumbai,General,,https://entrackr.com/2023/09/pepperfry-names-new-ceo-raises-23-mn-in-recent-funding/,Pidilite Industries;Goldman Sachs;Norwest Venture Partners;Bertelsmann India;State Street Advisors;InnoVen Capital
Flipspaces,$4.00,05/09/2023,Mumbai,General,Series A,https://entrackr.com/2023/09/interior-design-startup-flipspaces-raises-4-mn-in-pre-series-b-round/,Prashasta Seth
Ather Energy,$65.87,04/09/2023,Bengaluru,EV & Mobility,,https://entrackr.com/2023/09/ather-energy-bags-rs-550-cr-from-hero-motocorp/,
GoodGudi,$1.00,04/09/2023,Bengaluru,General,Seed,https://entrackr.com/2023/09/dailyninja-founders-startup-goodgudi-raises-seed-round/,AC Ventures while April Ventures;Capinity Partners;HNIs;Aprameya Radhakrishna also participated
SatSure,$52.00,02/09/2023,Bengaluru,Fintech,,https://entrackr.com/2023/09/funding-and-acquisitions-in-indian-startups-this-week-28-aug-02-sep/,
