Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
AgroStar,$10.00,07/03/2017,Pune,Agritech,Series B,https://inc42.com/flash-feed/agrostar-series-b/,Accel India;IDG ventures
PipeCandy,$1.10,08/03/2017,Chennai,E-commerce,Seed,https://inc42.com/buzz/pipecandy-funding/,
Property Share,$7.50,10/03/2017,Bengaluru,General,,https://inc42.com/buzz/propertyshare-funding/,Japanese asset management firm
Juno Clinic,$1.20,06/03/2017,Mumbai,Healthtech,Pre-Series A,https://inc42.com/buzz/juno-clinic-funding/,Atul Nishar
Blowhorn,$3.75,07/03/2017,Bengaluru,Logistics,Series A,https://inc42.com/flash-feed/blowhorn-funding-2/,IDG Ventures India;Michael & Susan Dell Foundation;Draper Associates;Unitus Seed Fund
Rivigo,$15.00,08/03/2017,Gurugram,Logistics,Debt,https://inc42.com/flash-feed/rivigo-15mn-debt-finance/,
Data Resolve,$1.00,07/03/2017,Noida,Cybersecurity,,https://inc42.com/flash-feed/data-resolve-parampara-funding/,Parampara Capital
Smartron,,08/03/2017,Hyderabad,Advanced Hardware,Undisclosed,https://inc42.com/buzz/smartron-funding/,Sanjay Jha
Parentune,,08/03/2017,Gurugram,Consumer Internet,Undisclosed,https://inc42.com/flash-feed/parentune-funding/,Kae Capital;Segnel Ventures
MagicBricks,$4.48,09/03/2017,India,Real Estate Tech,,https://inc42.com/flash-feed/magicbricks-funding/,Times Internet
PeeBuddy,,09/03/2017,India,E-commerce,Undisclosed,https://inc42.com/buzz/peebuddy-ian-funding/,Indian Angel Network
First Step Digital,$0.35,07/03/2017,Delhi,E-commerce,Pre-Series A,https://yourstory.com/2017/03/first-step-digital-pre-series-a,Indian Angel Network
myCBSEguide,,09/03/2017,Delhi,Edtech,Undisclosed,https://yourstory.com/2017/03/mycbseguide-funding,Rajesh Magow
