Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Stayzilla,$20.00,11/02/2015,Chennai,General,Series A,https://inc42.com/buzz/stayzilla-raises-20-mn-series-b-funding-nexus-matrix-partners/,Matrix
SellerworX,$1.00,05/02/2015,Bangalore,E-commerce,,https://inc42.com/buzz/kris-gopalakrishnan-s-d-shibulal-srinath-batni-invest-1-mn-sellerworx/,Kris Gopalakrishnan;S D Shibulal;Srinath Batni
Kobster.com,,05/02/2015,Chennai,E-commerce,Seed,https://inc42.com/buzz/kobster-etailer-raises-seed-funding-splice-advisors/,Splice Advisors
Aisle.co,$0.10,05/02/2015,Bangalore,Consumer Services,Seed,https://inc42.com/buzz/bangalore-based-matchmaking-startup-aisle-co-grabs-100k-seed-funding/,Anand Vijay;Shashank Mehrotra
NewsHunt,$14.37,06/02/2015,Bangalore,Media & Entertainment,Series C,https://inc42.com/buzz/newshunt-series-c/,Falcon Edge Capital;Matrix Partners India;Sequoia Capital India;Omidyar Network
FreeCharge,$80.00,06/02/2015,Delhi,Fintech,,https://inc42.com/buzz/freecharge-gets-recharge-80-mn-valiant-tybourne-existing-investors/,Valiant Capital Management;Tybourne Capital Management;Sequoia Capital;Sofina;RuNet
JustEat India,,06/02/2015,Bangalore,Foodtech,Acquisition,https://inc42.com/buzz/breaking-foodpanda-acquires-justeat-india/,Foodpanda
myNoticePeriod,$2.16,09/02/2015,Bangalore,Consumer Services,Series A,https://inc42.com/buzz/mynoticeperiod-gets-inr-18-cr-idg-series/,IDG Ventures India
Faaso's,$20.00,09/02/2015,Pune,Foodtech,Series B,https://inc42.com/buzz/pune-based-faasos-grabs-20-mn-lightbox-sequoia-series-b/,Lightbox;Sequoia Capital
iClinic,,09/02/2015,India,Healthtech,Acquisition,https://inc42.com/buzz/rj-corp-acquires-health-startup-iclinic-merged-diagno/,RJ Corp
Unikrn,$3.00,10/02/2015,Seattle,Media & Entertainment,Seed,https://inc42.com/buzz/former-microsoft-gm-rahul-sood-increases-seed-funding-unikrn-3-mn-acquires-pinion/,
FindYahan.com,,10/02/2015,Delhi,Consumer Services,Seed,https://inc42.com/buzz/exclusive-findyahan-funding/,Karan Bajwa;Parvesh Bareja;Sunjay Kapur;Amanpreet Bajaj
Capital Float,$13.00,11/02/2015,Bangalore,Fintech,Series A,https://inc42.com/buzz/fintech-startup-capital-float-gets-13-mn-series-saif-sequoia-aspada/,SAIF Partners;Sequoia Capital;Aspada
Townscript,,11/02/2015,Pune,Travel Tech,Seed,https://inc42.com/buzz/exclusive-townscript-funding/,Mohit Garg;Mahesh Parasuraman;Nipam Shah;Dheeraj Vasisht;Sandeep Bhandarkar;Hemal Patel;Lalit Singh;Kalyan G
Nimble Wireless,$0.50,11/02/2015,India,Deeptech & AI,,https://inc42.com/buzz/iot-gaining-popularity-angelprime-invests-500k-nimble-wireless/,AngelPrime
MineralTree,$11.10,11/02/2015,Boston,Fintech,Series B,https://inc42.com/buzz/mobile-payment-solution-startup-mineraltree-raises-11-1-mn-first-data-existing-investors/,First Data;Fidelity Growth Partners;.406 Ventures
CarDekho,,09/02/2015,Jaipur,E-commerce,Undisclosed,https://inc42.com/buzz/ratan-tata-invests-auto-portal-cardekho-fourth-investment-india-digital-space/,Ratan Tata
CarTrade.com,,10/02/2015,Mumbai,E-commerce,Undisclosed,https://inc42.com/buzz/cartrade-gets-funding-chip-perry-former-founding-chief-executive-auto-trader/,Chip Perry
NoticePeriod,$2.16,09/02/2015,India,General,Series A,https://yourstory.com/2015/02/mynoticeperiod-series-a,
Eventifier,,11/02/2015,Bengaluru,SaaS,Acquisition,https://yourstory.com/2015/02/bookmyshow-acquires-stake-in-eventifier,BookMyShow
FindYahan,,11/02/2015,Delhi,Local Services,Undisclosed,https://yourstory.com/2015/02/findyahan-angel-round,Karan Bajwa;Parvesh Bareja;Sunjay Kapur;Amanpreet Bajaj
Just Eat India,,06/02/2015,India,Foodtech,Acquisition,https://yourstory.com/2015/02/foodpanda-acquires-just-eat-india,foodpanda
Aisle.co,$0.10,06/02/2015,Bengaluru,Consumer Internet,Seed,https://yourstory.com/2015/02/aisle-co-raises-100k-seed-funding,Anand Vijay;Shashank Mehrotra
Kobster,,06/02/2015,Chennai,E-commerce,Seed,https://yourstory.com/2015/02/kobster-raises-funding-from-splice,Splice Advisors
Paytm,$575.00,05/02/2015,Noida,Fintech,,https://yourstory.com/2015/02/jack-mas-alibaba-enters-india-buying-25-stake-paytm,Ant Financial Services Group
Yorke Communications,,06/02/2015,Bangalore,Media & Entertainment,Acquisition,https://inc42.com/buzz/adfactors-pr-makes-strategic-investment-yorke-communications/,Adfactors PR
