Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mosaic Wellness,$21.00,12/03/2026,India,D2C,,https://entrackr.com/news/mosaic-wellness-raises-rs-200-cr-from-360-one-spring-marketing-capital-partially-exits-11206195,360 ONE Asset
WayCool,$22.70,13/03/2026,India,Agritech,,https://entrackr.com/news/waycool-raises-rs-210-cr-from-lightrock-india-11211096,Lightrock India
Atlys,$36.00,16/03/2026,India,SaaS,Series C,https://entrackr.com/news/visa-processing-startup-atlys-raises-36-mn-in-series-c-funding-11218314,Susquehanna Asia Venture Capital; Elevation Capital; Long Journey Ventures; Peak XV Partners; MakeMyTrip
Ecofy,$42.00,16/03/2026,India,Fintech,Series B,https://entrackr.com/news/ecofy-raises-rs-3805-cr-in-series-b-round-led-by-bii-and-finnfund-11216830,British International Investment; Finnfund; Eversource Capital; FMO
Betterhood,$0.60,16/03/2026,India,Healthtech,Seed,https://entrackr.com/snippets/pain-care-startup-betterhood-raises-seed-round-led-by-kairon-capital-11216682,Kairon Capital
AGNIT Semiconductors,$2.60,16/03/2026,Bengaluru,Semiconductors,Seed,https://entrackr.com/snippets/agnit-semiconductors-raises-26-mn-in-seed-extension-led-by-shastra-vc-11216664,Shastra VC; 3one4 Capital; Zephyr Peacock
OfficeBanao,$7.70,16/03/2026,Gurugram,SaaS,,https://entrackr.com/snippets/officebanao-raises-4-mn-led-by-lightspeed-11216087,Lightspeed Venture Partners; Mangum II; Medra Family
Swish,$30.00,17/03/2026,Bengaluru,Food & Beverage,Series B,https://entrackr.com/exclusive/exclusive-swish-raising-30-mn-at-over-24x-valuation-premium-11221615,Hara Global Capital; Accel India; Bain Capital Ventures
Zoomies,$0.60,17/03/2026,India,D2C,Pre-Seed,https://entrackr.com/snippets/d2c-insider-super-angels-leads-pre-seed-round-in-pet-food-startup-zoomies-11220348,D2C Insider Super Angels; Pallavi Mohadikar; Gaurav Munjal; Roman Saini; Puneet Gupta
Moe Puppy,$0.24,17/03/2026,India,D2C,Pre-Seed,https://entrackr.com/snippets/d2c-pet-care-brand-moe-puppy-raises-pre-seed-round-led-by-pedalstart-11219941,PedalStart; Zindagi Live Angel Fund
BambooBox,$6.60,17/03/2026,India,SaaS,,https://entrackr.com/snippets/peak-xv-leads-66-mn-funding-round-in-bamboobox-11219662,Peak XV Partners; Emergent Ventures; Arc180; Uncorrelated; HAF
Stable Money,$25.00,17/03/2026,Bengaluru,Fintech,Pre-Series C,https://entrackr.com/decoding/stable-money-founders-stake-falls-to-30-after-pre-series-c-round-11219612,Peak XV Partners; Z47; RTP Global; Fundamentum Partnership
Grapevine,$4.10,17/03/2026,India,AI,,https://entrackr.com/snippets/grapevine-raises-41-mn-from-kae-capital-peak-xv-others-11219589,Kae Capital; Peak XV Partners; Ronnie Screwvala
Velmenni,$3.30,17/03/2026,Delhi,Deeptech,Pre-Series A,https://entrackr.com/snippets/pi-ventures-leads-rs-30-cr-pre-series-a-round-in-deep-tech-company-velmenni-11219430,pi Ventures; MountTech Growth Fund-Kavachh; Apekso
Nazara Technologies,$100.30,18/03/2026,Mumbai,Gaming,,https://entrackr.com/snippets/nazara-acquires-spain-based-bluetile-games-and-bestplay-systems-11225635,Not Disclosed
Aerchain,$13.00,18/03/2026,Bengaluru,SaaS,Series A,https://entrackr.com/news/enterprise-procurement-platform-aerchain-secures-13-mn-in-series-a-round-11225084,Pavestone VC; IndiaMART
Weaver Services,$156.00,18/03/2026,India,Fintech,,https://entrackr.com/news/weaver-services-raises-rs-1450-cr-led-by-premji-invest-and-lightspeed-11224855,Premji Invest; Lightspeed Venture Partners; Gaja Capital
VerbaFlo,$7.00,18/03/2026,India,AI,Seed,https://entrackr.com/snippets/conversational-ai-platform-verbaflo-raises-7-mn-in-seed-round-led-by-pi-labs-11224140,Pi Labs; Haatch; Navigate Ventures; Old College Capital
Optimo Capital,$11.98,18/03/2026,India,Fintech,Debt,https://entrackr.com/snippets/prashant-pittis-optimo-capital-raises-rs-100-cr-from-pnb-11224352,Punjab National Bank
Credilio,$3.30,18/03/2026,India,Fintech,Series A,https://entrackr.com/exclusive/exclusive-credilio-kicks-off-series-a-valuation-jumps-27x-11224086,Cornerstone Ventures; Ashra Private Equity Fund
BlackSoil Capital,$22.00,18/03/2026,India,Fintech,Debt,https://entrackr.com/snippets/blacksoil-capital-raises-rs-200-cr-from-impact-fund-denmark-11224120,Impact Fund Denmark
Burger Singh,$9.00,18/03/2026,India,Food & Beverage,Series B,https://entrackr.com/news/burger-singh-raises-rs-82-cr-in-series-b-round-11224074,Artal Asia; Negen Undiscovered Value Fund; Aurum Rising India Fund
CometChat,$6.50,18/03/2026,India,SaaS,,https://entrackr.com/snippets/cometchat-raises-65-mn-from-run-ventures-11223504,Run Ventures
Akshayakalpa Organic,$19.00,18/03/2026,India,Agritech,Series D,https://entrackr.com/exclusive/exclusive-akshayakalpa-organic-to-raise-rs-175-cr-in-primary-capital-led-by-temaseks-abc-impact-11222969,ABC Impact Fund; Rainmatter; Asha Ventures; Catamaran Ventures; Waterfield Fund
