Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Lendingkart Group,$32.00,28/06/2016,Bengaluru,Fintech,Series B,https://inc42.com/flash-feed/lendingkart-funding-2/,Bertelsmann India Investments;Darrin Capital Management
FabHotels,$8.00,29/06/2016,India,General,Series A,https://inc42.com/flash-feed/fabhotels-8-mn-series-a/,Japan’s
Meru Cabs,$25.00,30/06/2016,Mumbai,General,,https://inc42.com/flash-feed/meru-cabs-raises-25-mn-from-bennett-coleman-and-co-ltd-bccl/,
Scripbox,$2.30,30/06/2016,Bengaluru,Fintech,Series A,https://inc42.com/flash-feed/scripbox-funding/,Omidyar Network;Balakrishna Adiga;H S Nagaraja;S Srinivasan;Abhishek Goyal of
ParaBlu,$0.50,24/06/2016,India,SaaS,Seed,https://inc42.com/flash-feed/kalaari-capital-invests-cloud-security-startup-parablu/,Kalaari Capital
Pocket Money,,27/06/2016,Mumbai,Media & Entertainment,Acquisition,https://inc42.com/flash-feed/giant-adways-acquires-pokkts-app-pocket-money/,Adways
Gomalon,,28/06/2016,Bangalore,Consumer Services,Undisclosed,https://inc42.com/flash-feed/gomalon-raises-funding/,
BlogBeats,,28/06/2016,Bangalore,Media & Entertainment,Pre-Series A,https://inc42.com/flash-feed/blogbeats-funding/,
Voler Cars,,28/06/2016,New Delhi,EV & Mobility,Undisclosed,https://inc42.com/flash-feed/voler-cars-raises-funding/,the Kanodias;Amit Banka
YourDOST,$1.00,28/06/2016,Bangalore,Healthtech,Pre-Series A,https://inc42.com/flash-feed/saif-partners-invests-1-mn-in-yourdost/,SAIF Partners;Venk Krishnan;Subbarao Telidevara;Phanindra Sama;Aprameya Radhakrishna;Paula Mariwala;Vibhu Garg;Gaurav Bhalotia
VelvetCase,$1.50,29/06/2016,Mumbai,E-commerce,,https://inc42.com/flash-feed/velvetcase-funding-2/,Uniqorn Ventures Fund;T. V. Mohandas Pai;S. Somasegar;The Chennai Angels
Locanix,$0.29,29/06/2016,Ahmedabad,Logistics,,https://inc42.com/flash-feed/logistics-iot-startup-locanix-raises-funding/,
1SDK,,29/06/2016,Kochi,SaaS,Acquisition,https://inc42.com/flash-feed/dcmn-acquires-1sdk/,DCMN
PressPlay TV,$2.20,30/06/2016,Delhi,General,,https://yourstory.com/2016/06/pressplay-tv-funding,
Meru,$17.96,29/06/2016,India,General,,https://yourstory.com/2016/06/meru-cabs-funding-bccl,
VelvetCase.com,$1.50,29/06/2016,Chennai,General,Acquisition,https://yourstory.com/2016/06/velvetcase-funding,Uniqorn Ventures;Chennai Angels;Arihant Patni;Jerry Rao
Lendingkart,$32.00,28/06/2016,Ahmedabad,Fintech,Series A,https://yourstory.com/2016/06/lendingkart-funding-series-b,Bertelsmann India Investments (BII);Darrin Capital Management
FabHotels,$8.00,28/06/2016,India,Travel,Series A,https://yourstory.com/2016/06/fabhotels-funding,Accel Partners;RB Investments;Aarin Capital;Qualcomm Ventures
YourDOST,$1.20,27/06/2016,India,Healthtech,Pre-Series A,https://yourstory.com/2016/06/yourdost-funding,SAIF Partners;Phanindra Sama;Aprameya Radhakrishna
