Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Pocket FM,$16.00,02/05/2023,India,General,Debt,https://inc42.com/buzz/pocket-fm-bags-16-mn-debt-funding-from-silicon-valley-bank/,
Forge,$4.79,03/05/2023,India,General,Debt,https://inc42.com/buzz/ideaforge-bags-sebis-nod-for-ipo-as-drone-explodes/,
Kiwi,$6.00,03/05/2023,India,Fintech,Pre-Seed,https://inc42.com/buzz/fintech-startup-kiwi-bags-6-mn-to-offer-credit-on-upi-service/,
ZestIoT,$6.50,03/05/2023,Hyderabad,Deeptech & AI,Series A,https://inc42.com/buzz/deeptech-startup-zestiot-bags-6-5-mn-funding-from-ivycap-ventures-loyal-vc/,IvyCap Ventures
Pando,$30.00,03/05/2023,Chennai,SaaS,Series B,https://inc42.com/buzz/saas-startup-pando-bags-12-mn-funding-to-fix-supply-chain-issues-for-enterprises/,Iron Pillar;Nexus Venture Partners;Chiratae Ventures;Next47;Uncorrelated Ventures
BluSmart,$42.00,04/05/2023,Delhi,EV & Mobility,Seed,https://inc42.com/buzz/blusmart-raises-42-mn-funding-expand-fleet-capacity-10000/,BP Ventures
EduFund,$3.50,04/05/2023,India,Fintech,Pre-Seed,https://inc42.com/buzz/edufund-bags-3-5-mn-funding-help-parents-save-childrens-education/,MassMutual Ventures;Kunal Shah;Anchorage Capital Partners;DSP Mutual Fund
THB,$20.00,05/05/2023,India,SaaS,,https://inc42.com/buzz/healthcare-saas-startup-thb-raises-20-mn-funding-from-filter-capital-edelweiss-others/,Filter Capital;Edelweiss Discovery Fund Series – I;Cornerstone Venture Partners Fund (CSVP);HealthQuad
PropertyPistol,$5.39,05/05/2023,Bengaluru,Proptech,Series A,https://inc42.com/buzz/proptech-startup-propertypistol-raises-inr-45-cr-from-icici-bank-equity-partners-india/,ICICI Bank;Baring Private Equity Partners India to fuel growth
Heliware,$0.84,04/05/2023,India,Logistics,Pre-Series A,https://entrackr.com/2023/05/geospatial-tech-startup-heliware-raises-pre-series-a-round/,JITO Angel Network;JITO Angel Network promoted by JITO Incubation;Innovation Foundation;TIE;Amit Engineers
SoleSearch,$0.72,03/05/2023,India,E-commerce,,https://entrackr.com/2023/05/street-culture-brand-solesearch-raises-maiden-fund/,
Solar Ladder,$1.32,03/05/2023,India,SaaS,Seed,https://entrackr.com/2023/05/solar-ladder-raises-seed-funding-from-axilor-titan-capital-and-others/,
Ace Turtle,$34.00,02/05/2023,Bengaluru,E-commerce,Series B,https://entrackr.com/2023/05/ace-turtle-bags-34-mn-led-by-vertex-ventures-sbi-investment-and-others/,Vertex Ventures;SBI Investment;Farglory;Lesing Nine
Hypd,$4.00,02/05/2023,India,General,Pre-Series A,https://entrackr.com/2023/05/creator-tech-startup-hypd-raises-4-mn-in-pre-series-a/,Orios Venture Partners
Badili,$2.10,04/05/2023,India,Fintech,Pre-Series A,https://yourstory.com/2023/05/startup-news-and-updates-daily-roundup-may-4-2023,IPV
Beyoung,$4.79,29/04/2023,India,E-commerce,,https://yourstory.com/2023/04/fashion-ecommerce-startup-beyound-raises-rs-40-crore,
Serri,$0.10,05/05/2023,India,SaaS,Pre-Seed,https://entrackr.com/2023/05/community-marketing-saas-startup-serri-raises-pre-seed-round/,Shiru Startups;Rishav Agarwal;Krishnamani Kanan
Uzhavarbumi,$0.84,04/05/2023,Chennai,D2C,,https://entrackr.com/2023/05/anicut-invests-in-d2c-milk-delivery-startup-uzhavarbumi/,Anicut Capital
Kazam,$3.60,03/05/2023,India,EV,,https://entrackr.com/2023/05/avaana-climate-fund-leads-3-6-mn-round-in-ev-startup-kazam/,Avaana Climate Fund
Trillion Loans,,02/05/2023,Mumbai,Fintech,Acquisition,https://entrackr.com/2023/05/bharatpe-acquires-majority-stake-in-trillion-loans/,BharatPe
MyAva,,02/05/2023,India,Health Tech,Acquisition,https://inc42.com/buzz/healthtech-startup-bonatra-acquires-womens-health-focussed-platform-myava/,Bonatra
KOOK,$1.30,02/05/2023,Delhi,Foodtech,Acquisition,https://inc42.com/buzz/foodtech-startup-pluckk-acquires-diy-meal-kit-platform-kook/,Pluckk
UCare Health,,04/05/2023,Mumbai,Enterprise Tech,Acquisition,https://inc42.com/buzz/thriwe-acquires-health-and-financial-wellness-platform-ucare/,Thriwe
Indiabulls Asset Management,$21.03,04/05/2023,India,Fintech,Acquisition,https://inc42.com/buzz/weeks-after-zerodhas-mutual-fund-jv-groww-completes-acquisition-of-indiabulls-mf-business/,Groww;Nextbillion Technology
Enable Us,,04/05/2023,US,Enterprise Tech,Acquisition,https://inc42.com/buzz/saas-unicorn-mindtickle-acquires-us-based-enable-us-to-empower-salespersons/,Mindtickle
AuraML,$0.23,05/05/2023,India,AI,Pre-Seed,https://yourstory.com/2023/05/startup-news-and-updates-daily-roundup-may-5-2023,Indian Angel Network
HYPD Stores,$4.00,02/05/2023,Delhi,Content-to-commerce,Pre-Series A,https://yourstory.com/2023/05/news-funding-roundup-may-2-2023-fashion-gen-z-content-creators,Orios Venture Partners;Sauce VC;Better Capital
