Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
FTCash,$0.12,06/06/2017,Mumbai,Fintech,Pre-Series A,https://inc42.com/buzz/ftcash-funding-500-startups/,Japan’s GMO Payment Gateway;MediaTek;IvyCap Ventures
Growfitter,$1.50,07/06/2017,Mumbai,Fintech,Pre-Series A,https://inc42.com/buzz/growfitter-health-and-fitness-funding/,
mHire,,06/06/2017,Noida,HR Tech,Acquisition,https://inc42.com/buzz/aasaanjobs-acquires-mhire-recruitment/,Aasaanjobs
Stratfit,$0.18,08/06/2017,New York,Fitness & Wellness,,https://inc42.com/buzz/fitness-bodhtree-stratfit-funding/,Bodhtree Consulting
Shoppist,,07/06/2017,Bengaluru,Real Estate Tech,Acquisition,https://inc42.com/buzz/real-estate-roofpik-acquires-shoppist/,Roofpik
GyanDhan,,06/06/2017,Delhi,Fintech,Undisclosed,https://inc42.com/buzz/sfg-gyandhan-education-loan-funding/,Sundaram Finance Group
Spinny,$1.20,06/06/2017,Gurugram,General,Seed,https://entrackr.com/2017/06/online-car-retailer-spinny-raises-1-2-million-from-blume-ventures-and-others/,Blume Ventures;Indian Angel Network;FreeCharge co-founders Kunal Shah;Sandeep Tandon
BHIVE,$1.20,05/06/2017,Bengaluru,General,Seed,https://entrackr.com/2017/06/blume-venture-leads-1-mn-round-in-co-working-startup-bhive/,Blume Ventures
Goomo,$50.00,05/06/2017,Mumbai,General,Series B,https://entrackr.com/2017/06/goomo-raises-50-million-pe-fund-emerging-india/,Sequoia Capital
LoanMeet,,09/06/2017,Bengaluru,Fintech,Seed,https://entrackr.com/2017/06/loanmeet-raises-seed-funding-chinese-investors/,Cao Yibin;Huang Wei;MadhuSudan
Tagos Design Innovations,$2.50,09/06/2017,Bengaluru,Deeptech & AI,Acquisition,https://entrackr.com/2017/06/zee-acquires-india-webportal/,Zee Entertainment Enterprises
Multiplier Solutions,$1.50,08/06/2017,Hyderabad,Healthtech,,https://entrackr.com/2017/06/norwest-funds-two-health-startups-merge-single-platform/,Norwest Venture Partners
Stockal,$0.35,08/06/2017,Bengaluru,Fintech,,https://entrackr.com/2017/06/investment-app-stockal-raises-350k-existing-investors/,Mohan Alexander;R. Natarajan;Vikrant Varshney;Amit Sinha
TicketNew,$14.37,05/06/2017,Chennai,E-commerce,Acquisition,https://entrackr.com/2017/06/alibaba-pictures-acquires-majority-stake-in-online-ticketing-platform-ticketnew/,Alibaba Pictures
IndusInd Bank,$225.00,09/06/2017,Mumbai,General,,https://yourstory.com/2017/06/indusind-raises-225m-loan,
Coursera,$64.00,08/06/2017,India,General,Series D,https://yourstory.com/2017/06/coursera-raises-64m,
BHIVE Workspace,$1.20,06/06/2017,Mumbai,Deeptech & AI,,https://yourstory.com/2017/06/bhive-workspace-raises-1-2m,Blume Ventures;Meera Reddy;MD of SKCL
