Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
UrbanClap,$50.00,01/12/2018,Mumbai,Fintech,Pre-Series A,https://inc42.com/buzz/funding-galore-80-2/,Steadview Capital;Vy Capital;Japanese conglomerate Mitsui;Co;IDFC Parampara Fund;Kstart Capital;RB Investments;India Quotient
GOQii,$30.00,26/11/2018,Mumbai,Healthtech,Series B,https://inc42.com/buzz/wearables-startup-goqii-raises-30-mn-funding-led-by-mitsui-co/,Mitsui;Co To Scale Up In Japan;Japanese conglomerate Mitsui;Co
Verloop,$3.00,26/11/2018,Bengaluru,SaaS,Series A,https://inc42.com/buzz/saas-startup-verloop-raises-3-mn-from-idfc-parampara-fund-others/,IDFC Parampara Fund;Kris Gopalakrishnan;Ranjan Pai
Torqus,,27/11/2018,Pune,Foodtech,Acquisition,https://inc42.com/buzz/dineout-acquires-cloud-based-restaurant-management-software-torqus/,Dineout
Trendlyne,,27/11/2018,Bengaluru,Fintech,Undisclosed,https://inc42.com/buzz/iifl-securities-to-take-15-stake-in-stock-markets-platform-trendlyne/,IIFL Securities
CloudSEK,$1.97,28/11/2018,Bengaluru,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/cybersecurity-startup-cloudsek-raises-1-9-mn-for-expansion/,Exfinity Venture Partners;StartupXseed
Drivezy,$20.00,28/11/2018,Bengaluru,EV & Mobility,Series B,https://inc42.com/buzz/drivezy-rides-expansion-wave-with-20-mn-equity-100-mn-asset-financing-deal/,Das Capital;Yamaha Motor Co.;Axan Partners;IT-Farm
UrbanClap,$50.00,30/11/2018,Chandigarh,General,Series C,https://entrackr.com/2018/11/urbanclap-50-mn-fund-steadview-vy/,Steadview Capital;Vy Capital
Funding,$50.00,30/11/2018,Bengaluru,Deeptech & AI,Series A,https://yourstory.com/2018/11/weekly-funding-roundup-exits-shine-urban-clap-raises-50-million,Steadview Capital;Vy Capital;Das Capital;Omidyar Network;Accel Partners;C4D Partners;SAIF Partners;Bessemer Venture Partners;Ratan Tata
Hospals,$1.50,29/11/2018,India,E-commerce,Acquisition,https://yourstory.com/2018/11/yebhi-co-founder-danish-ahmed-medical-tourism-startup-hospals-raises-1-5m,Spiral Ventures;Venture Catalysts
Drivezy,$20.00,29/11/2018,Bengaluru,EV & Mobility,Pre-Series A,https://yourstory.com/2018/11/zomato-swiggy-pickup-drivezy-funding-daily-capsule,Das Capital;Exfinity Venture Partners;StartupXseed;RP-SG Ventures;Sanjiv Goenka Group
Souled Store,$3.00,28/11/2018,Mumbai,General,,https://yourstory.com/2018/11/pop-culture-startup-souled-store-raises-funding-rp-sg-ventures,RP-SG Ventures;Sanjiv Goenka Group
Freyr Energy,$3.23,26/11/2018,Hyderabad,General,Series A,https://yourstory.com/2018/11/solar-energy-startup-freyr-energy-raises-rs-27-cr-series-funding,C4D Partners
Drivezy,$20.00,01/12/2018,India,EV & Mobility,Series B,https://entrackr.com/2018/12/funding-startups-week-nov-dec/,
Hush,$0.54,29/11/2018,Bengaluru,SaaS,,https://yourstory.com/2018/11/hush-workplace-discussion-platform-raises-rs-4-5-cr-from-accel-others,Accel;Shamik Sharma
Atom Technologies,$9.24,27/11/2018,Mumbai,Fintech,Acquisition,https://yourstory.com/2018/11/ntt-data-acquire-majority-stake-atom-technologies,NTT DATA
