Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Bike Bazaar,$10.00,06/02/2023,India,E-commerce,Series D,https://inc42.com/buzz/bike-bazaar-bags-additional-10-mn-funding-to-penetrate-into-rural-india/,
BharatAgri,$1.68,07/02/2023,India,Agritech,Series A,https://inc42.com/buzz/agritech-startup-bharatagri-raises-funding-to-scale-ecommerce-offerings/,Capria Ventures;Omnivore;India Quotient;021 Capital;Ratnagiri Impex;Sanjiv Rangrass
FireCompass,$7.00,07/02/2023,Bengaluru,SaaS,,https://inc42.com/buzz/firecompass-7-mn-funding-companies-recognise-mitigate-attack-surface-risks/,Cervin;Athera Venture Partners;Bharat Innovation Fund (BIF)
Mensa Brands,$35.93,07/02/2023,India,E-commerce,Debt,https://inc42.com/buzz/mensa-brands-secures-inr-300-cr-debt-funding-from-tradecred/,
Simple Energy,$20.00,07/02/2023,India,EV & Mobility,Bridge,https://inc42.com/buzz/simple-energy-bags-20-mn-to-bring-its-escooter-simple-one-soon/,
Zypp Electric,$25.00,08/02/2023,India,Logistics,Series B,https://inc42.com/buzz/zypp-electric-raises-25-mn-in-a-mix-of-equity-debt-to-widen-footprint-fleet-expansion/,Taiwanese battery swapping major Gogoro
Beverages,$2.40,09/02/2023,India,General,Pre-Series A,https://inc42.com/buzz/tabp-snacks-and-beverages-secures-funding-from-lc-nueva-aif-others/,LC Nueva AIF;Koushik Chatterjee of Tata Steel;Aniruddha Sarkar of Quest Investment
Rezolve.ai,$11.00,10/02/2023,Chennai,SaaS,Series A,https://entrackr.com/2023/02/rezolve-ai-raises-11-mn-in-series-a-led-by-sig-venture-capital/,SIG Venture Capital;Venture Catalysts;Exfinity Venture Partners
PadCare Labs,$0.60,09/02/2023,India,Cleantech,Seed,https://entrackr.com/2023/02/clean-tech-startup-padcare-labs-raises-seed-funding/,Social Alpha
Hatica,$3.70,09/02/2023,India,General,Pre-Seed,https://entrackr.com/2023/02/hatica-raises-3-7-mn-led-by-surge-sequoia-and-others/,Surge;Sequoia;Sequoia Capital India;Southeast Asia’s rapid scale-up program
Turno,$13.80,09/02/2023,Delhi,EV & Mobility,Series A,https://entrackr.com/2023/02/commercial-ev-startup-turno-raises-13-8-mn-in-series-a-round/,Quona Capital;Stellaris Venture Partners;Avaana Capital;InnoVen Capital
