Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
FREED,$6.50,26/02/2026,India,Fintech,,https://entrackr.com/snippets/aavishkaar-capital-leads-rs-60-cr-round-in-debt-relief-platform-freed-11158185,Aavishkaar Capital; Sorin Investments; Piper Serica; Sattva Ventures
Prayaan Capital,$13.17,26/02/2026,India,Fintech,Series A,https://entrackr.com/snippets/prayaan-capital-raises-rs-110-cr-in-series-a-round-led-by-peak-xv-11157849,Peak XV Partners
Gushwork,$9.00,26/02/2026,Bengaluru,AI,,https://entrackr.com/snippets/gushwork-secures-9-mn-led-by-susquehanna-asia-vc-11157636,Susquehanna Asia VC; Lightspeed; B Capital; Seaborne Capital; Beenext
Nailinit,$0.36,26/02/2026,India,Beauty,Pre-Seed,https://entrackr.com/snippets/nail-care-brand-nailinit-raises-pre-seed-round-11157460,Gruhas Collective Consumer Fund; Marsshot VC
Companion Labs,$2.50,26/02/2026,India,AI,Seed,https://entrackr.com/snippets/peak-xv-leads-25-mn-round-in-companion-labs-11157241,Peak XV Surge; All In Capital; UntitledVC; DeVC
Reneonix,$0.20,26/02/2026,Chennai,Deeptech,Pre-Seed,https://entrackr.com/snippets/reneonix-raises-rs-17-cr-in-pre-seed-round-led-by-ipv-11157125,Inflection Point Ventures
Internshala,$11.98,26/02/2026,India,Edtech,,https://entrackr.com/news/upgrad-acquires-early-talent-marketplace-internshala-11156922,upGrad
MeltPlan,$10.00,26/02/2026,India,AI,Seed,https://entrackr.com/news/meltplan-raises-10-mn-in-seed-round-led-by-bessemer-11156849,Bessemer Venture Partners; noa
Temple,$54.00,27/02/2026,India,Deeptech,Seed,https://entrackr.com/news/deepinder-goyals-new-startup-temple-raises-54-mn-at-a-190-mn-valuation-11161849,Deepinder Goyal; Steadview Capital; Peak XV Partners; Nikhil Kamath
Origa,$0.45,27/02/2026,India,AI,,https://entrackr.com/snippets/voice-ai-startup-origa-raises-450k-led-by-antler-singapore-11160381,Antler Singapore
Spintly,$8.00,27/02/2026,India,SaaS,Series A,https://entrackr.com/snippets/spintly-raises-8-mn-from-accel-enrission-india-and-others-11160379,Accel; ENRISSION India Capital; Chakra Growth Fund; Alumni Ventures; Spyre VC
Constelli,$20.00,27/02/2026,Hyderabad,Deeptech,Series A,https://entrackr.com/news/defence-tech-startup-constelli-raises-20-mn-led-by-general-catalyst-11159941,General Catalyst; 360 One Asset Management; Pravega Ventures
Inamo,$8.00,02/03/2026,Mumbai,Logistics,,https://entrackr.com/news/quick-commerce-enabler-inamo-raises-8-mn-led-by-prime-venture-partners-11167854,Prime Venture Partners; Shastra VC; Antler India; Gemba Capital
KaarTech,$11.00,03/03/2026,India,SaaS,Series B,https://entrackr.com/exclusive/exclusive-kaartech-raises-rs-100-cr-from-playbook-partners-11173037,Playbook Partners; A91 Partners
RAS Luxury Skincare,$7.50,03/03/2026,Raipur,Beauty,Series B,https://entrackr.com/snippets/ras-luxury-skincare-raises-75-mn-in-series-b-led-by-dabur-ventures-11171406,Dabur Ventures; Unilever Ventures
Bubble Me,$0.18,03/03/2026,Chandigarh,Beauty,Pre-Seed,https://entrackr.com/snippets/bubble-me-raises-rs-15-cr-in-pre-seed-round-led-by-ajvc-11171125,AJVC
Artium Academy,$2.13,03/03/2026,India,Edtech,Series A,https://entrackr.com/exclusive/artium-academy-to-raise-fresh-funds-at-over-4x-valuation-premium-11171098,Jejurikar Longevity Trust; Savitha Ramesh; Chiratae Ventures
Pronto,$25.00,03/03/2026,India,Logistics,Series B,https://entrackr.com/news/pronto-raises-25-mn-in-series-b-led-by-epiq-capital-11170918,Epiq Capital; Glade Brook Capital; General Catalyst; Bain Capital Ventures
