Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zeta,$209.00,27/07/2019,Mumbai,Fintech,Series A,https://entrackr.com/2019/07/funding-indian-startups-week-july-7/,CDC Group;Chirate Ventures;Inventus Capital;Bharat Innovation Fund while existing backers IDFC-Parampara Fund also participated in the round;Accel Partners
Cred,$4.00,26/07/2019,India,Fintech,Series B,https://entrackr.com/2019/07/amidst-closing-three-digit-round-cred-bags-4-mn-from-sequoia/,Sequoia
LEAP,$25.87,26/07/2019,Mumbai,Logistics,Series C,https://entrackr.com/2019/07/leap-india-bags-rs-216-tvs/,TVS Capital;TCI Ventures;SSG Capital Management Group;Marico founder Harsh Mariwala’s son;Rishabh Mariwala
Indifi,$21.00,26/07/2019,India,Fintech,Series B,https://entrackr.com/2019/07/indifi-funding-21-mn/,CDC Group
Udaan,$10.00,25/07/2019,India,E-commerce,Series D,https://entrackr.com/2019/07/udaan-recieve-10-mn-trustroot/,Lightspeed Venture Partners;SoftBank for the mega-round
Zeta,$60.00,23/07/2019,Mumbai,Fintech,Series C,https://entrackr.com/2019/07/zeta-raise-60-mn-sodexo/,
GOQii,$1.65,22/07/2019,Mumbai,General,Series C,https://entrackr.com/2019/07/goqii-raises-rs-13-81-cr-us-based-holding-entity/,Co;DSG Consumer Partners;Ratan Tata;Niraj Arora;GOQii is aiming at a $50-70 million in Series C round
PayMate,$25.00,22/07/2019,Mumbai,General,Series D,https://entrackr.com/2019/07/b2b-paymate-25-mn-visa/,PayMate competes;Mayfair 101
GOQii,$1.65,23/07/2019,Mumbai,Web3 & Crypto,Series B,https://yourstory.com/2019/07/wearable-tech-startup-goqii-funding-parent-entity,Mitsui
Pariksha,$0.48,23/07/2019,Pune,Edtech,Pre-Series A,https://yourstory.com/2019/07/edtech-startup-funding-pariksha-venture-catalysts,
Cellestial E-Mobility,$11.98,23/07/2019,Hyderabad,Logistics,Series B,https://yourstory.com/2019/07/startup-funding-cellestial-e-mobility-electric-tractors,
Snapdeal,$110.81,23/07/2019,New Delhi,E-commerce,,https://yourstory.com/2019/07/ecommerce-snapdeal-funding-anand-piramal,
Cash Suvidha,$2.30,23/07/2019,New Delhi,Fintech,Pre-Series A,https://yourstory.com/2019/07/fintech-startup-funding-cash-suvidha-debt-lending,
Pyze,$4.60,25/07/2019,India,Deeptech & AI,Series D,https://yourstory.com/2019/07/ai-analytics-startup-pyze-funding-illuminate-ventures,Illuminate Ventures;John Chisholm Ventures;DoubleRock in March 2016;Benhamou Global Ventures
Raena,$1.80,24/07/2019,India,Deeptech & AI,Seed,https://yourstory.com/2019/07/startup-funding-social-media-influencer-raena,Beenext;Beenos Strive
PlayShifu,$7.00,25/07/2019,Bengaluru,General,Series A,https://yourstory.com/2019/07/playshifu-startup-funding-chiratae-inventus,Chiratae (formerly IDG Ventures India);Inventus Capital;Bharat Innovation Fund (BIF);IDFC-Parampara Fund
Quikr,$2.40,25/07/2019,Bengaluru,General,Debt,https://yourstory.com/2019/07/startup-quikr-funding-trifecta-capital-online-classifieds,Tiger Global Management;Kinnevik;Warburg Pincus;Matrix Partners India;Norwest Venture Partners;NGP Capital;Steadview Capital
UrbanClap,$0.18,26/07/2019,Gurugram,E-commerce,Series D,https://yourstory.com/2019/07/startup-funding-urbanclap-former-flipkart-cpo-sab-holdings,Steadview Capital;Rs 11 crore in FY17
Brainly,$30.00,26/07/2019,India,Edtech,Series B,https://yourstory.com/2019/07/edtech-platform-brainly-funding-naspers-runa-capital-manta-ray,Naspers;Runa Capital
PaisaDukan,$1.30,26/07/2019,Mumbai,General,,https://yourstory.com/2019/07/peer-to-peer-lending-startup-paisadukan-funding,Manoj Mehta;CEO of MTC Group;Sunil Singhvi;Microsoft;Apple
Cred,$4.00,27/07/2019,Bengaluru,General,,https://yourstory.com/2019/07/whatsapp-cred-funding-zomato-infinity-dining,
SmartE,$11.98,22/07/2019,Delhi,EV & Mobility,Series A,https://yourstory.com/2019/07/electric-vehicle-startup-smarte-mitsui-ev-funding-india,
Cash Suvidha,$2.30,24/07/2019,Delhi,Fintech,Debt,https://inc42.com/buzz/cash-suvidha-raises-debt-funding-to-increase-its-loan-book/,
Quikr,$2.90,24/07/2019,Bengaluru,E-commerce,Debt,https://inc42.com/buzz/exclusive-classifieds-platform-quikr-raises-venture-debt-from-trifecta/,
Capital Float,$9.10,27/07/2019,Bengaluru,Fintech,Series C,https://inc42.com/buzz/capital-float-raises-debt-of-inr-76-cr-this-year-so-far/,
Chaitanya India Fin Credit,$2.99,23/07/2019,Bengaluru,Fintech,Debt,https://entrackr.com/2019/07/sachin-bansal-3-7-mn-microfinance-chaitanya-india/,Sachin Bansal
Five Star Business Finance,$50.00,23/07/2019,Chennai,Fintech,,https://yourstory.com/2019/07/funding-nbfc-five-star-business-finance-tpg-capital,TPG Capital;Matrix Partners India;Norwest Venture Partners;Sequoia;Morgan Stanley
Chaitanya India Finance,$2.99,24/07/2019,Bengaluru,Fintech,Debt,https://yourstory.com/2019/07/funding-sachin-bansal-chaitanya-india-finance,Sachin Bansal
Drip Capital,$25.00,24/07/2019,Mumbai,Fintech,Series B,https://yourstory.com/2019/07/funding-startup-digital-financing-drip-capital-accel,Accel;Sequoia India;Wing VC;Y Combinator;GC1 Ventures;Trusted Insight
Coverfox,$4.79,25/07/2019,Mumbai,Fintech,Series C,https://yourstory.com/2019/07/insure-tech-startup-coverfox-funding-insurance,International Finance Corporation;Aegon Digital Investments;Transamerica Ventures;Accel India;SAIF Partners
boAt,$1.92,26/07/2019,Delhi,Consumer Electronics,Debt,https://yourstory.com/2019/07/startup-funding-consumer-audio-startup-boat-innoven-capital,InnoVen Capital
OkCredit,$1.00,22/07/2019,Faridabad,Fintech,Debt,https://yourstory.com/2019/07/funding-tiger-global-okcredit-parent-entity,OkTech Inc
