Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Pickyourtrail,$3.00,18/02/2019,India,General,Series A,https://entrackr.com/2019/02/traveltech-startup-pickyourtrail-bags-3-mn-series-a-round/,Zoho Corp co-founder Kumar Vembu
Zilingo,$225.00,12/02/2019,Bengaluru,E-commerce,Series C,https://yourstory.com/2019/02/zilingo-raises-series-d-funding-of-225-million-bui-ofvigdksls,Sequoia Capital;Temasek;Burda Principal Investments;Sofina;EDBI;Singapore Investment fund
Open,$5.00,12/02/2019,India,General,Pre-Series A,https://yourstory.com/2019/02/neo-banking-startup-open-raises-5m-in-series-a-fun-a69tnymg3n,Beenext;Speedinvest;3one4 Capital;3one4;Unicorn India Ventures;Recruit Co;Angellist Syndicate
Shiksha Finance,$6.59,16/02/2019,Chennai,Deeptech & AI,,https://yourstory.com/2019/02/shiksha-finance-funding-angel-tax-4npcfpckx4,
Shiksha Finance,$6.59,15/02/2019,Chennai,General,Series A,https://yourstory.com/2019/02/shiksha-finance-funding-capital-dzsq9w68gw,
smallcase,$8.00,12/02/2019,Bengaluru,Fintech,Series A,https://yourstory.com/2019/02/investment-platform-smallcase-raises-8-m-series-a--htzhjboxv7,Sequoia India;Blume Ventures;Straddle Capital;Beenext;WEH Ventures;DSP Adiko
OYO,$100.00,14/02/2019,Gurugram,Hospitality,,https://yourstory.com/2019/02/oyo-china-funding-didi-chuxing-r9lyjtroza,Didi Chuxing
Dailyhunt,$60.00,18/02/2019,Bengaluru,Media & Content,Series E,https://entrackr.com/2019/02/dailyhunt-funding-goldman-sachs/,Goldman Sachs Investment Partners
Open,$5.00,13/02/2019,Bengaluru,Fintech,Series A,https://inc42.com/buzz/neo-banking-startup-open-raises-5-mn-from-beenext-speedinvest/,Beenext;Speedinvest;3one4 Capital;Unicorn India Ventures;Recruit Co
Zillious,,14/02/2019,Delhi,SaaS,Acquisition,https://inc42.com/buzz/ebix-grabs-major-stake-in-indias-saas-travel-company-zillious/,Ebix
