Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Innoviti,$45.00,08/07/2022,India,Fintech,Series D,https://inc42.com/buzz/innoviti-secures-45-mn-in-closing-series-d-funding-round/,Singapore-based equity firm Panthera Growth Partners
Mn,$116.00,09/07/2022,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/funding-galore116-mn-raised-by-indian-startups-this-week/,
Vegrow,$25.00,11/07/2022,Bengaluru,Agritech,Series A,https://inc42.com/buzz/agritech-startup-vegrow-25-mn-expand-geographical-reach/,Prosus Ventures
Aerem,$2.50,11/07/2022,India,Fintech,Pre-Series A,https://inc42.com/buzz/aerem-secures-funding-to-offer-credit-to-indian-solar-companies/,Blume Ventures
Wheelocity,$12.00,12/07/2022,India,Agritech,Series A,https://inc42.com/buzz/wheelocity-raises-12-mn-to-solve-supply-chain-issues-for-quick-commerce-startups/,Lightspeed Venture Partners;Anicut Capital
Rocketship.vc,$125.00,13/07/2022,India,General,Series A,https://inc42.com/buzz/rocketship-vc-125-mn-first-close-third-fund/,
Homexchange,$4.00,13/07/2022,Mumbai,Proptech,,https://inc42.com/buzz/proptech-startup-homexchange-raises-4-mn-to-expand-presence-across-the-country/,Oberoi Realty;Anarock
PropReturns,$11.98,13/07/2022,India,Fintech,,https://inc42.com/buzz/proptech-startup-propreturns-bags-funding-from-creds-kunal-shah-others/,Gokul Rajaram from Coinbase;Pinterest;1947 Rise;Varun Alagh from Mamaearth;Sandeep Agarwal from ShopClues;Droom among others participated in the funding round
ZKX,$4.50,14/07/2022,India,Web3 & Crypto,Seed,https://inc42.com/buzz/dubai-based-zkx-raises-seed-funding-to-simplify-crypto-trading-for-mobile-friendly-markets-like-india/,
WonderLend Hubs,$1.60,13/07/2022,India,Fintech,Seed,https://entrackr.com/2022/07/fintech-startup-wonderlend-hubs-raises-seed-round/,Inflection Point Ventures
Zbyte,$10.00,12/07/2022,India,Web3 & Crypto,,https://entrackr.com/2022/07/decentralized-blockchain-platform-zbyte-raises-10-mn/,
String Bio,$20.00,11/07/2022,Bengaluru,General,Series B,https://entrackr.com/2022/07/biotech-startup-string-bio-raises-20-mn-in-series-b/,Woodside Technologies Pty Ltd
MarketWolf,$89.69,09/07/2022,India,Fintech,Series A,https://entrackr.com/2022/07/funding-and-acquisitions-in-indian-startups-this-week-04-july-09-july/,
QueueBuster,$7.54,08/07/2022,India,General,,https://entrackr.com/2022/07/queuebuster-raises-rs-63-cr-in-fresh-round/,Chiratae Ventures;Omidyar Network India;Flourish Ventures
Read Swadesh,$2.25,13/07/2022,India,Fintech,Pre-Seed,https://yourstory.com/2022/07/indian-startup-funding-roundup-news-swadesh-wonderlend-hubs-fieldproxy-early-stage-capital,Inflection Point Ventures
Detect Technologies,$28.00,13/07/2022,Chennai,Industrial AI,Series B,https://entrackr.com/2022/07/exclusive-prosus-leads-new-round-in-detect-technologies/,Prosus Ventures;Accel;Elevation Capital;Shell Ventures;Bharat Innovation Fund;Bluehill Capital
OneCard,$100.00,13/07/2022,India,Fintech,Series D,https://entrackr.com/2022/07/exclusive-onecard-becomes-unicorn-with-100-mn-series-d-round/,Temasek;Ocean View;QED Holdings;Sarv Investments;Hummingbird;Sequoia Capital;Matrix Partners
Glance,$200.00,12/07/2022,India,Content Platform,Series D,https://entrackr.com/2022/07/decoding-glance-series-d-round-and-captable/,Jio Platforms
BosonQ Psi,$0.53,12/07/2022,Delhi,Quantum Computing,Pre-Seed,https://entrackr.com/2022/07/quantum-computing-startup-bosonq-psi-raises-pre-seed-round/,3to1 Capital;Abhay Tandon;Vijay Sethi;Chandan Chowdhury
Shadowfax,$12.00,11/07/2022,Bengaluru,Logistics,Series D,https://entrackr.com/2022/07/exclusive-shadowfax-new-round-at-600-mn-valuation/,Flipkart;Trifecta Venture;Qualcomm
LifeWell,$80.00,11/07/2022,India,Healthtech,,https://entrackr.com/2022/07/mfine-merges-with-lifecells-diagnostic-arm-joint-entity-raises-80-mn/,OrbiMed
Visa2Fly,$0.41,08/07/2022,Gurugram,Travel Tech,Pre-Seed,https://entrackr.com/2022/07/visa2fly-raises-414k-in-pre-seed-round/,ODX (On Deck);MarsShot VC;Kepler Operator's fund
String,$20.00,11/07/2022,India,Biotech,Series B,https://inc42.com/buzz/biotech-startup-string-raises-20-mn-to-offer-sustainable-solutions-to-diverse-sectors/,Woodside Energy;Ankur Capital;Dare Ventures;Redstart;Zenfold Ventures
Hyperface,$9.00,13/07/2022,Bengaluru,Fintech,Seed,https://inc42.com/buzz/credit-card-infra-startup-hyperface-bags-9-mn-from-3one4-capital-others/,3one4 Capital;Global Founders Capital;Better Capital;Flipkart Ventures;Groww;Rebalance Angel Community
Clinix,,13/07/2022,India,Health Tech,Acquisition,https://inc42.com/buzz/medibuddy-acquires-healthtech-startup-clinix-to-expand-reach-in-rural-india/,MediBuddy
FAARMS,$10.00,14/07/2022,Bengaluru,Agritech,,https://inc42.com/buzz/ruraltech-startup-faarms-raises-10-mn-to-expand-to-100k-villages-in-2022/,Cornelius Boersch;Koh Boon Hwee;Apoorva Ranjan Sharma;Ramit Mittal
SaveIN,$3.00,14/07/2022,Gurugram,Health Tech,Seed,https://inc42.com/buzz/bnpl-for-healthcare-savein-raises-more-capital-taking-its-total-seed-funding-to-over-7-mn-dollar/,Bayhouse Capital;10X Group
Wysa,$20.00,14/07/2022,India,Health Tech,Series B,https://inc42.com/buzz/wysa-raises-20-mn-to-offer-services-in-vernacular-languages-expand-in-international-market/,HealthQuad;British International Investment;W Health Ventures;Kae Capital;Google Assistant Investments;pi Ventures
Swadesh,$2.25,14/07/2022,India,Fintech,Pre-Seed,https://inc42.com/buzz/cross-border-fintech-startup-swadesh-raises-pre-seed-funding-to-expand-product-suite/,Khosla Ventures;Y Combinator;8VC;Section32
Kindly,$3.50,14/07/2022,Bengaluru,Health Tech,,https://inc42.com/buzz/kindly-raises-funding-to-enter-newer-categories/,Y Combinator;DG Daiwa;Olive Tree;Soma;Goodwater;Gaingels
WOLVES India,,14/07/2022,India,HR Tech,Acquisition,https://inc42.com/buzz/upgrad-rekrut-acquires-recruitment-firm-wolves-india/,upGrad
Mokobara,$6.50,12/07/2022,Bengaluru,Ecommerce,Series A,https://inc42.com/buzz/deepika-padukone-backed-d2c-startup-mokobara-secures-funding-to-enter-new-categories/,Saama Capital;Sauce VC;Alteria Capital;Panthera Peak Ventures;Good Capital;Varun Alagh;Ashish Goel;Ramakant Sharma
