Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Paytm,$1000.00,25/11/2019,Noida,General,Acquisition,https://entrackr.com/2019/11/paytm-raises-1-bn-at-16-bn-valuation/,T Rowe Price;US-based asset management firm T Rowe Price;Discovery Capital;D1 Capital
Perfios,$30.00,23/11/2019,Bengaluru,Fintech,Pre-Series A,https://entrackr.com/2019/11/funding-indian-startups-week-nov-6/,Accel Partners;Chiratae Venture Partners (formerly IDG);Japan-based DG Incubation;DG Daiwa Ventures;HealthQuad;Rebright Partners;Japan-based Toppan Printing Co;India Quotient;Rukam Capital Trust;Niren Shah;MD of Norwest Venture Partners India in his personal capacity
WMall,$9.00,19/11/2019,Bengaluru,E-commerce,Series B,https://entrackr.com/2019/11/social-commerce-app-wmall-bags-9-mn-series-b/,Chiratae Venture Partners;Chiratae Venture Partners (formerly IDG);Accel India;Shunwei Capital
Mosaic Wellness,$10.00,25/11/2019,India,General,Seed,https://yourstory.com/2019/11/funding-consumer-brand-mosaic-wellness-saif-partners-sequoia-capital-matrix-kunal-shah-jitendra-gupta,SAIF;Sequoia;Matrix Partners;SAIF Partners;Sequoia Capital
Loanzen,$4.00,25/11/2019,Chennai,Fintech,,https://yourstory.com/2019/11/funding-startup-loanzen-zephyr-peacock-india,Kae Capital
Punchh,$40.00,22/11/2019,India,E-commerce,Series C,https://yourstory.com/2019/11/funding-customer-marketing-punchh-adams-street-partners-sapphire-ventures,Adams Street Partners;Sapphire Ventures;AllianceBernstein
Flipspaces,$1.15,21/11/2019,Mumbai,Gaming,Venture Debt,https://yourstory.com/2019/11/funding-interior-design-startup-flipspaces-debt-ucic-alex-group,
Aye Finance,$14.97,21/11/2019,Chennai,Fintech,Debt,https://yourstory.com/2019/11/funding-alert-aye-finance-125-cr-fmo,
Svami,$1.00,20/11/2019,Mumbai,General,Pre-Series A,https://yourstory.com/2019/11/svami-startup-funding-pre-series-a-rukam-capital-trust,Rukam Capital Trust;Niren Shah;Managing Director of Norwest Venture Partners India;Singapore-based VC fund - RB Investments
TravelTriangle,$13.00,20/11/2019,Gurugram,Deeptech & AI,Pre-Series A,https://yourstory.com/2019/11/funding-startup-curated-travel-platform-traveltriangle-series-d-kb-global,Fundamentum;Singapore-based RB Investments in February 2017
HQ,$1.50,20/11/2019,Delhi,General,Pre-Series A,https://yourstory.com/2019/11/funding-alert-workspace-provider-myhq-raises-1-5-million,India Quotient;Singapore-based
SimSim,$9.00,19/11/2019,Bengaluru,E-commerce,Series A,https://yourstory.com/2019/11/funding-startup-video-commerce-platform-simsim-accel-shunwei,Accel India;Sunil Kalra;Samarth Bedi;Good Capital
EasyRewardz,$2.00,19/11/2019,Gurugram,Fintech,Series A,https://yourstory.com/2019/11/funding-startup-easyrewardz-series-b-flipkart,Trans-Continental Venture Fund
Music,$2.40,19/11/2019,Mumbai,General,,https://yourstory.com/2019/11/funding-furtados-school-of-music-fsm-ian-fund-dsg-consumer-partners,IAN Fund
Perfios,$50.00,19/11/2019,Bengaluru,Fintech,Pre-Series A,https://yourstory.com/2019/11/funding-perfios-50-million-warburg-pincus-bessemer-venture-partners,Warburg Pincus;Bessemer Venture Partners
