Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Elara Technologies,$35.00,25/08/2018,Delhi,E-commerce,Series A,https://inc42.com/buzz/funding-galore-065/,Hyundai Motors;Ashish Gupta;Fireside Ventures;Edelweiss;Beenext;Sunjay Kapoor of Sona BLW;Telama Investment also participated in this funding round
Elara Technologies,$35.00,20/08/2018,Gurugram,Real Estate Tech,Debt,https://inc42.com/buzz/housing-proptiger-and-makaans-parent-company-secures-35-mn-from-citi-singapore/,Citi Singapore
Walnut,$30.00,21/08/2018,India,Fintech,Acquisition,https://inc42.com/buzz/capital-float-acquires-walnut-for-30-mn-to-strengthen-consumer-lending-business/,Capital Float
Finzy,$2.30,20/08/2018,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/p2p-lending-platform-finzy-raises-2-3-mn-in-pre-series-a-funding-round/,
Sattviko,,22/08/2018,Delhi,Foodtech,Undisclosed,https://inc42.com/buzz/food-startup-sattviko-raises-strategic-funding-to-expand-internationally/,Ashish Gupta;Sunil Chandiramani
Bombay Shaving Company,,23/08/2018,Delhi,E-commerce,Series A,https://inc42.com/buzz/mens-grooming-brand-bombay-shaving-company-raises-series-a-funding/,Colgate-Palmolive;Fireside Ventures
Revv,$14.27,23/08/2018,Gurugram,EV & Mobility,Series B,https://inc42.com/buzz/hyundai-led-14-mn-funding-in-self-drive-car-rental-startup-revv/,Hyundai;Edelweiss;Beenext;Dream Incubator;Sunjay Kapoor;Telama Investment
Raw Pressery,$4.80,21/08/2018,Mumbai,E-commerce,Venture Debt,https://inc42.com/buzz/alteria-capital-makes-first-equity-plus-debt-investment-of-4-8-mn-in-raw-pressery/,Alteria Capital
Revv,$31.00,25/08/2018,Gurugram,Fintech,Series B,https://entrackr.com/2018/08/funding-indian-startups-week-aug-3/,Orios Venture Partners;Endiya Partners;IndusInd Bank;Rajasthan Venture Capital Fund (RVCF);Contrarian Drishti Partners
Imarticus Learning,$2.00,23/08/2018,Mumbai,Edtech,Series B,https://entrackr.com/2018/08/imarticus-learning-fund-2-mn-cba-capital/,
WholesaleBox,$1.80,21/08/2018,Jaipur,E-commerce,,https://entrackr.com/2018/08/wholesalebox-rs-15-cr-orios-venture/,Orios Venture Partners;Contrarian Drishti Partners;RVCF;Rajasthan Venture Capital Fund (RVCF)
Cygni Energy,$6.40,21/08/2018,Hyderabad,General,Seed,https://yourstory.com/2018/08/iit-m-incubated-startup-cygni-energy-raises-6-4-m,Endiya Partners
Sensibull,$0.30,23/08/2018,India,Fintech,Seed,https://entrackr.com/2018/08/zerodha-fund-rs-2-5-cr-sensibull/,Zerodha
Capital Float,$30.00,21/08/2018,India,Fintech,Acquisition,https://entrackr.com/2018/08/capital-float-acquire-walnut-30-mn/,
Liv.ai,,21/08/2018,Bengaluru,Deeptech & AI,Acquisition,https://yourstory.com/2018/08/flipkart-acquires-ai-startup-liv-ai-speech-recognition-capability,Flipkart
