Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
UangTeman,$12.00,07/08/2017,India,SaaS,Series A,https://inc42.com/buzz/uangteman-funding-lending-indonesia/,K2 Venture Capital;Draper Associates
Moong Labs,,11/08/2017,Noida,Media & Entertainment,Undisclosed,https://inc42.com/buzz/moong-labs-nazara-games-funding-mobile/,Nazara Games
BoxMySpace,,05/08/2017,Mumbai,Logistics,Pre-Series A,https://inc42.com/buzz/boxmyspace-warehouse-funding-logistics/,R. Jayakumar;Vaibhav Vohra;Aditya Vazirani;Rhea Vazirani;AVN Business Solutions;Dreamweaver Investments;Satveer Singh Thakral
MyForexEye,$0.22,08/08/2017,Noida,Fintech,Pre-Series A,https://inc42.com/buzz/myforexeye-forex-funding/,Rahul Dev Kumar;Ankit Sharma;Rajesh Mahajan
Flipkart,,10/08/2017,Bengaluru,E-commerce,Undisclosed,https://inc42.com/buzz/softbank-funding-flipkart-ecommerce-snapdeal/,SoftBank Vision Fund
Ola,$36.00,11/08/2017,Bengaluru,EV & Mobility,,https://entrackr.com/2017/08/ola-secures-36-million/,
Doodhwala,$0.21,10/08/2017,Bengaluru,General,Pre-Series A,https://entrackr.com/2017/08/doodhwala-raises-undisclosed-funding/,
Crofarm,$0.60,09/08/2017,Gurugram,General,Pre-Series A,https://entrackr.com/2017/08/farm-retail-supply-chain-crofarm-secures-rs-5-cr-led-factore-ventures/,Factor[e] Ventures;Rajan Anandan;Jitendra Gupta;Google India MD;PayU India MD among others
EM3 AgriServices,$10.00,09/08/2017,Delhi,Agritech,Series B,https://entrackr.com/2017/08/em3-agriservices-secures-10-mn/,Global Innovation Fund;Aspada Investment also participated in it;Soros Development Fund;Aspada Investment
Five Star Business Finance,$39.88,10/08/2017,Chennai,Fintech,Series C,https://entrackr.com/2017/08/five-star-raises-rs-333-crore/,Norwest Venture Partners;Sequoia Capital;Morgan Stanley Private Equity Asia;Matrix Partners
StayAbode,,10/08/2017,Bengaluru,Real Estate,Undisclosed,https://entrackr.com/2017/08/co-living-stayabode-raises-fund/,Incubate Fund;Sanjay Shenoy;Mridul Upreti;Gaurav Bhalotia;Vishal Lulla
Careem,,08/08/2017,Dubai,EV & Mobility,Undisclosed,https://entrackr.com/2017/08/didi-chuxing-invests-in-dubai-based-ride-hailing-firm-careem/,Didi Chuxing
Teknophile,$0.03,05/08/2017,Hyderabad,SaaS,Seed,https://entrackr.com/2017/08/technology-startup-teknophile-secures-25000-in-angel-funding/,NRIs
