Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Cureinstant,$0.12,10/09/2016,Delhi,Healthtech,Series A,https://inc42.com/flash-feed/cureinstant-seed-funding/,
Freshboxx,,09/09/2016,Karnataka,E-commerce,Undisclosed,https://inc42.com/flash-feed/freshboxx-angel-funding/,Ravi Linganuri
Inuxu,$3.00,12/09/2016,India,Media & Entertainment,Acquisition,https://inc42.com/flash-feed/fork-media-acquires-inuxu/,Fork Media
Nykaa,$12.00,12/09/2016,India,E-commerce,,https://inc42.com/flash-feed/nykaa-12-mn/,Sunil Munjal;Mariwala family
Glam Studios,$0.24,12/09/2016,Noida,Consumer Services,,https://inc42.com/flash-feed/glam-studios-angel-funding/,Pradeep Mirani;Aqeel Ahmed;Anand Ladsariya;Nitin Agarwal
IdeaChakki,,12/09/2016,Delhi,Foodtech,Undisclosed,https://inc42.com/flash-feed/ratan-tata-invests-in-ideachakki/,Ratan Tata
StayGlad,,13/09/2016,Bengaluru,Consumer Services,Acquisition,https://inc42.com/flash-feed/quikr-acquires-stayglad/,Quikr
Nearbuy,$0.24,14/09/2016,Gurgaon,E-commerce,Venture Debt,https://inc42.com/flash-feed/nearbuy-15-mn-venture-debt/,BlackSoil Capital
Citrus Pay,$130.00,14/09/2016,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/payu-acquires-citrus-pay/,PayU
LensPick,,15/09/2016,India,E-commerce,Undisclosed,https://inc42.com/flash-feed/lenspick-funding/,Scadea Solutions
Zeroinfy,,14/09/2016,Kolkata,Edtech,Seed,https://inc42.com/flash-feed/zeroinfy-seed-funding/,Calcutta Angels Network
KarmaCircles,,10/09/2016,India,Edtech,Seed,https://inc42.com/flash-feed/karmacircles-seed-funding/,Harinder Takhar;Zain Raj;Prasad Kaipa;Abaran Deep;Aseem Sood;Mustafa Patni
IdeaChakki,,13/09/2016,Delhi,Foodtech,Undisclosed,https://yourstory.com/2016/09/ratan-tata-invests-ideachakki,Ratan Tata
CheersOye!,,09/09/2016,Mumbai,Fintech,Undisclosed,https://yourstory.com/2016/09/cheersoye-angel-funding,
