Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Swiggy,$210.00,21/06/2018,Bengaluru,Foodtech,Series F,https://inc42.com/buzz/swiggy-raises-210-mn-in-series-g-funding-led-by-naspers-and-dst-global/,Naspers And DST Global;Naspers;Meituan-Dianping in February;Existing Shareholder Meituan-Dianping And New Investor Coatue Management;Swiggy’s existing shareholder
Clinivantage,$1.00,21/06/2018,Mumbai,Healthtech,,https://inc42.com/buzz/iot-focussed-healthtech-startup-clinivantage-raises-1-mn-from-us-based-investor/,
Swiggy,$210.00,23/06/2018,Bengaluru,Fintech,,https://inc42.com/buzz/funding-galore-057/,Naspers;Accel Partners;Swiggy’s existing shareholder;Meituan-Dianping;Coatue Management
Cashify,,18/06/2018,Gurugram,E-commerce,Undisclosed,https://inc42.com/buzz/recommerce-startup-cashify-raises-funding-partners-with-chinas-aihuishou/,AiHuiShou
IndiQube,$15.00,18/06/2018,Bengaluru,Real Estate Tech,,https://inc42.com/buzz/coworking-space-provider-indiqube-raises-15-mn-from-westbridge-capital-others/,WestBridge Capital;Ashish Gupta
RentSher,$1.10,19/06/2018,Bengaluru,E-commerce,,https://inc42.com/buzz/online-product-rental-startup-rentsher-raises-1-1-mn-from-abu-dhabi-and-dubai-based-investors/,Shorooq Investments;Latitude Consultants
Purplle,$2.57,21/06/2018,Mumbai,E-commerce,,https://inc42.com/buzz/beauty-products-marketplace-purplle-raises-2-57-mn-funding/,JSW Ventures;Patrick Chong Fook Seng
Wonderchef,$10.20,21/06/2018,Mumbai,E-commerce,,https://inc42.com/buzz/sanjeev-kapoors-wonderchef-gains-10-2-mn-funding-from-amicus-capital/,Amicus Capital
Drip Capital,$15.00,21/06/2018,India,Fintech,,https://inc42.com/buzz/sme-lending-startup-drip-capital-raises-15-mn-equity-funding-from-accel-sequoia-india-and-others/,Accel;Sequoia India;Wing VC;Y Combinator
Flyin,$50.00,22/06/2018,India,Travel Tech,Acquisition,https://inc42.com/buzz/cleartrip-agrees-to-acquire-saudis-flyin-in-a-deal-worth-50-mn/,Cleartrip
Wicked Ride,$8.98,22/06/2018,Bengaluru,EV & Mobility,,https://inc42.com/buzz/bike-rental-startup-wicked-ride-raises-8-98-mn-from-sequoia-accel/,Sequoia Capital;Accel Partners;Raghunandan Gangappa
SMECorner,$7.00,20/06/2018,Mumbai,Fintech,,https://inc42.com/buzz/micro-lending-startup-smecorner-raises-7-mn-funding-from-capital-first-others/,Capital First;Accion Venture Lab
WickedRide,$120.00,23/06/2018,Bengaluru,Deeptech & AI,Acquisition,https://yourstory.com/2018/06/paypal-acquires-simility-for-120-m-wickedride-raises-9-1-m-led-by-sequoia-capital-accel-daily-capsule,Sequoia Capital;Accel;Accel Partners
WickedRide,$9.10,22/06/2018,Bengaluru,General,Bridge,https://yourstory.com/2018/06/f-word-wickedride-raises-9-1-m-funding-led-sequoia-capital-accel-partners,Sequoia Capital;Accel Partners
Clinivantage,$210.00,22/06/2018,Gurugram,Fintech,Series A,https://yourstory.com/2018/06/swiggy-confirms-fund-raise-of-210m-clinivantage-raises-1-m-from-metaform-ventures,Naspers;Coatue Management;Y-Combinator
Tynor Orthotics,$17.13,19/06/2018,Mohali,General,,https://yourstory.com/2018/06/tynor-orthotics-raises-rs-143-crore-funding-led-lighthouse-funds,Lighthouse Funds;Thuasne Participation;France
IndiQube,$11.98,19/06/2018,Pune,Fintech,,https://yourstory.com/2018/06/mobikwik-invests-in-data-science-company-indiqube-raises-rs-100-cr-from-westbridge-capital-daily-capsule,WestBridge Capital
Pivotchain Solutions,$0.24,18/06/2018,Pune,Deeptech & AI,,https://entrackr.com/2018/06/mobikwik-invest-rs-2-cr-pivotchain/,MobiKwik
Cube26,,19/06/2018,New Delhi,Deeptech & AI,Acquisition,https://yourstory.com/2018/06/paytm-acquires-flipkart-tiger-global-funded-startup-cube26-heres,Paytm
