Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mobisy,$3.50,22/05/2018,Bengaluru,SaaS,,https://inc42.com/buzz/bengaluru-based-mobisy-raises-3-5-mn-in-funding/,SVCL;SIDBI Venture Capital Limited (SVCL)
BetterPlace,$3.00,23/05/2018,Bengaluru,Fintech,Series A,https://inc42.com/buzz/betterplace-raises-3-mn-to-find-a-better-place-for-100-mn-blue-collar-workforce-in-indian-corporates/,3one4 Capital In Participation;3one4 Capital
IAN,$33.20,24/05/2018,India,Fintech,,https://inc42.com/buzz/ian-raises-33-2-mn-for-its-maiden-fund/,
ImpactGuru,$2.00,21/05/2018,Mumbai,Fintech,Series A,https://inc42.com/buzz/crowdfunding-platform-impactguru-raises-2mn-in-series-a-funding/,Apollo Hospitals Group;Venture Catalysts;RB Investments;Currae Healthtech Fund
Raw Pressery,$7.78,21/05/2018,Mumbai,Foodtech,,https://inc42.com/buzz/organic-juice-startup-raw-pressery-secures-9-55-mn-funding/,Sequoia Capital;Saama Capital;DSG Consumer Partners
NewsDog,$50.00,22/05/2018,India,Media & Entertainment,Series C,https://inc42.com/buzz/content-aggregator-newsdog-raises-50-mn-in-series-c-funding/,Tencent;DHVC;Legend Capital;Dotc United Group
Milkbasket,$7.00,22/05/2018,Gurugram,E-commerce,Series A,https://inc42.com/buzz/kalaari-capital-and-beenext-led-7-mn-funding-in-micro-delivery-startup-milkbasket/,Kalaari Capital;BeeNext
CashCare,,22/05/2018,India,Fintech,Acquisition,https://inc42.com/buzz/fintech-startup-earlysalary-acquires-cashcare/,EarlySalary
mFine,$4.20,22/05/2018,India,Healthtech,Series A,https://inc42.com/resources/why-prime-invested-in-mfine/,Prime Venture Partners
TicketNew,,23/05/2018,Chennai,Media & Entertainment,Acquisition,https://inc42.com/buzz/paytm-acquires-alibaba-pictures-backed-ticketnew/,Paytm
Smartivity Labs,$2.00,23/05/2018,Delhi,Edtech,,https://inc42.com/buzz/ar-focussed-edtech-startup-smartivity-labs-raises-2-mn/,Ashish Kacholia
NewsDog,$62.00,26/05/2018,Gurugram,Fintech,Series A,https://entrackr.com/2018/05/funding-indian-startups-may/,SIDBI Venture Capital Limited (SVCL);Kalaari Capital;Apollo Hospitals Group;Venture Catalysts;Blume Ventures;Unilever Ventures
Arzooo,$0.18,24/05/2018,Bengaluru,E-commerce,Seed,https://entrackr.com/2018/05/reverse-auction-arzooo-seed-fund/,
Impact Guru,$2.00,21/05/2018,Mumbai,Healthtech,Series A,https://entrackr.com/2018/05/crowdfunding-impact-guru-2-mn-fund/,Apollo Hospitals Group;Venture Catalysts;RB Investments--a Singapore based VC fund;Currae Healthtech Fund
LifeSight,$2.00,25/05/2018,Bengaluru,SaaS,Pre-Series A,https://yourstory.com/2018/05/ai-driven-location-intelligence-platform-lifesight-raises-pre-series-funding-2-m,
Smartivity,$2.00,25/05/2018,Delhi,E-commerce,,https://yourstory.com/2018/05/go-jek-invests-on-international-expansion-smartivity-raise-funds-daily-capsule,AdvantEdge Founders;Ant Space
Smartivity,$2.00,24/05/2018,Delhi,General,Pre-Series A,https://yourstory.com/2018/05/stem-based-toys-startup-smartivity-secures-second-pre-series-a-funding-of-2-m-from-ashish-kacholia-and-others,AdvantEdge Founders;Ant Space
Mobisy,$3.50,23/05/2018,Bengaluru,SaaS,,https://yourstory.com/2018/05/yourstory-tech30-startup-mobisy-raises-3-5-m-sidbi-others,SIDBI Venture Capital Limited (SVCL);Triton Investment Advisors;Ojas Partners
ImpactGuru,$2.00,22/05/2018,India,Healthtech,Series A,https://yourstory.com/2018/05/paytm-mall-to-offer-no-cost-emi-rocketium-impactguru-raise-funds-microsoft-acquires-semantic-machines-daily-capsule,Apollo Hospitals Group;Venture Catalysts;RB Investments
Rocketium,,21/05/2018,Bengaluru,SaaS,Seed,https://yourstory.com/2018/05/rocketium-raises-seed-funding-led-blume-ventures-angel-investors,Blume Ventures;TN Hari;Raghunandan G
LifeSight,$2.00,26/05/2018,Bengaluru,SaaS,Pre-Series A,https://yourstory.com/2018/05/samsung-to-pay-539-m-to-apple-lifesight-raises-pre-series-a-funding-of-2-m-daily-capsule,Provident Capital Partners
Milkbasket,$7.00,23/05/2018,Gurugram,E-commerce,Series A,https://yourstory.com/2018/05/ola-expands-operations-in-australia-milkbasket-newsdog-raise-funds-earlysalary-acquire-cashcare-daily-capsule,Kalaari Capital;BeeNext;Blume Ventures;Unilever Ventures
