Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Skymet,$4.50,18/12/2017,Noida,Agritech,Series A,https://inc42.com/buzz/skymet-agritech-funding-insuresilience/,
Springboard,$9.50,19/12/2017,Bengaluru,Edtech,Series A,https://inc42.com/buzz/edtech-startup-springboard-funding/,Costanoa Ventures;Inmobi founder Naveen Tewari;Blue Fog Capital;Noodle CEO John Katzman
Smaaash Entertainment,$14.00,22/12/2017,Mumbai,Gaming,Acquisition,https://inc42.com/buzz/entertainment-startup-smaaash-funding/,
9stacks,$1.55,19/12/2017,Delhi,Media & Entertainment,Seed,https://inc42.com/buzz/online-gaming-9stacks-funding/,Swati Gupta;Purnima Khandelwal;Maheshwer Peri;Kartik Sheth
KaHa,$4.50,19/12/2017,Singapore,Enterprise Tech,,https://inc42.com/buzz/iot-startup-kaha-funding/,Metals International;Jungle Ventures;SPRING SEEDS Capital;YourNest
Faircent,$3.90,20/12/2017,Gurugram,Fintech,Series B,https://inc42.com/buzz/p2p-lending-startup-faircent-funding/,Incofin Investment Management;JM Financial;3one4 Capital;M&S Partners;Aarin Capital;Muthoot Fincorp;Das Capital
YourQuote,$1.00,20/12/2017,Delhi,Media & Entertainment,Seed,https://inc42.com/buzz/content-startup-yourquote-funding/,IDG Ventures India;Atul Goel;Axilor
Waaree Energies,$55.00,23/12/2017,Delhi,Edtech,Series A,https://entrackr.com/2017/12/indian-startups-funding-news-12/,IDG Ventures India;Incofin Investment Management;Costanoa Ventures;GEMs Partners;Learn Capital;Appdynamics founder Jyoti Bansal
Indus OS,$4.00,21/12/2017,Mumbai,General,Series A,https://entrackr.com/2017/12/operating-system-indus-os-raises-4-mn/,
YourQuote,$1.00,21/12/2017,Delhi,General,Series A,https://entrackr.com/2017/12/content-sharing-yourquote-1-mn-idg/,IDG Ventures India;Matrix Partners India;Atul Goel of the Essel City Group;Axilor Ventures;S D Shibhulal
EasyBuyHealth,$0.24,20/12/2017,Kolkata,Healthtech,Series C,https://entrackr.com/2017/12/easybuyhealth-seed-funding/,MEMG CDC;Tanncam;HBM Healthcare Investment;Vidal Healthcare;GrowX Ventures
Hyperloop,$50.00,19/12/2017,Bengaluru,General,,https://entrackr.com/2017/12/hyperloop-50-mn-richard-branson-chairman/,Virgin Atlantic’s Richard Branson to create ultra-high-velocity transportation solution has raised $50 million in new financing from existing investors Caspian Venture Capital;DP World
Baby Destination,$0.24,18/12/2017,Delhi,General,,https://entrackr.com/2017/12/baby-destination-raises-rs-2-cr-fund/,GEMs Partners
NOW,,20/12/2017,Noida,Logistics,Undisclosed,https://entrackr.com/2017/12/now-bags-funding/,Hero Electric promoters;Maple Capital Advisors;Vinay Goyal
Foodpanda,$200.00,19/12/2017,India,Foodtech,Acquisition,https://entrackr.com/2017/12/ola-acquires-foodpanda/,Ola
KaHa,$4.50,20/12/2017,Bengaluru,General,,https://yourstory.com/2017/12/singapore-based-kaha-raises-4-5m-yournest-others,
Univariety,$1.50,21/12/2017,India,Edtech,,https://yourstory.com/2017/12/univariety-edtech-startup-raises-funding-rs-12-5-cr-info-edge,Info Edge
