Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zomato,$210.00,13/10/2018,India,Foodtech,,https://inc42.com/buzz/zomato-raises-210-mn-from-alibabas-alipay-singapore/,Ant Financial
BookMyBai,$0.12,13/10/2018,Mumbai,General,Pre-Series A,https://inc42.com/buzz/domestic-help-provider-bookmybai-raises-pre-series-a-funding-from-japanese-investors/,Japan-based social venture fund ARUN Seed
LetsTransport,$12.00,11/10/2018,Bengaluru,E-commerce,Seed,https://inc42.com/buzz/letstransport-raises-12-mn-from-shanghai-based-fosun-international-others/,
BlackBuck,$27.30,08/10/2018,Bengaluru,Logistics,,https://inc42.com/buzz/online-logistics-startup-blackbuck-gets-27-3-mn-in-funding-adds-sequoia-as-a-new-investor/,Sequoia Capital;Accel;Sands Capital
Mettl,,09/10/2018,Gurugram,SaaS,Acquisition,https://inc42.com/buzz/mercer-to-bet-on-global-talent-assessment-market-with-mettl-acquisition/,Mercer
Innov8,$4.00,11/10/2018,Gurugram,Real Estate Tech,Pre-Series A,https://inc42.com/buzz/innov8-looks-to-double-its-seat-count-in-next-6-months-with-4-mn-fresh-funding-round/,Credence Family Office
ElaWoman,$3.00,11/10/2018,New Delhi,Healthtech,Series A,https://inc42.com/buzz/chiratae-ventures-invests-3-mn-in-women-focused-healthtech-startup-elawoman/,Chiratae Ventures;Alkemi Venture Partners
Clearfunds,,11/10/2018,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/mobikwik-comes-to-battle-with-paytm-money-with-clearfunds-acquisition/,MobiKwik
GoZefo,$3.00,13/10/2018,Bengaluru,General,Series A,https://entrackr.com/2018/10/refurbished-marketplace-gozefo-fund-3-mn/,New York-based FJ Labs;Sequoia;Helion
BlackBuck,$50.00,12/10/2018,Delhi,Logistics,Pre-Series A,https://yourstory.com/2018/10/weekly-funding-roundup-50m-startup-12-10-2018,Credence Family Office
LetsTransport,$12.00,12/10/2018,Pune,E-commerce,Seed,https://yourstory.com/2018/10/letstransport-raises-12-million-shanghai-based-fosun,Japan's payment gateway company GMO in 2017
Innov8,$4.00,12/10/2018,Mumbai,General,Pre-Series A,https://yourstory.com/2018/10/mobikwik-clearfunds-curefit-daily-capsule,Accel Partners;Kalaari Capital;Chiratae Ventures (formerly known as IDG ventures);Credence Family Office
Innov8,$4.00,13/10/2018,Delhi,E-commerce,Pre-Series A,https://entrackr.com/2018/10/funding-indian-startups-week-oct-2/,Credence Family Office
Betterhalf.ai,$0.50,12/10/2018,Bengaluru,E-commerce,Seed,https://entrackr.com/2018/10/betterhalf-ai-seed-fund/,Shailesh Rao;Vinay Subramanian;Rehan A Khan
Mettl,$35.93,10/10/2018,Gurugram,SaaS,Acquisition,https://yourstory.com/2018/10/rs-33-cr-investment-rs-300-cr-exit-india-needs-celebrate-mettls-acquisition,Mercer
