Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$844.00,18/06/2022,India,Edtech,,https://inc42.com/buzz/funding-galore-844-mn-raised-by-indian-startups-this-week/,
PayGlocal,$12.00,18/06/2022,India,Fintech,Series B,https://inc42.com/buzz/payglocal-raises-12-mn-funding-to-scale-cross-border-payments/,Sequoia India
Plobal Apps,$8.50,17/06/2022,India,D2C,,https://inc42.com/buzz/no-code-app-development-startup-plobal-apps-raises-8-5-mn-to-strengthen-presence-in-north-america/,Elevation Capital;Bessemer Venture Partners;Better Capital
FinBox,$15.00,20/06/2022,Bengaluru,Fintech,,https://inc42.com/buzz/b2b-fintech-saas-startup-finbox-secures-15-mn-expand-sea/,A91 Partners
Vahak,$14.00,21/06/2022,Bengaluru,Logistics,Series A,https://inc42.com/buzz/logistics-marketplace-vahak-14-mn-empower-smes-single-truck-owners/,Nexus Venture Partners
Waycool,$40.00,22/06/2022,India,Agritech,Series D,https://inc42.com/buzz/57-stars-leads-waycools-40-mn-fundraise-to-streamline-agri-supply-chain/,
Leap,$75.00,22/06/2022,Bengaluru,EV & Mobility,Series D,https://inc42.com/buzz/leap-raises-75-mn-to-help-students-plan-out-their-overseas-studies/,Owl Ventures;Steadview Capital;Paramark Ventures;Jungle Ventures;Sequoia Capital India
Chaayos,$53.00,23/06/2022,India,E-commerce,Series C,https://inc42.com/buzz/chaayos-raises-53-mn-in-series-c-funding-to-add-100-physical-stores-in-2022/,Alpha Wave Ventures;Elevation Capital;Think Investments;Tiger Global
WeRize,$15.50,23/06/2022,India,Fintech,Series B,https://inc42.com/buzz/fintech-startup-werize-secures-15-5-mn-to-offer-bespoke-products-to-underserved-consumers/,Sony Innovation Fund;3one4 Capital;Kalaari Capital;Picus Capital;Orios Venture Partners
Stashfin,$270.00,21/06/2022,India,Fintech,Series C,https://inc42.com/buzz/fintech-startup-stashfin-raises-270-mn-to-expand-footprint-across-south-asia-sea/,Uncorrelated Ventures;Fasanara Capital;Abstract Ventures;Kravis Investment Partners;Snow Leopard
Spry,$7.00,22/06/2022,India,Healthtech,,https://entrackr.com/2022/06/spry-raises-7-mn-in-fresh-round/,F-Prime Capital;Together Fund
Settlin,$1.00,20/06/2022,Bengaluru,Proptech,Pre-Series A,https://entrackr.com/2022/06/settlin-raises-1-mn-in-pre-series-a-round/,
Gullak,$1.20,17/06/2022,India,General,,https://entrackr.com/2022/06/gullak-raises-rs-10-cr-in-fresh-round/,Better Capital;Stellaris Venture Partners;Sheetal Lalwani;Shan MS Ramanathan RV;Maya Kunnath;Nitin Gupta;Prasanna Sankar
Surge-backed Procol,$5.50,17/06/2022,Gurugram,Fintech,Pre-Series A,https://entrackr.com/2022/06/y-combinator-and-surge-backed-procol-raises-5-5-mn-in-a-new-round/,MarsShot Ventures
FanClash,$40.00,17/06/2022,Gurugram,General,Series A,https://entrackr.com/2022/06/fanclash-raises-40-mn-from-sequoia-falcon-polygon-and-others/,
Cashify,$90.00,23/06/2022,Gurugram,Re-commerce,Series E,https://entrackr.com/2022/06/cashify-scoops-up-90-mn-in-series-e-round/,NewQuest Capital;Prosus;Bessemer;Blume Ventures;Olympus Capital;Paramark Ventures
ReshaMandi,$15.00,22/06/2022,Bengaluru,Agritech,Series A,https://entrackr.com/2022/06/exclusive-reshamandi-starts-new-round-with-15-mn-from-existing-investor/,Creation Investments
Upskillz Games,,21/06/2022,Gurugram,Gaming,Acquisition,https://entrackr.com/2022/06/winzo-acquires-gaming-studio-upskillz-games/,WinZO
LeadSquared,$153.00,21/06/2022,Bengaluru,SaaS,Series C,https://entrackr.com/2022/06/saas-company-leadsquared-turns-unicorn-with-153-mn-series-c-round/,WestBridge Capital
Paavan (BharatFirst Technologies),$0.50,21/06/2022,India,Content,Seed,https://entrackr.com/2022/06/paavan-raises-500k-in-seed-round/,Waterbridge Ventures;Anand Lunia;Saurabh Aggarwal;Ishendra Agarwal
