Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Grad,$24.55,08/04/2022,Gurugram,Edtech,Acquisition,https://inc42.com/buzz/ronnie-screwvala-led-upgrad-closes-acquisition-of-higher-education-startup-talentedge/,
Dyte,$11.60,08/04/2022,India,General,Seed,https://inc42.com/buzz/video-platform-dyte-closes-11-6-mn-seed-funding-from-unbound-sequoia-capital-indias-surge-others/,
Mn,$954.00,09/04/2022,India,Fintech,Acquisition,https://inc42.com/features/funding-galore-from-verse-innovation-to-doceree-over-954-mn-raised-by-indian-startups-this-week/,
Medfin,$15.00,11/04/2022,India,Healthtech,Series B,https://inc42.com/buzz/healthtech-startup-medfin-bags-15mn-series-b-funding-from-blume-ventures-others/,
MyShubhLife,$13.18,11/04/2022,Bengaluru,Fintech,Series A,https://inc42.com/buzz/myshubhlife-raises-13-18-mn-in-series-b-funding-from-gojo-to-grow-its-nbfc-book/,Pravega Ventures;SRI Capital;Saama Capital;BeeNext;Omidyar Network;Flourish Ventures;Patamar Capital
EximPe,$3.50,12/04/2022,Bengaluru,Fintech,Seed,https://inc42.com/buzz/eximpe-raises-funding-for-its-cross-border-fintech-solutions/,Founder Bank Capital;2am VC;LetsVenture;BoldCap;Rajesh Raju (Kalaari Capital);Axel Wehr (Firestartr;RB Investments
Medikabazaar,$65.00,12/04/2022,Mumbai,Healthtech,Series C,https://inc42.com/buzz/b2b-healthtech-startup-medikabazaar-bags-65-mn-from-lighthouse-india-fund-others-valuation-soars-700-mn/,Creagis;Lighthouse India Fund
LimeChat,$4.20,12/04/2022,India,Deeptech & AI,Seed,https://inc42.com/buzz/limechat-raises-4-2-mn-funding-to-help-d2c-brands-leverage-conversational-marketing/,Stellaris Venture Partners;Titan Capital
Spyne,$7.00,12/04/2022,Delhi,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/deeptech-startup-spyne-secures-7-mn-funding-led-by-accel-to-fuel-global-expansion/,Accel To Fuel Global Expansion;Accel;AngelList;Smile Group;Pentathlon Ventures;Core91;Storm Ventures
Newton School,$24.70,12/04/2022,India,Edtech,Series A,https://inc42.com/buzz/exclusive-edtech-startup-newton-school-bags-24-7-mn-from-steadview/,RTP Global;Nexus Partners;SAMA Trust
Last9,$11.00,12/04/2022,India,General,Series A,https://inc42.com/buzz/last9-raises-11-mn-series-a-round-led-by-sequoia-capital-india/,Sequoia Capital India;CEO at Sendbird;Gaurav Gupta;SVP at Farfetch;John Kim
EPNS,$10.00,14/04/2022,Mumbai,Web3 & Crypto,Series A,https://inc42.com/buzz/web3-startup-epns-raises-10-mn-funding-from-jump-crypto-tiger-global-polygon-and-others/,Jump Crypto;Polygon Studios;Sino Global Capital;Zee Prime Capital;25 other investors including Tiger Global;Tiger Global;Balaji Srinivasan (angel investor;Mariano Conti of Maker Foundation
