Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Absolute Brands,$2.51,13/12/2023,Bengaluru,General,Pre-Seed,https://yourstory.com/2023/12/startup-news-and-updates-daily-roundup-december-13-2023,
PlasmaGen,$26.95,14/12/2023,Bengaluru,General,Series B,https://yourstory.com/2023/12/plasmagen-raises-rs-225-crore-artian-ashish-kacholia-eight-roads-ventures,F-Prime Capital
Macquarie,$71.20,13/12/2023,Ahmedabad,EV & Mobility,,https://yourstory.com/2023/12/macquarie-picks-minor-stake-ev-charging-startup-chargezone,
Pirimid Fintech,$2.99,14/12/2023,Gujarat,Fintech,Acquisition,https://entrackr.com/2023/12/infibeam-acquires-49-stake-in-pirimid-fintech/,Infibeam Avenues
Absolute Brands and Retail,$2.50,14/12/2023,Bengaluru,Fashion,Seed,https://entrackr.com/2023/12/capstone-ventures-leads-seed-round-in-absolute-brands/,Capstone Ventures
ofScale,$0.38,13/12/2023,Bengaluru,Distribution,Pre-Seed,https://entrackr.com/2023/12/ofscale-raises-375k-in-pre-seed-round-led-by-first-cheque/,First Cheque;Matrix Partners India DeVC;Relentless VC;Abhishek Goyal;Mekin Maheshwari;Revant Bhate
Goals101,$29.94,13/12/2023,India,Fintech,Acquisition,https://entrackr.com/2023/12/m2p-fintech-acquires-goals101/,M2P Fintech
One Good,,12/12/2023,India,Vegan Dairy,Acquisition,https://entrackr.com/2023/12/nourish-you-acquires-vegan-dairy-brand-one-good/,Nourish You
Good Game Exchange,$12.75,12/12/2023,British Virgin Islands,NFT,Acquisition,https://entrackr.com/2023/12/exclusive-mpl-acquires-nft-marketplace-good-game-exchange/,MPL
BetterSpace,$0.05,12/12/2023,Raipur,Mental Health,Pre-Seed,https://entrackr.com/2023/12/pedalstart-leads-pre-seed-round-in-betterspace/,PedalStart
HairOriginals,$2.75,11/12/2023,Gurugram,D2C,Pre-Series A,https://inc42.com/buzz/d2c-hair-extensions-startup-hairoriginals-raises-2-75-mn-to-ramp-up-partner-salon-network/,Anicut Capital;Kesh Kala Family Office;Lets Venture;Dexter Angels;JITO Angel Fund;Pankaj Chaddah;Ahana Gautam
ChargeZone,,12/12/2023,India,Clean Tech,Undisclosed,https://inc42.com/buzz/macquarie-capital-invests-in-ev-charging-startup-chargezone/,Macquarie Capital
Kiwimoney,,13/12/2023,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/kunal-shah-backed-anq-acquires-kiwimoney-to-foray-into-healthcare-focussed-lending-space/,Anq Finance
Agilitas Sports,$11.98,13/12/2023,India,Sportswear,,https://inc42.com/buzz/sportswear-startup-agilitas-bags-inr-100-cr-from-nexus-venture-partners/,Nexus Venture Partners
Absolute Brands and Retail,$2.50,13/12/2023,India,Ecommerce,Seed,https://inc42.com/buzz/former-brand-factory-ceo-vishnu-prasads-fashion-startup-absolute-brands-raises-2-5-mn/,Capstone Ventures
DGN Games,,14/12/2023,Israel,Gaming,Acquisition,https://inc42.com/buzz/homegrown-gaming-studio-octro-acquires-israel-based-dgn-games-to-expand-global-presence/,Octro
Orbis Financial Corporation,$12.22,14/12/2023,India,Financial Services,,https://yourstory.com/2023/12/orbis-financial-corporation-raises-rs-102-crore,Ashish Kacholia
