Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Bella,$1.00,09/04/2018,Mumbai,General,,https://inc42.com/buzz/fashion-accessories-etailer-pipa-bella-raises-1-mn-in-funding-from-fireside-ventures/,Fireside Ventures
LetsMD,$1.00,12/04/2018,Delhi,Fintech,Pre-Series A,https://inc42.com/buzz/healthcare-marketplace-letsmd-raises-1-mn-in-pre-series-a-funding/,SRI Capital;Waterbridge Ventures;Thinkuvate
Kaleidofin,$2.80,09/04/2018,Chennai,Fintech,Seed,https://inc42.com/buzz/omidyar-network-led-2-8-mn-seed-funding-round-in-fintech-startup-kaleidofin/,Omidyar Network;Blume Ventures;Shlomo Ben-Haim
TravelTriangle,$12.00,10/04/2018,Gurugram,Travel,Series C,https://inc42.com/buzz/fundamentum-series-c-funding-travel-marketplace-traveltriangle/,Fundamentum;SAIF Partners;Bessemer Venture Partners;RB Investments
Yumlane,$4.00,10/04/2018,Mumbai,Foodtech,Series A,https://inc42.com/buzz/meal-box-startup-yumlane-raises-4-mn-series-a-funding/,RB Investments;Binny Bansal;Orios Venture Partners
Kristal.AI,$1.87,11/04/2018,India,Fintech,Seed,https://inc42.com/buzz/idg-ventures-india-led-1-87-mn-funding-in-financial-advisory-startup-kristal-ai/,IDG Ventures India;Shailesh Rao;Amit Gupta
Ideal Insurance,$1.00,12/04/2018,Kolkata,Fintech,Seed,https://inc42.com/buzz/venture-catalysts-invests-1-mn-in-insurance-management-startup-ideal-insurance/,Venture Catalysts
Elemential,,10/04/2018,Mumbai,Deeptech & AI,Seed,https://inc42.com/buzz/mumbai-based-blockchain-startup-elemential-raises-funding-led-by-matrix-partners/,Matrix Partners India;Investopad;Digital Currency Group;Lightspeed India;Amrish Rau
Embibe,$180.00,13/04/2018,Mumbai,Edtech,Acquisition,https://inc42.com/buzz/ai-focussed-edtech-startup-embibe-to-receive-180-mn-strategic-investment-from-ril/,Reliance Industries
Aye Finance,$4.60,13/04/2018,Gurugram,Fintech,Debt,https://inc42.com/buzz/online-lending-startup-aye-finance-funding-blueorchard/,BlueOrchard Finance
Kalaari-backed Affordplan,$6.68,14/04/2018,Delhi,Fintech,Series A,https://entrackr.com/2018/04/kalaari-affordplan-series-b-fund-omidyar/,Prime Venture Partners;Kalaari Capital in the latest financing round
TravelTriangle,$34.00,14/04/2018,New Delhi,Fintech,Series A,https://entrackr.com/2018/04/week-indian-startups-funding-news-8/,Omidyar Network;1Crowd;Nandan Nilekani;Sanjeev Aggarwal founded mid-stage fund Fundamentum;Singapore-based family office RB Investments
Mojro,$0.51,11/04/2018,Bengaluru,Logistics,Pre-Series A,https://yourstory.com/2018/04/logistics-service-startup-mojro-raised-650k-from-1crowd-and-others,Tamil Nadu-based diversified business group Naga Limited
Biosense,$1.00,11/04/2018,Mumbai,General,Debt,https://yourstory.com/2018/04/biosense-funding-menterra,
Kaleidofin,$2.80,10/04/2018,Bengaluru,E-commerce,Seed,https://yourstory.com/2018/04/flipkart-moves-office-kaleidofin-raise-funds-dunzo-launches-subscription-service-daily-capsule,Silicon-Valley based Omidyar Network;Blume Ventures;Professor Shlomo Ben-Haim;Israeli serial entrepreneur
Nivaasa,,12/04/2018,Gurugram,E-commerce,Acquisition,https://yourstory.com/2018/04/gurugram-based-real-estate-tech-startup-ziffyhomes-acquires-nivaasa,ZiffyHomes
Mojro,$0.65,12/04/2018,Bengaluru,Logistics,Pre-Series A,https://yourstory.com/2018/04/mojro-biosense-tech-raise-funds-whatsapp-seeks-india-head-communications-manager-daily-capsule,1Crowd;Naga Limited
Grofers,$47.90,11/04/2018,Gurugram,E-commerce,Series E,https://yourstory.com/2018/04/grofers-got-online-grocery-game-right-won-rs-400-crore-softbank,SoftBank;Tiger Global Management
