Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Pianta,$4.00,28/05/2016,Bengaluru,General,Pre-Series A,https://inc42.com/flash-feed/pianta-funding/,
Visit,$4.00,01/06/2016,Delhi,E-commerce,Series A,https://inc42.com/flash-feed/visit-app-funding/,
Droom,$23.95,01/06/2016,Gurugram,E-commerce,Series A,https://inc42.com/buzz/droom-series-b/,BEENEXT;Mumbai-based;LightBox Ventures;Beenos
Atomberg,$1.00,01/06/2016,Mumbai,E-commerce,,https://inc42.com/flash-feed/atomberg-funding/,
Little Black Book,$1.20,27/05/2016,Delhi,Consumer Services,,https://inc42.com/flash-feed/little-black-book-funding-idg-ventures-ian/,IDG Ventures India;Indian Angel Network
Vahanalytics,$0.02,30/05/2016,Mumbai,Deeptech & AI,Seed,https://inc42.com/flash-feed/motomatix-funding/,Venture Catalysts;Vikram Lakhotia;Anirudh Damani
1mg,,31/05/2016,India,Healthtech,Series B,https://inc42.com/flash-feed/1mg-hbm-investment/,HBM Healthcare Investments
Tpot,,31/05/2016,New Delhi,Foodtech,Seed,https://inc42.com/flash-feed/tpot-funding/,Ashish Gupta
CCAvenue,$0.54,31/05/2016,India,Fintech,,https://inc42.com/flash-feed/infibeam-invest-6-7-mn-payment-gateway-ccavenue/,Infibeam
Machadalo,$0.17,31/05/2016,Mumbai,Deeptech & AI,Seed,https://inc42.com/flash-feed/machadalo-funding/,
Play Your Sport,,01/06/2016,Delhi,Media & Entertainment,Pre-Series A,https://inc42.com/flash-feed/play-your-sport-funding/,Ashish Gupta
BRIDGEi2i,,01/06/2016,Bangalore,Deeptech & AI,Series A,https://inc42.com/flash-feed/bridgei2i-funding/,Edelweiss Private Equity
CoutLoot,,02/06/2016,Mumbai,E-commerce,Undisclosed,https://inc42.com/buzz/coutloot-funding/,Venture Catalysts
Limo,$1.00,02/06/2016,Mumbai,EV & Mobility,,https://inc42.com/flash-feed/limo-funding/,Rainmaker Ventures
TailCurrent,,02/06/2016,Hyderabad,SaaS,Acquisition,https://inc42.com/flash-feed/geny-acquires-tailcurrent/,GenY Medium
Champ,$0.60,27/05/2016,Delhi,General,Seed,https://yourstory.com/2016/05/mchamp-funding,
Limo,$1.00,01/06/2016,Mumbai,EV & Mobility,,https://yourstory.com/2016/06/limo-funding,Rainmaker Ventures
BRIDGEi2i Analytics Solutions,,01/06/2016,Bengaluru,Deeptech & AI,Series A,https://yourstory.com/2016/06/bridgei2i-analytics-solutions-funding,Edelweiss Private Equity
WAGmob,,27/05/2016,Indore,Edtech,Acquisition,https://yourstory.com/2016/05/edcast-acquires-wagmob,EdCast
