Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zepto,$200.00,03/05/2022,India,General,Series D,https://inc42.com/buzz/zepto-raises-200-mn-in-series-d-funding-valuation-soars-to-900-mn/,Y Combinator’s Continuity fund;Kaiser Permanente Ventures;Nexus Venture Partners;Glade Brook Capital;Lachy Groom
Revise Network,$3.50,29/04/2022,Mumbai,Web3 & Crypto,Seed,https://inc42.com/buzz/revise-network-raises-3-5-mn-to-help-nfts-interact-with-apps-and-data/,Alpha Wave Global;8i;Sandeep Nailwal of Polygon;Scott Lewis of DEFI Pulse;Utsav Somani of AngelList;Bharat Founders Fund;Rahul Chaudhary of Treebo
Turtlemint,$120.00,29/04/2022,Mumbai,Fintech,Series D,https://inc42.com/buzz/insurtech-startup-turtlemint-bags-120-mn-in-series-e-valuation-reaches-900-mn/,Amansa Capital;Jungle Ventures;Nexus Venture Partners;GGV Capital;American Family Ventures;MassMutual Ventures;SIG in November 2020;Vitruvian Partners;Marshall Wace
Mn,$309.00,30/04/2022,India,E-commerce,Acquisition,https://inc42.com/buzz/over-309-mn-raised-by-indian-startups-this-week/,
BarRaiser,$4.20,02/05/2022,Bengaluru,Edtech,Seed,https://inc42.com/buzz/saas-startup-barraiser-bags-4-2-mn-from-021-capital-gfc-others/,021 Capital;Global Founders Capital (GFC)
Kaleidofin,$15.00,03/05/2022,India,Fintech,Series B,https://inc42.com/buzz/fintech-startup-kaleidofin-secures-15-mn-from-michael-and-susan-dell-foundation-others/,Susan Dell Foundation;Bill;Melinda Gates Foundation’s Strategic Investment Fund
Toplyne,$15.00,03/05/2022,India,SaaS,Series A,https://inc42.com/buzz/saas-startup-toplyne-raises-15-mn-from-sequoia-capital-others/,Tiger Global;Sequoia Capital India;Sequoia India’s Surge;Vercel;Zoominfo
Element5,$30.00,03/05/2022,India,SaaS,Series A,https://inc42.com/buzz/aaas-startup-element5-raises-30-mn-from-insight-partners/,Insight Partners
FREED,$2.80,05/05/2022,Gurugram,Fintech,Pre-Series A,https://inc42.com/buzz/fintech-startup-freed-secures-investment-from-inflection-point-ventures-others/,Inflection Point Ventures;Multiply Ventures;Chandigarh Angels Network;Lead Angels;Hyderabad Angels;The Chennai Angels
Of India,$50.00,02/05/2022,Bengaluru,E-commerce,,https://inc42.com/buzz/neobank-open-becomes-indias-100th-unicorn-raises-50-mn-from-iifl/,US hedge fund Tiger Global;3one4 Capital;Singapore’s sovereign wealth fund Temasek
Bizzo,$2.00,05/05/2022,Mumbai,General,,https://entrackr.com/2022/05/tech-startup-bizzo-raises-2-mn/,Orios Venture Partners
Tan90,$0.60,04/05/2022,India,General,Pre-Series A,https://entrackr.com/2022/05/tan90-raises-pre-series-a-round-led-by-blue-ashva/,Blue Ashva;Blue Ashva Capital;Soumalya Mukherjee;Tan90 has been catering to food industries;3i Partners;Venkat Nekkanti
Toothsi,$40.00,02/05/2022,Mumbai,General,Series B,https://entrackr.com/2022/05/toothsi-raises-40-mn-in-series-c-round/,
Frendy,$3.00,02/05/2022,India,General,Series A,https://entrackr.com/2022/05/frendy-increases-size-of-series-a-closing-at-rs-23-cr/,MARV Capital from New York;Centera Fund UK;Jon Piebenga;Brian Giarocco;Ground Swell Capital
Turtlemint,$329.50,30/04/2022,Bengaluru,Fintech,Acquisition,https://entrackr.com/2022/04/funding-and-acquisition-in-indian-startups-this-week-25-apr-30-apr/,
Revise,$3.50,29/04/2022,India,General,Seed,https://entrackr.com/2022/04/revise-raises-3-5-mn-led-by-alpha-wave-global-and-8i/,Alpha Wave Global;8i;AlphaWave Global;8i Holdings
Evenflow,$5.00,05/05/2022,Bengaluru,E-commerce,Pre-Series A,https://yourstory.com/2022/05/funding-ecommerce-rollup-platform-evenflow-village-global-9unicorns,Village Global;9Unicorns;Venture Catalysts;LetsVenture;Shiprocket;Vijay Shekhar Sharma (Founder;CEO;Paytm);Kunal Shah (Founder;CRED);Nimesh Kampani (Co-founder;Trica);Sandeep Varaganti (CEO of Marketplace Reliance Retail);Abhishek Nag (ex-Director of BD at Netflix);Sony Joy (ex-VP
GenWorks Health,$16.17,04/05/2022,Bengaluru,General,,https://yourstory.com/2022/05/funding-alert-genworks-health-somerset-indus-capital-partners-morgan-stanley-evolvence-wipro-ge,
Digit Insurance,$49.94,04/05/2022,India,Insurtech,,https://entrackr.com/2022/05/exclusive-digit-valuation-surpasses-4-bn-in-new-fund-infusion/,Sequoia Capital;India Infoline (IIFL)
Lifechart,$0.20,03/05/2022,India,Healthtech,Pre-Seed,https://entrackr.com/2022/05/lifechart-raises-200k-in-pre-seed-round/,Expert Dojo;Nitish Mittersain
Zepto,$200.00,02/05/2022,Mumbai,Quick Commerce,Series D,https://entrackr.com/2022/05/zepto-scores-200-mn-series-d-round-at-900-mn-valuation/,Y Combinator Continuity;Kaiser Permanente;Nexus Ventures;Glade Brook;Lachy Groom
ALLEN Career Institute,$600.00,01/05/2022,Kota,Edtech,,https://entrackr.com/2022/05/bodhi-tree-systems-invests-600-mn-in-kota-based-allen/,Bodhi Tree Systems
Tractor Junction,$5.70,29/04/2022,Noida,Agritech,Seed,https://entrackr.com/2022/04/info-edge-and-omnivore-lead-5-7-mn-seed-round-in-tractor-junction/,Info Edge Ventures;Omnivore;AgFunder GROW Impact Fund;Rockstart AgriFood Fund
Fitspire,$0.30,29/04/2022,Delhi,D2C,,https://entrackr.com/2022/04/fitspire-raises-300k-from-ivor-brangnaza-and-rajesh-sud/,Ivor Braganza;Rajesh Sud
INSOFE,$33.00,02/05/2022,Hyderabad,Edtech,Acquisition,https://inc42.com/buzz/edtech-unicorn-upgrad-acquires-data-science-institute-insofe-in-33-mn-share-swap-deal/,upGrad
Wellbeing Nutrition,,02/05/2022,India,D2C,Undisclosed,https://inc42.com/buzz/bollywood-personality-mira-kapoor-backs-d2c-startup-wellbeing-nutrition/,Mira Kapoor
Frendy,$3.00,03/05/2022,Ahmedabad,Ecommerce,Series A,https://inc42.com/buzz/social-commerce-platform-frendy-secures-3-mn-from-lets-venture-angel-fund-others/,Desai Family Office;Let's Venture Angel Fund;Centera Fund UK
Excitel,$11.50,04/05/2022,Delhi,Telecom,,https://inc42.com/buzz/internet-provider-excitel-raises-11-5-mn-to-expand-operations-to-100-cities-in-2022/,
Evenflow Brands,$5.00,05/05/2022,Mumbai,Ecommerce,Pre-Series A,https://inc42.com/buzz/ecommerce-rollup-startup-evenflow-brands-bags-5-mn-aims-to-build-20-indian-brands-by-2023/,Village Global;9Unicorns;Venture Catalysts;LetsVenture;MageHold;Moving Capital;Shiprocket;MyAsiaVC
