Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Portea Medical,$26.00,21/11/2017,Bengaluru,Healthtech,Series C,https://inc42.com/buzz/sabre-memg-cdc-portea-medical-funding/,Sabre Partners;MEMG CDC Ventures;Accel;Washington-headquartered International Finance Corporation (IFC);Qualcomm Ventures
Playment,$1.60,21/11/2017,Bengaluru,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/ai-crowdsourcing-playment-funding/,Y Combinator;Sparkland Capital;Ryan Petersen;Max Altman
IDG Ventures India Fund,$10.00,23/11/2017,Mumbai,SaaS,,https://inc42.com/buzz/unilever-ventures-idg-ventures-funding/,Unilever Ventures;Amazon Internet Services
WittyFeed,$3.00,23/11/2017,Indore,Deeptech & AI,,https://entrackr.com/2017/11/wittyfeed-gets-fundings-sandeep-aggarwal/,Anand Chandrasekaran;Apurva Chamaria;Ritesh Malik
MiStay,$0.30,22/11/2017,Bengaluru,General,Seed,https://entrackr.com/2017/11/mistay-secures-seed-fund/,Infosys co-founders Kris Gopalakrishnan;SD Shibulal
Portea,$26.00,21/11/2017,Bengaluru,Healthtech,Series A,https://entrackr.com/2017/11/portea-bags-26-million/,Sabre Partners;MEMG CDC;Accel;International Finance Corporation (IFC);Qualcomm Ventures
ONN Bikes,$0.54,20/11/2017,Mumbai,General,Pre-Series A,https://entrackr.com/2017/11/onn-bikes-secures-rs-4-5-cr/,Z Nation Lab;JITO Angels;Venture Catalysts;Ajit Thomas;Hari Thiagarajan
Alia Bhatt,$11.98,20/11/2017,Mumbai,Healthtech,,https://entrackr.com/2017/11/alia-bhatt-picks-stake-stylecracker/,
Nuvepro,$0.40,22/11/2017,Bengaluru,SaaS,Seed,https://entrackr.com/2017/11/nuvepro-raises-400k-1crowd/,1Crowd
CreditMate,,21/11/2017,Mumbai,Fintech,Undisclosed,https://entrackr.com/2017/11/paytm-acquires-majority-stake-creditmate/,Paytm
MiStay,$26.00,24/11/2017,Mumbai,Deeptech & AI,Pre-Series A,https://yourstory.com/2017/11/funding-roundup-portea-grabs-eyeballs-series-c-funding,Sandeep Daga;Founder;Nine Rivers Capital;Arihant Patni of Patni Computers;Thompson Taraz managers;Paytm;Sabre Partners;SAIF Partners;Qualcomm Ventures;International Finance Corporation
