Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Pep,$2.50,09/10/2023,India,Deeptech & AI,,https://inc42.com/buzz/exclusive-pep-bags-2-5-mn-funding-from-india-quotient-to-build-amazon-of-content-digital-services/,
Onsurity,$24.00,09/10/2023,India,Insurtech,Series B,https://inc42.com/buzz/insurtech-startup-onsurity-secures-24-mn-funding-from-ifc-nexus/,Quona Capital
AuditCue,$1.50,10/10/2023,Chennai,SaaS,Seed,https://inc42.com/buzz/auditcue-secures-funding-from-kalaari-to-make-auditing-more-efficient-for-businesses/,Kalaari Capital
SuperOps.ai,$12.40,10/10/2023,India,Deeptech & AI,Series B,https://inc42.com/buzz/superops-ai-12-4-mn-todd-arfmans-addition-march-capital-boost-ai-capabilities/,Addition;March Capital;Matrix Partners India
Meolaa,$2.00,10/10/2023,India,E-commerce,Pre-Seed,https://inc42.com/buzz/ecommerce-startup-meolaa-bags-funding-to-offer-sustainable-products/,Turbostart
InsuranceDekho,$60.00,11/10/2023,Delhi,Fintech,Series A,https://inc42.com/buzz/insurancedekho-inches-closer-to-clinching-unicorn-tag-with-60-mn-funding/,Mistubishi UFJ Financial Group Inc;BNP Paribas Cardif;Beams Fintech Fund;Yogesh Mahansaraia Family Office;Japanese giant Mitsubishi UFJ Financial Group;Inc
Jiraaf,$8.70,12/10/2023,Bengaluru,Fintech,Series B,https://inc42.com/buzz/jiraaf-raises-8-7-mn-funding-to-help-investors-diversify-fixed-income-investments/,Accel;Harmony Partner;Harmony Partners;Capital A
Proxgy,$2.00,12/10/2023,Gurugram,Fintech,Pre-Series A,https://inc42.com/buzz/deeptech-startup-proxgy-secures-funding-to-make-blue-collar-jobs-safer/,LetsVenture;Planify Angel Fund;Mach Tech Fund;Cogniphy Angel Fund;Madhuram Papers Family Office;AKGVG;Associates
Imagimake,$2.40,14/10/2023,India,E-commerce,,https://inc42.com/buzz/imagimake-bags-inr-20-cr-from-pidilite-to-scale-production-of-innovative-toys/,
Eske,$1.50,10/10/2023,Mumbai,E-commerce,Pre-Series A,https://inc42.com/buzz/d2c-startup-eske-bags-funding-from-mistry-ventures-to-expand-portfolio/,Mistry Ventures
Shiprocket,$11.00,09/10/2023,Delhi,Logistics,Series E,https://entrackr.com/2023/10/shiprocket-raises-11-mn-from-mckinsey-at-flat-valuation/,
OORJAA,$0.64,12/10/2023,India,Logistics,Pre-Series A,https://yourstory.com/2023/10/startup-news-and-updates-daily-roundup-october-12-2023,Inflection Point Ventures
Shiprocket,$11.00,10/10/2023,Delhi,Logistics,Series E,https://yourstory.com/2023/10/funding-shiprocket-raises-11m-from-mckinsey,
Zolve,$100.00,11/10/2023,India,General,Debt,https://yourstory.com/2023/10/zolve-warehouse-debt-facility-community-investment-management,
Krutrim SI Designs,$24.00,10/10/2023,India,AI,Venture Debt,https://entrackr.com/2023/10/exclusive-bhavish-aggarwals-ai-startup-raises-24-mn-debt-from-matrix/,Matrix Partners
Oyela,$1.72,09/10/2023,India,E-commerce,Seed,https://entrackr.com/2023/10/prime-venture-partners-leads-seed-round-in-oyela/,Prime Venture Partners
Greto,,10/10/2023,Delhi NCR,Foodtech,Undisclosed,https://inc42.com/buzz/cricketer-yuvraj-singh-invests-in-fb-startup-greto/,Yuvraj Singh
Lavie,$9.00,11/10/2023,India,Ecommerce,,https://inc42.com/buzz/handbag-brand-lavies-parent-raises-9-mn-for-offline-expansion/,First Bridge India Growth Fund
Oro Money,$12.50,12/10/2023,Chennai,Fintech,,https://inc42.com/buzz/gold-loan-provider-oro-money-raises-12-5-mn-in-funding-from-singularity-three-state-capital/,Singularity Ventures;Three State Capital;PI Opportunities Fund;021 Capital;Mithun Sacheti;Siddhartha Sacheti
Age Care Labs,$11.00,13/10/2023,India,Elder Care,Pre-Series B,https://inc42.com/buzz/elder-care-platform-age-care-labs-raises-11-mn-from-rainmatter-capital-gruhas/,Rainmatter Capital;Gruhas
Apex Kidney Care,$10.00,11/10/2023,Mumbai,Healthcare,,https://yourstory.com/2023/10/tata-healthcare-apex-kidney-care-funding-investment,Tata Capital Healthcare Fund II
Curelo,$0.10,11/10/2023,India,Healthtech,,https://yourstory.com/2023/10/startup-news-and-updates-october-11-2023-funding-investment,CIIE.CO
TrustCheckr,,09/10/2023,India,SaaS,Acquisition,https://yourstory.com/2023/10/iifl-fintech-fund-investment-return-trustcheckr-truecaller-acquisition,Truecaller
iSprout,$4.79,10/10/2023,Hyderabad,Coworking,Debt,https://yourstory.com/2023/10/startup-news-and-updates-daily-roundup-october-10-2023,Vivriti Asset Management
