Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Capital Float,$2.30,10/04/2017,Bengaluru,Fintech,Series B,https://inc42.com/buzz/capital-float-funding/,US-based Creation Investments Capital Management
HackerEarth,$4.50,12/04/2017,Bengaluru,General,,https://inc42.com/buzz/hackerearth-funding/,US-based;Japanese firms
FastFox,$4.60,08/04/2017,Gurugram,Real Estate Tech,Series A,https://inc42.com/buzz/fastfox-funding/,Lightspeed India Partners;Blume Ventures;CyberAgent Ventures;GrowX Ventures;IMJ Investment Partners
Omnify,$0.15,10/04/2017,India,SaaS,,https://inc42.com/flash-feed/omnify-funding/,Rajan Anandan;L.D Sharma;Saurabh Arora
Ninjacart,$5.50,11/04/2017,Bengaluru,Agritech,,https://inc42.com/buzz/ninjacart-37cr-funding/,Accel Partners;Nandan Nilekani's NRJN Trust;Mistletoe;Qualcomm Ventures;M&S Partners
Clovia,$4.00,12/04/2017,Noida,E-commerce,Series A,https://inc42.com/buzz/clovia-4mn-postseriesa/,Singularity Ventures;Ravi Dhariwal
Squad,$2.10,12/04/2017,Delhi,SaaS,,https://inc42.com/buzz/squad-2mn-axilor-blume/,Blume Ventures;Contrarian Capital;91springboard;Emergent Ventures;Abstract Ventures;Anthill Ventures;Axilor Ventures
WeAreHolidays,$7.70,12/04/2017,Delhi,Travel Tech,Series B,https://inc42.com/flash-feed/weareholidays-funding-series-b/,Urrshila Kerkar
Simulanis,,13/04/2017,Delhi,Edtech,Pre-Series A,https://inc42.com/buzz/simulanis-funding/,Village Capital
Lendingkart,$3.59,13/04/2017,Hyderabad,General,Series B,https://yourstory.com/2017/04/lendingkart-funding-2,Bertelsmann India Investments (BII);IAS Balamurugan;Anicut has emerged as a perfect match to partner;Darrin Capital Management;Mayfield India
Emiza,$4.50,13/04/2017,Mumbai,E-commerce,,https://yourstory.com/2017/04/emiza-raises-funding-of-4-5-m,Mayfield;Nishant Rao;COO;Freshdesk;Dileep Nath
RedCliffe Hygiene,$1.00,12/04/2017,Gurugram,E-commerce,,https://yourstory.com/2017/04/safetykart-joins-hands-redcliffe-hygiene-raises-1m-redcliffe-capital,
Branch,$60.00,12/04/2017,India,General,Series C,https://yourstory.com/2017/04/branch-raises-60m-series-c-andy-rubin-venture,Android Co-founder Andy Rubin's venture fund;Playground Ventures;Founders Fund;Pejman Mar Ventures;Cowboy Ventures;Zach Coelius;Ben Narasin;New Enterprise Associates;Pear Ventures;Samsung Ventures;Madrona Ventures
Flipkart,$1400.00,10/04/2017,India,E-commerce,Acquisition,https://yourstory.com/2017/04/flipkart-acquires-ebay,SoftBank;Tiger Global
HackerEarth,$4.50,11/04/2017,Bengaluru,SaaS,Series A,https://yourstory.com/2017/04/funding-hackerearth-changing-discourse-towards-developer-ecosystem,DHI Group Inc.;BEENEXT;BEENOS;Digital Garage;BizReach;Prime Venture Partners
